822	NM_181606	chr21	-	31123228	31123922	31123623	31123888	2	31123228,31123841,	31123840,31123922,	0	KRTAP7-1	cmpl	cmpl	2,0,
932	NM_015227	chr21	-	45508270	45532239	45511793	45532214	8	45508270,45514181,45521359,45522445,45526691,45527725,45530020,45532083,	45512056,45514362,45521485,45522512,45526802,45527870,45530271,45532239,	0	POFUT2	cmpl	cmpl	1,0,0,2,2,1,2,0,
923	NM_004649	chr21	+	44377921	44390033	44378007	44389259	7	44377921,44378411,44380369,44381486,44384559,44387514,44389130,	44378148,44378464,44380483,44381606,44384652,44387671,44390033,	0	C21orf33	cmpl	cmpl	0,0,2,2,2,2,0,
105	NM_001136005	chr21	-	33798107	33837065	33798300	33833491	22	33798107,33798588,33799737,33800150,33803959,33805428,33811165,33811533,33814540,33815082,33816364,33818945,33822342,33822694,33823025,33824934,33825664,33826520,33828754,33829400,33833346,33836762,	33798492,33798704,33799879,33800281,33804097,33805635,33811318,33811785,33814739,33815192,33816459,33819177,33822511,33822780,33823113,33825060,33825733,33826632,33828929,33829496,33833499,33837065,	0	GART	cmpl	cmpl	0,1,0,1,1,1,1,1,0,1,2,1,0,1,0,0,0,2,1,1,0,-1,
915	NM_000071	chr21	-	43346369	43369109	43347058	43365372	17	43346369,43349981,43351323,43352012,43352404,43353619,43355489,43356131,43357078,43358381,43358565,43358794,43359421,43361687,43365163,43366444,43368948,	43347162,43350066,43351432,43352147,43352482,43353725,43355574,43356257,43357170,43358451,43358700,43358874,43359556,43361794,43365380,43366520,43369109,	0	CBS	cmpl	cmpl	1,0,2,2,2,1,0,0,1,0,0,1,1,2,0,-1,-1,
926	NR_103707	chr21	+	44750354	44760886	44760886	44760886	7	44750354,44750957,44752347,44753037,44753562,44754133,44759807,	44750639,44751410,44752620,44753240,44753717,44754238,44760886,	0	TSPEAR-AS1	unk	unk	-1,-1,-1,-1,-1,-1,-1,
836	NM_203446	chr21	-	32922939	33022222	32929044	33022222	33	32922939,32929041,32933088,32933851,32936076,32936275,32937590,32939148,32939826,32940573,32944364,32947468,32950867,32951183,32951896,32959093,32960123,32960613,32964468,32967520,32970512,32972825,32975676,32978218,32979928,32981158,32982486,32988408,32989237,32994018,32996141,33020953,33022127,	32925982,32929065,32933306,32933960,32936147,32936314,32937638,32939187,32939970,32940783,32944527,32947547,32951083,32951301,32952053,32959252,32960316,32960754,32964553,32967712,32970536,32972982,32975829,32978300,32980098,32981255,32982548,32988492,32989463,32994286,32996228,33021099,33022222,	0	SYNJ1	cmpl	cmpl	-1,0,1,0,1,1,1,1,1,1,0,2,2,1,0,0,2,2,1,1,1,0,0,2,0,2,0,0,2,1,1,2,0,
909	NM_004915	chr21	+	42512335	42590423	42512441	42589571	15	42512335,42518849,42564248,42566481,42570073,42575452,42577738,42579058,42581067,42581389,42583228,42584270,42584676,42587720,42589342,	42512483,42519093,42564366,42566614,42570124,42575598,42577862,42579173,42581252,42581491,42583397,42584371,42584835,42587839,42590423,	0	ABCG1	cmpl	cmpl	0,0,1,2,0,0,2,0,1,0,0,1,0,0,2,
843	NM_138927	chr21	+	33837219	33871682	33837268	33870600	12	33837219,33840388,33843651,33851331,33853405,33853762,33861332,33863146,33867483,33869771,33869953,33870540,	33837345,33840555,33849567,33851492,33853552,33853951,33861443,33863263,33867631,33869843,33870069,33871682,	0	SON	cmpl	cmpl	0,2,1,1,0,0,0,0,0,1,1,0,
818	NM_001077711	chr21	-	30631201	30631883	30631233	30631857	1	30631201,	30631883,	0	KRTAP27-1	cmpl	cmpl	0,
117	NM_015151	chr21	+	46703289	46814354	46703472	46811963	38	46703289,46729097,46734940,46741328,46742922,46748701,46753597,46755757,46773432,46776467,46777864,46778344,46778925,46781564,46781786,46782823,46784217,46786096,46789477,46790221,46791255,46794111,46794883,46795974,46796164,46798509,46798915,46799162,46800322,46801279,46801925,46802563,46805062,46806088,46808198,46810053,46810900,46811710,	46703563,46729169,46735060,46741448,46743174,46748830,46753717,46755955,46773524,46776578,46777988,46778454,46779028,46781629,46781880,46782943,46784332,46786236,46789614,46790302,46791383,46794226,46795085,46796084,46796245,46798633,46799037,46799274,46800432,46801410,46802094,46802734,46805124,46806146,46808273,46810228,46811024,46814354,	0	DIP2A	cmpl	cmpl	0,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,2,1,0,0,2,0,1,0,0,1,0,1,0,2,0,0,2,0,0,1,2,
808	NM_001032410	chr21	+	29318808	29348678	29322105	29348379	19	29318808,29319900,29322064,29324786,29329028,29330462,29331467,29332526,29333217,29333672,29334800,29336204,29336663,29337614,29340858,29342952,29344283,29347993,29348257,	29318969,29319963,29322166,29324965,29329132,29330566,29331655,29332622,29333348,29333760,29334879,29336296,29336720,29337791,29341513,29343047,29344370,29348150,29348678,	0	USP16	cmpl	cmpl	-1,-1,0,1,0,2,1,0,0,2,0,1,0,0,0,1,0,0,1,
929	NR_038315	chr21	+	45165377	45174023	45174023	45174023	4	45165377,45171210,45171967,45172196,	45165670,45171347,45172006,45174023,	0	ITGB2-AS1	unk	unk	-1,-1,-1,-1,
929	NR_038314	chr21	+	45165377	45174023	45174023	45174023	4	45165377,45171210,45171967,45172196,	45165670,45171347,45172010,45174023,	0	ITGB2-AS1	unk	unk	-1,-1,-1,-1,
783	NM_001197297	chr21	+	26029128	26066642	26035780	26063414	10	26029128,26035754,26039391,26043217,26046170,26052191,26056493,26058391,26058776,26063185,	26029252,26035857,26039536,26043302,26046416,26052386,26056547,26058532,26058969,26066642,	0	GABPA	cmpl	cmpl	-1,0,2,0,1,1,1,1,1,2,
842	NR_040016	chr21	-	33726662	33774186	33774186	33774186	9	33726662,33733390,33742958,33749903,33754589,33759518,33761186,33762963,33774014,	33726979,33733474,33745040,33749961,33754682,33759586,33761299,33763103,33774186,	0	TMEM50B	unk	unk	-1,-1,-1,-1,-1,-1,-1,-1,-1,
889	NM_006057	chr21	+	39951123	39956685	39954356	39955289	3	39951123,39953549,39954356,	39951396,39953709,39956685,	0	B3GALT5	cmpl	cmpl	-1,-1,0,
115	NM_002626	chr21	+	44544357	44571684	44544416	44571173	22	44544357,44550991,44555316,44556415,44557288,44557948,44558223,44560554,44560742,44562780,44563661,44564394,44566039,44566443,44567272,44568076,44568801,44569166,44569463,44570271,44570469,44571025,	44544501,44551065,44555394,44556605,44557454,44557993,44558332,44560650,44560835,44562906,44563726,44564458,44566186,44566514,44567360,44568229,44568966,44569228,44569575,44570371,44570575,44571684,	0	PFKL	cmpl	cmpl	0,1,0,0,1,2,2,0,0,0,0,2,0,0,2,0,0,0,2,0,1,2,
836	NM_003895	chr21	-	32922939	33022222	32925175	33022222	32	32922939,32933088,32933851,32936076,32936275,32937590,32939148,32939826,32940573,32944364,32947468,32950867,32951183,32951896,32959093,32960123,32960613,32964468,32967520,32970512,32972825,32975676,32978218,32979928,32981158,32982486,32988408,32989237,32994018,32996141,33020953,33022127,	32925982,32933306,32933960,32936147,32936314,32937638,32939187,32939970,32940783,32944527,32947547,32951083,32951301,32952053,32959252,32960316,32960754,32964553,32967712,32970536,32972982,32975829,32978300,32980098,32981255,32982548,32988492,32989463,32994286,32996228,33021099,33022222,	0	SYNJ1	cmpl	cmpl	0,1,0,1,1,1,1,1,1,0,2,2,1,0,0,2,2,1,1,1,0,0,2,0,2,0,0,2,1,1,2,0,
918	NM_173354	chr21	-	43658826	43671430	43661049	43670486	14	43658826,43661850,43662567,43663328,43663660,43664166,43664541,43665317,43665550,43665945,43666281,43669714,43670330,43671317,	43661425,43662082,43662849,43663545,43663786,43664313,43664765,43665441,43665675,43666107,43666345,43669831,43670500,43671430,	0	SIK1	cmpl	cmpl	2,1,1,0,0,0,1,0,1,1,0,0,0,-1,
916	NM_006758	chr21	-	43386134	43400757	43386280	43400673	8	43386134,43387649,43387833,43388616,43388872,43393631,43397493,43400629,	43386428,43387742,43387967,43388715,43388922,43393698,43397581,43400757,	0	U2AF1	cmpl	cmpl	2,2,0,0,1,0,2,0,
920	NM_000100	chr21	-	44017973	44020684	44018510	44020578	3	44017973,44018966,44020512,	44018639,44019068,44020684,	0	CSTB	cmpl	cmpl	0,0,0,
818	NM_203405	chr21	-	30613320	30614478	30613591	30614224	1	30613320,	30614478,	0	KRTAP26-1	cmpl	cmpl	0,
691	NM_001257362	chr21	+	13904368	13935777	13904420	13935758	11	13904368,13909314,13909588,13912540,13914349,13916996,13922573,13924047,13925132,13933706,13935536,	13904941,13909429,13909762,13912647,13914487,13917067,13922644,13924092,13925299,13933830,13935777,	0	LOC100288966	cmpl	cmpl	0,2,0,0,2,2,1,0,0,2,0,
837	NM_013329	chr21	-	33035520	33066040	33035690	33065850	16	33035520,33037429,33037859,33038973,33039755,33042680,33045098,33045300,33049411,33053261,33053958,33055240,33056277,33058529,33063995,33065507,	33035804,33037496,33037936,33039095,33039900,33042880,33045214,33045400,33049535,33053451,33054176,33055344,33056499,33058706,33064124,33066040,	0	PAXBP1	cmpl	cmpl	0,2,0,1,0,1,2,1,0,2,0,1,1,1,1,0,
910	NM_003225	chr21	-	42655459	42659713	42655656	42659673	3	42655459,42656432,42659588,	42655673,42656585,42659713,	0	TFF1	cmpl	cmpl	1,1,0,
107	NM_005128	chr21	+	36458708	36588442	36458901	36587739	37	36458708,36458875,36493237,36494498,36502882,36505720,36506141,36508248,36508609,36513539,36517398,36519732,36521853,36524617,36526971,36531429,36532768,36533932,36539215,36541684,36542547,36545329,36547939,36554844,36557713,36557915,36564180,36571188,36572142,36572376,36574452,36575650,36582181,36582923,36583212,36586271,36587487,	36458761,36459039,36493419,36494669,36503072,36505819,36506265,36508358,36508724,36513660,36517518,36519835,36522045,36525302,36527243,36531582,36532869,36534123,36540845,36541796,36542736,36545452,36548077,36554900,36557818,36557982,36564325,36571268,36572252,36572523,36574514,36575779,36582318,36582979,36583374,36586401,36588442,	0	DOPEY2	cmpl	cmpl	-1,0,0,2,2,0,0,1,0,1,2,2,0,0,1,0,0,2,1,2,0,0,0,0,2,2,0,1,0,2,2,1,1,0,2,2,0,
929	NM_001127491	chr21	-	45130296	45173181	45130710	45155125	16	45130296,45131078,45133035,45133618,45134320,45136151,45137746,45139313,45143409,45144662,45145834,45147707,45151257,45154626,45155067,45172996,	45130773,45131245,45133238,45133838,45134565,45136339,45137887,45139403,45143505,45144818,45146076,45147878,45151438,45154715,45155128,45173181,	0	ITGB2	cmpl	cmpl	0,1,2,1,2,0,0,0,0,0,1,1,0,1,0,-1,
941	NM_001146115	chr21	+	46703289	46791548	46703472	46791387	20	46703289,46729097,46734940,46741328,46742922,46753597,46755757,46773432,46776467,46777864,46778344,46778925,46781564,46781786,46782823,46784217,46786096,46789477,46790221,46791255,	46703563,46729169,46735060,46741448,46743174,46753717,46755955,46773524,46776578,46777988,46778454,46779028,46781629,46781880,46782943,46784332,46786236,46789614,46790302,46791548,	0	DIP2A	cmpl	cmpl	0,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,2,1,0,0,
828	NM_000454	chr21	+	31953805	31963114	31953953	31962762	5	31953805,31957973,31960632,31961441,31962654,	31954025,31958070,31960702,31961559,31963114,	0	SOD1	cmpl	cmpl	0,0,1,2,0,
887	NM_001007246	chr21	-	39590232	39607582	39592213	39607287	5	39590232,39606636,39606867,39607036,39607238,	39592378,39606696,39606897,39607095,39607582,	0	BRWD1	cmpl	cmpl	0,0,0,1,0,
105	NM_001136006	chr21	-	33798107	33837068	33798300	33833491	22	33798107,33798588,33799737,33800150,33803959,33805428,33811165,33811533,33814540,33815082,33816364,33818945,33822342,33822694,33823025,33824934,33825664,33826520,33828754,33829400,33833346,33836835,	33798492,33798704,33799879,33800281,33804097,33805635,33811318,33811785,33814739,33815192,33816459,33819177,33822511,33822780,33823113,33825060,33825733,33826632,33828929,33829496,33833532,33837068,	0	GART	cmpl	cmpl	0,1,0,1,1,1,1,1,0,1,2,1,0,1,0,0,0,2,1,1,0,-1,
903	NM_001135099	chr21	-	41758347	41801862	41759938	41801801	14	41758347,41761530,41762192,41764444,41765602,41767121,41770373,41772968,41774272,41782190,41783303,41788152,41791915,41801746,	41759950,41761683,41762335,41764540,41765778,41767293,41770417,41773079,41774399,41782310,41783390,41788375,41791986,41801862,	0	TMPRSS2	cmpl	cmpl	0,0,1,1,2,1,2,2,1,1,1,0,1,0,
928	NM_001202489	chr21	-	45012922	45046179	45015719	45021675	4	45012922,45017889,45021641,45046048,	45015832,45018030,45021760,45046179,	0	UBE2G2	cmpl	cmpl	1,1,0,-1,
879	NM_170737	chr21	+	38566211	38595616	38593053	38594181	3	38566211,38590717,38593035,	38566349,38590815,38595616,	0	KCNJ15	cmpl	cmpl	-1,-1,0,
879	NM_170736	chr21	+	38550595	38595616	38593053	38594181	3	38550595,38590717,38593035,	38550977,38590815,38595616,	0	KCNJ15	cmpl	cmpl	-1,-1,0,
115	NR_047476	chr21	-	44695296	44699595	44699595	44699595	4	44695296,44695717,44699287,44699554,	44695600,44696080,44699363,44699595,	0	LRRC3-AS1	unk	unk	-1,-1,-1,-1,
942	NM_001242866	chr21	+	46879934	46904496	46881291	46903264	7	46879934,46881235,46887874,46888645,46892797,46893914,46903084,	46880103,46881330,46887979,46888828,46892959,46894079,46904496,	0	PRMT2	cmpl	cmpl	-1,0,0,0,0,0,0,
942	NM_001242865	chr21	+	46879934	46899704	46881291	46896346	7	46879934,46881235,46887874,46888645,46892797,46893914,46896145,	46880103,46881330,46887979,46888828,46892959,46894079,46899704,	0	PRMT2	cmpl	cmpl	-1,0,0,0,0,0,0,
942	NM_001242864	chr21	+	46879934	46909583	46881291	46908667	9	46879934,46881235,46887874,46888645,46892797,46893914,46906139,46907722,46908634,	46880103,46881330,46887979,46888828,46892959,46894079,46906276,46907894,46909583,	0	PRMT2	cmpl	cmpl	-1,0,0,0,0,0,0,2,0,
927	NM_198689	chr21	+	44844924	44846519	44844949	44846077	2	44844924,44845098,	44845083,44846519,	0	KRTAP10-7	cmpl	cmpl	0,2,
765	NR_040254	chr21	-	23655296	23679027	23679027	23679027	5	23655296,23658230,23666519,23667140,23678879,	23656432,23658386,23666641,23667277,23679027,	0	D21S2088E	unk	unk	-1,-1,-1,-1,-1,
867	NM_005069	chr21	+	36993860	37044380	36993916	37042263	11	36993860,37003337,37006702,37013991,37017215,37020289,37025215,37035887,37037557,37038898,37041835,	36994091,37003420,37006792,37014100,37017301,37020489,37025322,37036035,37037726,37039307,37044380,	0	SIM2	cmpl	cmpl	0,1,0,0,1,0,2,1,2,0,1,
807	NM_013240	chr21	-	29170256	29179566	29170577	29179538	6	29170256,29172384,29174062,29176352,29177177,29179404,	29170684,29172526,29174146,29176443,29177264,29179566,	0	N6AMT1	cmpl	cmpl	1,0,0,2,2,0,
90	NM_001204176	chr21	+	18211527	18561558	18550740	18560226	7	18211527,18322060,18550696,18551157,18554387,18556978,18560141,	18211588,18322160,18551006,18551315,18554474,18557081,18561558,	0	CHODL	cmpl	cmpl	-1,-1,0,2,1,1,2,
106	NM_001754	chr21	-	35081967	35343465	35086301	35343066	9	35081967,35093467,35128576,35153640,35174723,35181009,35187091,35343008,35343334,	35086777,35093629,35128768,35153745,35174880,35181263,35187130,35343125,35343465,	0	RUNX1	cmpl	cmpl	1,1,1,1,0,1,1,0,-1,
808	NM_016940	chr21	-	29299950	29313556	29300608	29313469	5	29299950,29301952,29302431,29302586,29313402,	29300843,29302315,29302499,29302813,29313556,	0	RWDD2B	cmpl	cmpl	2,2,0,1,0,
880	NM_182918	chr21	-	38673819	38792298	38677194	38792174	10	38673819,38684786,38685450,38686167,38694365,38696348,38697297,38717201,38739196,38792156,	38677715,38684834,38685507,38686236,38694437,38696429,38697501,38717353,38739414,38792298,	0	ERG	cmpl	cmpl	1,1,1,1,1,1,1,2,0,0,
837	NM_001162496	chr21	-	33084854	33107923	33087943	33088602	2	33084854,33107771,	33088666,33107923,	0	C21orf62	cmpl	cmpl	0,-1,
837	NM_001162495	chr21	-	33084854	33107923	33087943	33088602	4	33084854,33101821,33104753,33107771,	33088666,33101896,33104834,33107923,	0	C21orf62	cmpl	cmpl	0,-1,-1,-1,
713	NR_029514	chr21	+	16833279	16833360	16833360	16833360	1	16833279,	16833360,	0	MIR99A	unk	unk	-1,
889	NM_033171	chr21	+	39951123	39956685	39954356	39955289	4	39951123,39951581,39953549,39954356,	39951396,39951690,39953709,39956685,	0	B3GALT5	cmpl	cmpl	-1,-1,-1,0,
889	NM_033170	chr21	+	39951123	39956685	39954356	39955289	3	39951123,39953549,39954356,	39951263,39953709,39956685,	0	B3GALT5	cmpl	cmpl	-1,-1,0,
14	NM_001001569	chr21	+	42946930	43068687	42946993	43068472	16	42946930,42992146,43026534,43036954,43044294,43047168,43052177,43053506,43054003,43055261,43058559,43061366,43062205,43063881,43065617,43068458,	42947062,42992190,43026605,43037039,43044376,43047243,43052264,43053611,43054086,43055418,43058673,43061471,43062334,43063977,43065699,43068687,	0	PDE9A	cmpl	cmpl	0,0,2,1,2,0,0,0,0,2,0,0,0,0,0,1,
113	NM_001243467	chr21	+	42697039	42740859	42697123	42740299	12	42697039,42699485,42702599,42706201,42709619,42711578,42719874,42725280,42728010,42730666,42735630,42740235,	42697236,42699539,42702786,42706400,42709789,42711787,42719998,42725380,42728133,42730759,42735775,42740859,	0	UBASH3A	cmpl	cmpl	0,2,2,0,1,0,2,0,1,1,1,2,
14	NM_001001575	chr21	+	42946930	43068687	42947045	43068472	15	42946930,43026534,43036954,43044294,43047168,43052177,43053506,43054003,43055261,43058559,43061366,43062205,43063881,43065617,43068458,	42947062,43026605,43037039,43044376,43047243,43052264,43053611,43054086,43055418,43058673,43061471,43062334,43063977,43065699,43068687,	0	PDE9A	cmpl	cmpl	0,2,1,2,0,0,0,0,2,0,0,0,0,0,1,
86	NM_198996	chr21	-	14403005	14501125	14403184	14501115	10	14403005,14438814,14446764,14457610,14459414,14460553,14475949,14480152,14483225,14501006,	14403272,14438991,14446876,14457715,14459582,14460643,14476051,14480261,14483611,14501125,	0	LIPI	cmpl	cmpl	2,2,1,1,1,1,1,0,1,0,
843	NM_175085	chr21	-	33818186	33836334	33818941	33833491	11	33818186,33822342,33822694,33823025,33824934,33825664,33826520,33828754,33829400,33833346,33836240,	33819177,33822511,33822780,33823113,33825060,33825733,33826632,33828929,33829496,33833532,33836334,	0	GART	cmpl	cmpl	1,0,1,0,0,0,2,1,1,0,-1,
73	NR_038329	chr21_random	-	111335	164678	164678	164678	3	111335,162406,164600,	112633,162465,164678,	0	TEKT4P2	unk	unk	-1,-1,-1,
74	NR_038329	chr21_random	+	1536537	1589881	1589881	1589881	3	1536537,1538750,1588583,	1536615,1538809,1589881,	0	TEKT4P2	unk	unk	-1,-1,-1,
73	NR_038328	chr21_random	-	103274	164678	164678	164678	4	103274,105132,162406,164600,	103578,105363,162465,164678,	0	TEKT4P2	unk	unk	-1,-1,-1,-1,
74	NR_038328	chr21_random	+	1536537	1597942	1597942	1597942	4	1536537,1538750,1595853,1597638,	1536615,1538809,1596084,1597942,	0	TEKT4P2	unk	unk	-1,-1,-1,-1,
73	NR_038327	chr21_random	-	103274	164678	164678	164678	4	103274,105132,162406,164600,	104518,105363,162465,164678,	0	TEKT4P2	unk	unk	-1,-1,-1,-1,
74	NR_038327	chr21_random	+	1536537	1597942	1597942	1597942	4	1536537,1538750,1595853,1596698,	1536615,1538809,1596084,1597942,	0	TEKT4P2	unk	unk	-1,-1,-1,-1,
929	NR_038316	chr21	+	45165377	45174023	45174023	45174023	3	45165377,45171210,45172196,	45165670,45171347,45174023,	0	ITGB2-AS1	unk	unk	-1,-1,-1,
103	NR_038033	chr21	-	32374664	32380479	32380479	32380479	2	32374664,32380387,	32374701,32380479,	0	LINC00159	unk	unk	-1,-1,
835	NM_144659	chr21	-	32869021	32879716	32870954	32878485	5	32869021,32872874,32876380,32878341,32879601,	32871104,32873012,32876596,32878486,32879716,	0	TCP10L	cmpl	cmpl	0,0,0,0,-1,
891	NM_006198	chr21	+	40161216	40223192	40161297	40222906	3	40161216,40192270,40222778,	40161306,40192322,40223192,	0	PCP4	cmpl	cmpl	0,0,1,
841	NR_038974	chr21	-	33559806	33560435	33560435	33560435	2	33559806,33560237,	33560077,33560435,	0	IL10RB-AS1	unk	unk	-1,-1,
14	NM_001001567	chr21	+	42946930	43068687	42946993	43068472	19	42946930,42979370,42981095,42992146,43025248,43026534,43036954,43044294,43047168,43052177,43053506,43054003,43055261,43058559,43061366,43062205,43063881,43065617,43068458,	42947062,42979441,42981173,42992190,43025303,43026605,43037039,43044376,43047243,43052264,43053611,43054086,43055418,43058673,43061471,43062334,43063977,43065699,43068687,	0	PDE9A	cmpl	cmpl	0,0,2,2,1,2,1,2,0,0,0,0,2,0,0,0,0,0,1,
939	NM_001142854	chr21	-	46405489	46428801	46405720	46427158	5	46405489,46406257,46412649,46426965,46428697,	46406047,46406409,46413000,46428116,46428801,	0	SPATC1L	cmpl	cmpl	0,1,1,0,-1,
915	NM_004571	chr21	+	43267711	43326757	43297560	43323280	11	43267711,43297504,43300669,43303231,43306246,43310086,43311311,43314481,43318049,43321880,43323068,	43267843,43297611,43300797,43303403,43306417,43310186,43311409,43314610,43318126,43322053,43326757,	0	PKNOX1	cmpl	cmpl	-1,0,0,2,0,0,1,0,0,2,1,
117	NM_001146116	chr21	+	46703289	46814354	46703472	46811963	38	46703289,46729097,46734940,46741328,46742922,46748701,46753597,46755769,46773432,46776467,46777864,46778344,46778925,46781564,46781786,46782823,46784217,46786096,46789477,46790221,46791255,46794111,46794883,46795974,46796164,46798509,46798915,46799162,46800322,46801279,46801925,46802563,46805062,46806088,46808198,46810053,46810900,46811710,	46703563,46729169,46735060,46741448,46743174,46748830,46753717,46755955,46773524,46776578,46777988,46778454,46779028,46781629,46781880,46782943,46784332,46786236,46789614,46790302,46791383,46794226,46795085,46796084,46796245,46798633,46799037,46799274,46800432,46801410,46802094,46802734,46805124,46806146,46808273,46810228,46811024,46814354,	0	DIP2A	cmpl	cmpl	0,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,2,1,0,0,2,0,1,0,0,1,0,1,0,2,0,0,2,0,0,1,2,
842	NM_006134	chr21	-	33743317	33774186	33744994	33763062	7	33743317,33749903,33754589,33759518,33761186,33762963,33774014,	33745040,33749961,33754682,33759586,33761299,33763103,33774186,	0	TMEM50B	cmpl	cmpl	2,1,1,2,0,0,-1,
928	NM_182688	chr21	-	45012922	45046179	45015719	45032303	7	45012922,45017889,45021641,45032262,45032402,45045626,45046048,	45015832,45018030,45021760,45032308,45032438,45045741,45046179,	0	UBE2G2	cmpl	cmpl	1,1,2,0,-1,-1,-1,
862	NM_001757	chr21	+	36364154	36367332	36364283	36367050	3	36364154,36365117,36366613,	36364572,36365225,36367332,	0	CBR1	cmpl	cmpl	0,1,1,
90	NM_001100421	chr21	-	18083154	18113574	18087767	18112506	4	18083154,18090769,18112379,18113490,	18087769,18091306,18112513,18113574,	0	C21orf91	cmpl	cmpl	1,1,0,-1,
90	NM_001100420	chr21	-	18083154	18113574	18087602	18112506	5	18083154,18089395,18090769,18112379,18113490,	18087769,18089458,18091306,18112513,18113574,	0	C21orf91	cmpl	cmpl	1,1,1,0,-1,
98	NM_006988	chr21	-	27130476	27139599	27131768	27139144	9	27130476,27132628,27133776,27134064,27134465,27135187,27136047,27136528,27138414,	27132468,27132804,27133952,27134251,27134752,27135355,27136180,27136875,27139599,	0	ADAMTS1	cmpl	cmpl	2,0,1,0,1,1,0,1,0,
867	NM_009586	chr21	+	36993860	37040089	36993916	37039444	10	36993860,37003337,37006702,37013991,37017215,37020289,37025215,37035887,37037557,37038898,	36994091,37003420,37006792,37014100,37017301,37020489,37025322,37036035,37037726,37040089,	0	SIM2	cmpl	cmpl	0,1,0,0,1,0,2,1,2,0,
101	NM_000830	chr21	-	29847736	30234153	29847746	30233689	17	29847736,29849243,29855815,29871154,29875615,29881556,29883029,29885302,29890716,29893020,29937016,29945308,29949000,29967173,29983918,29988085,30233571,	29847896,29849494,29856041,29871372,29875734,29881780,29883233,29885416,29890761,29893128,29937160,29945482,29949054,29967355,29984176,29988253,30234153,	0	GRIK1	cmpl	cmpl	0,1,0,1,2,0,0,0,0,0,0,0,0,1,1,1,0,
783	NM_001685	chr21	-	26018661	26029836	26018821	26023976	4	26018661,26019407,26023812,26029170,	26018859,26019532,26023983,26029836,	0	ATP5J	cmpl	cmpl	1,2,0,-1,
698	NM_001256579	chr21	-	14886354	14937299	14886813	14937265	7	14886354,14888204,14896214,14903673,14907067,14910167,14937193,	14886831,14888270,14896291,14903760,14907105,14910208,14937299,	0	LOC388813	cmpl	cmpl	0,0,1,1,2,0,0,
14	NM_001001583	chr21	+	42946930	43068687	42946993	43068472	19	42946930,42979370,42992146,43024948,43025248,43026534,43036954,43044294,43047168,43052177,43053506,43054003,43055261,43058559,43061366,43062205,43063881,43065617,43068458,	42947062,42979441,42992190,43025128,43025303,43026605,43037039,43044376,43047243,43052264,43053611,43054086,43055418,43058673,43061471,43062334,43063977,43065699,43068687,	0	PDE9A	cmpl	cmpl	0,0,2,1,1,2,1,2,0,0,0,0,2,0,0,0,0,0,1,
908	NM_001199527	chr21	+	42356136	42436174	42369322	42430799	22	42356136,42369182,42377262,42378469,42381472,42383476,42392104,42395344,42397046,42402740,42404058,42406751,42409051,42412289,42414265,42416009,42419523,42420184,42420850,42422891,42430617,42435274,	42356392,42369425,42377424,42378591,42381659,42383617,42392359,42395457,42397266,42402878,42404889,42407009,42409164,42412503,42414403,42416329,42419669,42420421,42421010,42422976,42430820,42436174,	0	UMODL1	cmpl	cmpl	-1,0,1,1,0,1,1,1,0,1,1,1,1,0,1,1,0,2,2,0,1,-1,
101	NR_027072	chr21	+	29487685	29582397	29582397	29582397	2	29487685,29582175,	29488452,29582397,	0	LINC00189	unk	unk	-1,-1,
882	NR_027067	chr21	-	39032748	39046051	39046051	39046051	4	39032748,39034109,39040092,39046000,	39033123,39034208,39040210,39046051,	0	LINC00114	unk	unk	-1,-1,-1,-1,
110	NR_027066	chr21	-	39032818	39062768	39062768	39062768	6	39032818,39034109,39034677,39035114,39040092,39062640,	39033123,39034208,39034862,39035166,39040212,39062768,	0	LINC00114	unk	unk	-1,-1,-1,-1,-1,-1,
110	NR_027065	chr21	-	39032818	39067271	39067271	39067271	7	39032818,39034109,39034677,39035114,39040092,39041190,39067242,	39033123,39034208,39034862,39035166,39040210,39041254,39067271,	0	LINC00114	unk	unk	-1,-1,-1,-1,-1,-1,-1,
921	NR_026961	chr21	-	44050066	44056876	44056876	44056876	2	44050066,44053109,	44050897,44056876,	0	LOC284837	unk	unk	-1,-1,
918	NR_026960	chr21	+	43694331	43698199	43698199	43698199	3	43694331,43695480,43697428,	43695229,43696813,43698199,	0	LINC00319	unk	unk	-1,-1,-1,
903	NM_001178046	chr21	+	41719972	41753011	41725867	41752555	15	41719972,41721551,41725846,41729633,41730811,41733490,41734683,41735512,41737584,41739244,41739796,41742933,41744963,41746417,41752324,	41720060,41721663,41725972,41729826,41730949,41733645,41734822,41735711,41737663,41739367,41739938,41743092,41745040,41746666,41753011,	0	MX1	cmpl	cmpl	-1,-1,0,0,1,1,0,1,2,0,0,1,1,0,0,
933	NR_028082	chr21	-	45664058	45669383	45669383	45669383	3	45664058,45666754,45668112,	45665962,45667004,45669383,	0	COL18A1-AS1	unk	unk	-1,-1,-1,
