chrBase	chr	base	strand	coverage	freqC	freqT
chr21.11096612	chr21	11096612	*	124	0	100
chr21.11096733	chr21	11096733	*	72	0	100
chr21.11096741	chr21	11096741	*	72	0	100
chr21.11096760	chr21	11096760	*	72	4.16666666666667	95.8333333333333
chr21.11098625	chr21	11098625	*	29	27.5862068965517	72.4137931034483
chr21.11098692	chr21	11098692	*	95	5.26315789473684	94.7368421052632
chr21.11098712	chr21	11098712	*	95	27.3684210526316	72.6315789473684
chr21.11098728	chr21	11098728	*	277	53.0685920577617	46.9314079422383
chr21.11098732	chr21	11098732	*	185	21.0810810810811	78.9189189189189
chr21.11098763	chr21	11098763	*	186	10.2150537634409	89.7849462365591
chr21.11098772	chr21	11098772	*	188	5.85106382978723	94.1489361702128
chr21.11098890	chr21	11098890	*	14	35.7142857142857	64.2857142857143
chr21.11098909	chr21	11098909	*	14	78.5714285714286	21.4285714285714
chr21.11098936	chr21	11098936	*	14	35.7142857142857	64.2857142857143
chr21.11099119	chr21	11099119	*	146	3.42465753424658	96.5753424657534
chr21.11099157	chr21	11099157	*	130	10	90
chr21.11099162	chr21	11099162	*	131	17.5572519083969	82.4427480916031
chr21.11099255	chr21	11099255	*	0	0	0
chr21.11099300	chr21	11099300	*	0	0	0
chr21.11099436	chr21	11099436	*	0	0	0
chr21.11099458	chr21	11099458	*	0	0	0
chr21.11100648	chr21	11100648	*	0	0	0
chr21.11100696	chr21	11100696	*	186	34.4086021505376	65.5913978494624
chr21.11106719	chr21	11106719	*	46	67.3913043478261	32.6086956521739
chr21.11106730	chr21	11106730	*	46	84.7826086956522	15.2173913043478
chr21.11106732	chr21	11106732	*	46	78.2608695652174	21.7391304347826
chr21.11106738	chr21	11106738	*	46	78.2608695652174	21.7391304347826
chr21.11106746	chr21	11106746	*	46	71.7391304347826	28.2608695652174
chr21.11106768	chr21	11106768	*	171	35.672514619883	64.327485380117
chr21.11106788	chr21	11106788	*	174	81.0344827586207	18.9655172413793
chr21.11106790	chr21	11106790	*	174	68.3908045977011	31.6091954022989
chr21.11106799	chr21	11106799	*	174	95.4022988505747	4.59770114942529
chr21.11106802	chr21	11106802	*	174	81.6091954022989	18.3908045977011
chr21.11106811	chr21	11106811	*	123	21.1382113821138	78.8617886178862
chr21.11106831	chr21	11106831	*	0	0	0
chr21.11106834	chr21	11106834	*	54	98.1481481481482	1.85185185185185
chr21.11106836	chr21	11106836	*	54	100	0
chr21.11106839	chr21	11106839	*	54	88.8888888888889	11.1111111111111
chr21.11106849	chr21	11106849	*	54	96.2962962962963	3.7037037037037
chr21.11106863	chr21	11106863	*	165	83.6363636363636	16.3636363636364
chr21.11106867	chr21	11106867	*	112	77.6785714285714	22.3214285714286
chr21.11106874	chr21	11106874	*	113	81.4159292035398	18.5840707964602
chr21.11106877	chr21	11106877	*	113	66.3716814159292	33.6283185840708
chr21.11106887	chr21	11106887	*	112	29.4642857142857	70.5357142857143
chr21.11106904	chr21	11106904	*	112	32.1428571428571	67.8571428571429
chr21.11106968	chr21	11106968	*	390	37.4358974358974	62.5641025641026
chr21.11106977	chr21	11106977	*	388	59.5360824742268	40.4639175257732
chr21.11106979	chr21	11106979	*	388	53.0927835051546	46.9072164948454
chr21.11106996	chr21	11106996	*	388	82.9896907216495	17.0103092783505
chr21.11107010	chr21	11107010	*	388	76.5463917525773	23.4536082474227
chr21.11107012	chr21	11107012	*	388	90.2061855670103	9.79381443298969
chr21.11107092	chr21	11107092	*	125	14.4	85.6
chr21.11107108	chr21	11107108	*	125	32.8	67.2
chr21.11107117	chr21	11107117	*	125	68.8	31.2
chr21.11107119	chr21	11107119	*	125	47.2	52.8
chr21.11107131	chr21	11107131	*	188	33.5106382978723	66.4893617021277
chr21.11107161	chr21	11107161	*	66	63.6363636363636	36.3636363636364
chr21.11107165	chr21	11107165	*	66	89.3939393939394	10.6060606060606
chr21.11107173	chr21	11107173	*	66	66.6666666666667	33.3333333333333
chr21.11107310	chr21	11107310	*	125	22.4	77.6
chr21.11107675	chr21	11107675	*	28	0	100
chr21.11107679	chr21	11107679	*	28	3.57142857142857	96.4285714285714
chr21.11110098	chr21	11110098	*	0	0	0
chr21.11110209	chr21	11110209	*	0	0	0
chr21.11110217	chr21	11110217	*	0	0	0
chr21.11110223	chr21	11110223	*	21	9.52380952380952	90.4761904761905
chr21.11110251	chr21	11110251	*	47	19.1489361702128	80.8510638297872
chr21.11110259	chr21	11110259	*	31	25.8064516129032	74.1935483870968
chr21.11110306	chr21	11110306	*	10	0	100
chr21.11110383	chr21	11110383	*	0	0	0
chr21.11110394	chr21	11110394	*	0	0	0
chr21.11111177	chr21	11111177	*	0	0	0
chr21.11111185	chr21	11111185	*	0	0	0
chr21.11111209	chr21	11111209	*	0	0	0
chr21.11111220	chr21	11111220	*	0	0	0
chr21.11111239	chr21	11111239	*	302	12.9139072847682	87.0860927152318
chr21.11111530	chr21	11111530	*	0	0	0
chr21.11114743	chr21	11114743	*	146	2.73972602739726	97.2602739726027
chr21.11114761	chr21	11114761	*	400	0	100
chr21.11114777	chr21	11114777	*	400	3.25	96.75
chr21.11114859	chr21	11114859	*	381	33.5958005249344	66.4041994750656
chr21.11114865	chr21	11114865	*	381	38.3202099737533	61.6797900262467
chr21.11114883	chr21	11114883	*	381	20.997375328084	79.002624671916
chr21.11114901	chr21	11114901	*	461	4.77223427331887	95.2277657266811
chr21.11123568	chr21	11123568	*	126	3.96825396825397	96.031746031746
chr21.11123599	chr21	11123599	*	279	9.67741935483871	90.3225806451613
chr21.11123635	chr21	11123635	*	151	13.9072847682119	86.0927152317881
chr21.11126143	chr21	11126143	*	0	0	0
chr21.11126197	chr21	11126197	*	28	3.57142857142857	96.4285714285714
chr21.11126319	chr21	11126319	*	310	2.58064516129032	97.4193548387097
chr21.11126353	chr21	11126353	*	312	14.1025641025641	85.8974358974359
chr21.11126524	chr21	11126524	*	167	0.598802395209581	99.4011976047904
chr21.11128671	chr21	11128671	*	94	37.2340425531915	62.7659574468085
chr21.11128686	chr21	11128686	*	94	14.8936170212766	85.1063829787234
chr21.11128702	chr21	11128702	*	94	48.936170212766	51.063829787234
chr21.11128709	chr21	11128709	*	94	35.1063829787234	64.8936170212766
chr21.11129971	chr21	11129971	*	108	35.1851851851852	64.8148148148148
chr21.11129978	chr21	11129978	*	108	40.7407407407407	59.2592592592593
chr21.11129984	chr21	11129984	*	108	27.7777777777778	72.2222222222222
chr21.11130080	chr21	11130080	*	196	39.7959183673469	60.2040816326531
chr21.11130096	chr21	11130096	*	275	33.4545454545455	66.5454545454545
chr21.11130178	chr21	11130178	*	123	0	100
chr21.11131059	chr21	11131059	*	0	0	0
chr21.11131101	chr21	11131101	*	0	0	0
chr21.11131330	chr21	11131330	*	0	0	0
chr21.11131342	chr21	11131342	*	0	0	0
chr21.11131352	chr21	11131352	*	0	0	0
chr21.11131354	chr21	11131354	*	0	0	0
chr21.11131358	chr21	11131358	*	90	83.3333333333333	16.6666666666667
chr21.11131378	chr21	11131378	*	90	42.2222222222222	57.7777777777778
chr21.11132152	chr21	11132152	*	283	21.2014134275618	78.7985865724382
chr21.11132190	chr21	11132190	*	283	10.9540636042403	89.0459363957597
chr21.11132200	chr21	11132200	*	283	25.4416961130742	74.5583038869258
chr21.11132338	chr21	11132338	*	318	53.1446540880503	46.8553459119497
chr21.11132354	chr21	11132354	*	318	33.9622641509434	66.0377358490566
chr21.11132374	chr21	11132374	*	316	49.0506329113924	50.9493670886076
chr21.11132434	chr21	11132434	*	122	0	100
chr21.11132874	chr21	11132874	*	0	0	0
chr21.11133001	chr21	11133001	*	156	11.5384615384615	88.4615384615385
chr21.11133022	chr21	11133022	*	156	28.8461538461538	71.1538461538462
chr21.11133026	chr21	11133026	*	156	0	100
chr21.11133044	chr21	11133044	*	80	37.5	62.5
chr21.11133073	chr21	11133073	*	0	0	0
chr21.11133092	chr21	11133092	*	0	0	0
chr21.11133117	chr21	11133117	*	0	0	0
chr21.11134513	chr21	11134513	*	0	0	0
chr21.11134519	chr21	11134519	*	168	0	100
chr21.11134535	chr21	11134535	*	168	0	100
chr21.11134563	chr21	11134563	*	168	0	100
chr21.11134613	chr21	11134613	*	85	14.1176470588235	85.8823529411765
chr21.11134624	chr21	11134624	*	85	1.17647058823529	98.8235294117647
chr21.11134649	chr21	11134649	*	136	0	100
chr21.11135421	chr21	11135421	*	86	31.3953488372093	68.6046511627907
chr21.11135446	chr21	11135446	*	88	64.7727272727273	35.2272727272727
chr21.11135568	chr21	11135568	*	265	45.6603773584906	54.3396226415094
chr21.11143747	chr21	11143747	*	0	0	0
chr21.11143778	chr21	11143778	*	0	0	0
chr21.11143878	chr21	11143878	*	0	0	0
chr21.11143886	chr21	11143886	*	0	0	0
chr21.11143888	chr21	11143888	*	0	0	0
chr21.11143914	chr21	11143914	*	0	0	0
chr21.11143982	chr21	11143982	*	0	0	0
chr21.11143990	chr21	11143990	*	0	0	0
chr21.11144014	chr21	11144014	*	0	0	0
chr21.11144026	chr21	11144026	*	0	0	0
chr21.11144533	chr21	11144533	*	0	0	0
chr21.11154705	chr21	11154705	*	200	2	98
chr21.11154712	chr21	11154712	*	200	5	95
chr21.11154720	chr21	11154720	*	200	11.5	88.5
chr21.11164514	chr21	11164514	*	34	2.94117647058824	97.0588235294118
chr21.11164581	chr21	11164581	*	144	0	100
chr21.11164586	chr21	11164586	*	143	3.4965034965035	96.5034965034965
chr21.11164635	chr21	11164635	*	348	0.574712643678161	99.4252873563218
chr21.11164647	chr21	11164647	*	349	0.573065902578797	99.4269340974212
chr21.11164669	chr21	11164669	*	349	0	100
chr21.11167169	chr21	11167169	*	0	0	0
chr21.11167189	chr21	11167189	*	0	0	0
chr21.11168631	chr21	11168631	*	264	34.8484848484849	65.1515151515152
chr21.11168644	chr21	11168644	*	421	19.4774346793349	80.5225653206651
chr21.11168652	chr21	11168652	*	172	5.81395348837209	94.1860465116279
chr21.11168670	chr21	11168670	*	172	23.8372093023256	76.1627906976744
chr21.11168675	chr21	11168675	*	172	47.093023255814	52.9069767441861
chr21.11168679	chr21	11168679	*	172	76.7441860465116	23.2558139534884
chr21.11168684	chr21	11168684	*	285	81.7543859649123	18.2456140350877
chr21.11168692	chr21	11168692	*	130	75.3846153846154	24.6153846153846
chr21.11168703	chr21	11168703	*	122	79.5081967213115	20.4918032786885
chr21.11168711	chr21	11168711	*	169	57.9881656804734	42.0118343195266
chr21.11168715	chr21	11168715	*	169	81.0650887573965	18.9349112426036
chr21.11168739	chr21	11168739	*	47	0	100
chr21.11168750	chr21	11168750	*	47	19.1489361702128	80.8510638297872
chr21.11168755	chr21	11168755	*	47	12.7659574468085	87.2340425531915
chr21.11168758	chr21	11168758	*	46	6.52173913043478	93.4782608695652
chr21.11168762	chr21	11168762	*	0	0	0
chr21.11168787	chr21	11168787	*	0	0	0
chr21.11168798	chr21	11168798	*	0	0	0
chr21.11168805	chr21	11168805	*	0	0	0
chr21.11168962	chr21	11168962	*	0	0	0
chr21.11168980	chr21	11168980	*	0	0	0
chr21.11168996	chr21	11168996	*	0	0	0
chr21.11169010	chr21	11169010	*	140	0.714285714285714	99.2857142857143
chr21.11169025	chr21	11169025	*	264	9.84848484848485	90.1515151515152
chr21.11169053	chr21	11169053	*	265	92.0754716981132	7.92452830188679
chr21.11169058	chr21	11169058	*	265	78.1132075471698	21.8867924528302
chr21.11169065	chr21	11169065	*	123	91.869918699187	8.13008130081301
chr21.11169072	chr21	11169072	*	123	83.739837398374	16.260162601626
chr21.11169151	chr21	11169151	*	341	10.8504398826979	89.149560117302
chr21.11169190	chr21	11169190	*	340	12.0588235294118	87.9411764705882
chr21.11169454	chr21	11169454	*	41	29.2682926829268	70.7317073170732
chr21.11169476	chr21	11169476	*	41	36.5853658536585	63.4146341463415
chr21.11169536	chr21	11169536	*	231	1.73160173160173	98.2683982683983
chr21.11169558	chr21	11169558	*	231	4.76190476190476	95.2380952380952
chr21.11169898	chr21	11169898	*	262	10.6870229007634	89.3129770992366
chr21.11169947	chr21	11169947	*	220	13.1818181818182	86.8181818181818
chr21.11169952	chr21	11169952	*	220	29.0909090909091	70.9090909090909
chr21.11169958	chr21	11169958	*	220	31.8181818181818	68.1818181818182
chr21.11169966	chr21	11169966	*	220	60	40
chr21.11169979	chr21	11169979	*	220	44.5454545454545	55.4545454545455
chr21.11169986	chr21	11169986	*	0	0	0
chr21.11169992	chr21	11169992	*	0	0	0
chr21.11170004	chr21	11170004	*	0	0	0
chr21.11170007	chr21	11170007	*	86	91.8604651162791	8.13953488372093
chr21.11170028	chr21	11170028	*	199	70.3517587939699	29.6482412060301
chr21.11170035	chr21	11170035	*	198	47.4747474747475	52.5252525252525
chr21.11170052	chr21	11170052	*	198	39.3939393939394	60.6060606060606
chr21.11170068	chr21	11170068	*	114	24.5614035087719	75.4385964912281
chr21.11170408	chr21	11170408	*	81	7.40740740740741	92.5925925925926
chr21.11170447	chr21	11170447	*	165	10.9090909090909	89.0909090909091
chr21.11170451	chr21	11170451	*	165	11.5151515151515	88.4848484848485
chr21.11170459	chr21	11170459	*	165	8.48484848484849	91.5151515151515
chr21.11170463	chr21	11170463	*	83	20.4819277108434	79.5180722891566
chr21.11171232	chr21	11171232	*	0	0	0
chr21.11171257	chr21	11171257	*	0	0	0
chr21.11171269	chr21	11171269	*	62	80.6451612903226	19.3548387096774
chr21.11171318	chr21	11171318	*	62	0	100
chr21.11184677	chr21	11184677	*	0	0	0
chr21.11184728	chr21	11184728	*	0	0	0
chr21.14362063	chr21	14362063	*	0	0	0
chr21.14372871	chr21	14372871	*	173	65.8959537572254	34.1040462427746
chr21.14372884	chr21	14372884	*	173	70.5202312138728	29.4797687861272
chr21.14372886	chr21	14372886	*	173	66.4739884393064	33.5260115606936
chr21.14372914	chr21	14372914	*	173	2.89017341040462	97.1098265895954
chr21.14373021	chr21	14373021	*	147	15.6462585034014	84.3537414965986
chr21.14373042	chr21	14373042	*	147	45.578231292517	54.421768707483
chr21.14384248	chr21	14384248	*	14	21.4285714285714	78.5714285714286
chr21.14384288	chr21	14384288	*	96	23.9583333333333	76.0416666666667
chr21.14384300	chr21	14384300	*	82	53.6585365853659	46.3414634146341
chr21.14384304	chr21	14384304	*	82	59.7560975609756	40.2439024390244
chr21.14384447	chr21	14384447	*	118	22.0338983050847	77.9661016949153
chr21.14384467	chr21	14384467	*	118	86.4406779661017	13.5593220338983
chr21.14384477	chr21	14384477	*	118	70.3389830508475	29.6610169491525
chr21.14392507	chr21	14392507	*	20	35	65
chr21.14395620	chr21	14395620	*	15	100	0
chr21.14410837	chr21	14410837	*	49	0	100
chr21.14410868	chr21	14410868	*	49	0	100
chr21.14410873	chr21	14410873	*	49	0	100
chr21.14410877	chr21	14410877	*	49	0	100
chr21.14425912	chr21	14425912	*	0	0	0
chr21.14425962	chr21	14425962	*	0	0	0
chr21.14439716	chr21	14439716	*	90	7.77777777777778	92.2222222222222
chr21.14439724	chr21	14439724	*	90	11.1111111111111	88.8888888888889
chr21.14439748	chr21	14439748	*	90	15.5555555555556	84.4444444444444
chr21.14439764	chr21	14439764	*	90	20	80
chr21.14568641	chr21	14568641	*	65	50.7692307692308	49.2307692307692
chr21.14568650	chr21	14568650	*	67	53.7313432835821	46.2686567164179
chr21.14568664	chr21	14568664	*	67	52.2388059701493	47.7611940298507
chr21.14568669	chr21	14568669	*	67	55.2238805970149	44.7761194029851
chr21.14568690	chr21	14568690	*	67	82.089552238806	17.910447761194
chr21.14568692	chr21	14568692	*	67	88.0597014925373	11.9402985074627
chr21.14610910	chr21	14610910	*	0	0	0
chr21.14610948	chr21	14610948	*	0	0	0
chr21.14683456	chr21	14683456	*	0	0	0
chr21.14683483	chr21	14683483	*	0	0	0
chr21.14683564	chr21	14683564	*	104	1.92307692307692	98.0769230769231
chr21.14684523	chr21	14684523	*	123	43.9024390243902	56.0975609756098
chr21.14684600	chr21	14684600	*	40	0	100
chr21.14684641	chr21	14684641	*	40	82.5	17.5
chr21.14740507	chr21	14740507	*	23	0	100
chr21.14740551	chr21	14740551	*	23	34.7826086956522	65.2173913043478
chr21.14740895	chr21	14740895	*	96	65.625	34.375
chr21.14742997	chr21	14742997	*	103	0	100
chr21.14743017	chr21	14743017	*	184	4.89130434782609	95.1086956521739
chr21.14744525	chr21	14744525	*	0	0	0
chr21.14744634	chr21	14744634	*	144	0	100
chr21.14744670	chr21	14744670	*	144	0.694444444444444	99.3055555555556
chr21.14744681	chr21	14744681	*	194	1.54639175257732	98.4536082474227
chr21.14744730	chr21	14744730	*	64	25	75
chr21.14744732	chr21	14744732	*	63	12.6984126984127	87.3015873015873
chr21.14744743	chr21	14744743	*	13	0	100
chr21.14744747	chr21	14744747	*	13	7.69230769230769	92.3076923076923
chr21.14745417	chr21	14745417	*	21	28.5714285714286	71.4285714285714
chr21.14745452	chr21	14745452	*	22	0	100
chr21.14745461	chr21	14745461	*	22	0	100
chr21.14751063	chr21	14751063	*	69	31.8840579710145	68.1159420289855
chr21.14751241	chr21	14751241	*	19	47.3684210526316	52.6315789473684
chr21.14751259	chr21	14751259	*	19	42.1052631578947	57.8947368421053
chr21.14751269	chr21	14751269	*	19	52.6315789473684	47.3684210526316
chr21.14751306	chr21	14751306	*	0	0	0
chr21.14751310	chr21	14751310	*	0	0	0
chr21.14751372	chr21	14751372	*	63	31.7460317460317	68.2539682539683
chr21.14751391	chr21	14751391	*	64	64.0625	35.9375
chr21.14751419	chr21	14751419	*	43	67.4418604651163	32.5581395348837
chr21.14751423	chr21	14751423	*	43	97.6744186046512	2.32558139534884
chr21.14751456	chr21	14751456	*	37	16.2162162162162	83.7837837837838
chr21.14751469	chr21	14751469	*	33	57.5757575757576	42.4242424242424
chr21.14751473	chr21	14751473	*	0	0	0
chr21.14751478	chr21	14751478	*	0	0	0
chr21.14751533	chr21	14751533	*	0	0	0
chr21.14751543	chr21	14751543	*	88	65.9090909090909	34.0909090909091
chr21.14751587	chr21	14751587	*	87	77.0114942528736	22.9885057471264
chr21.14751842	chr21	14751842	*	47	53.1914893617021	46.8085106382979
chr21.14751869	chr21	14751869	*	47	19.1489361702128	80.8510638297872
chr21.14752029	chr21	14752029	*	30	70	30
chr21.14752033	chr21	14752033	*	16	37.5	62.5
chr21.14752066	chr21	14752066	*	59	55.9322033898305	44.0677966101695
chr21.14752074	chr21	14752074	*	65	78.4615384615385	21.5384615384615
chr21.14752093	chr21	14752093	*	65	83.0769230769231	16.9230769230769
chr21.14752112	chr21	14752112	*	64	25	75
chr21.14752226	chr21	14752226	*	76	1.31578947368421	98.6842105263158
chr21.14752254	chr21	14752254	*	204	24.0196078431373	75.9803921568627
chr21.14752372	chr21	14752372	*	78	3.84615384615385	96.1538461538462
chr21.14752448	chr21	14752448	*	0	0	0
chr21.14752869	chr21	14752869	*	0	0	0
chr21.14752889	chr21	14752889	*	0	0	0
chr21.14752896	chr21	14752896	*	0	0	0
chr21.14752910	chr21	14752910	*	0	0	0
chr21.14753130	chr21	14753130	*	98	29.5918367346939	70.4081632653061
chr21.14753171	chr21	14753171	*	100	2	98
chr21.14753176	chr21	14753176	*	100	6	94
chr21.14753241	chr21	14753241	*	89	39.3258426966292	60.6741573033708
chr21.14775555	chr21	14775555	*	50	26	74
chr21.14775566	chr21	14775566	*	50	4	96
chr21.14777842	chr21	14777842	*	43	0	100
chr21.14797316	chr21	14797316	*	66	3.03030303030303	96.969696969697
chr21.14797629	chr21	14797629	*	0	0	0
chr21.14800819	chr21	14800819	*	79	0	100
chr21.14800847	chr21	14800847	*	78	0	100
chr21.14800863	chr21	14800863	*	78	0	100
chr21.14800872	chr21	14800872	*	77	0	100
chr21.14855059	chr21	14855059	*	49	2.04081632653061	97.9591836734694
chr21.14855101	chr21	14855101	*	15	0	100
chr21.14864341	chr21	14864341	*	103	0	100
chr21.14871869	chr21	14871869	*	0	0	0
chr21.14871876	chr21	14871876	*	0	0	0
chr21.14887009	chr21	14887009	*	112	3.57142857142857	96.4285714285714
chr21.14887039	chr21	14887039	*	112	14.2857142857143	85.7142857142857
chr21.14897429	chr21	14897429	*	0	0	0
chr21.14897436	chr21	14897436	*	0	0	0
chr21.14897470	chr21	14897470	*	0	0	0
chr21.14955769	chr21	14955769	*	36	0	100
chr21.14955936	chr21	14955936	*	84	57.1428571428571	42.8571428571429
chr21.14955945	chr21	14955945	*	52	25	75
chr21.14955983	chr21	14955983	*	116	7.75862068965517	92.2413793103448
chr21.14956024	chr21	14956024	*	64	1.5625	98.4375
chr21.14956027	chr21	14956027	*	63	38.0952380952381	61.9047619047619
chr21.14975910	chr21	14975910	*	0	0	0
chr21.14975944	chr21	14975944	*	0	0	0
chr21.14975948	chr21	14975948	*	0	0	0
chr21.14975950	chr21	14975950	*	0	0	0
chr21.14975960	chr21	14975960	*	0	0	0
chr21.14988862	chr21	14988862	*	0	0	0
chr21.14989104	chr21	14989104	*	32	0	100
chr21.15036113	chr21	15036113	*	11	36.3636363636364	63.6363636363636
chr21.15036125	chr21	15036125	*	11	36.3636363636364	63.6363636363636
chr21.15036133	chr21	15036133	*	11	36.3636363636364	63.6363636363636
chr21.15036185	chr21	15036185	*	59	42.3728813559322	57.6271186440678
chr21.15036205	chr21	15036205	*	59	13.5593220338983	86.4406779661017
chr21.15036208	chr21	15036208	*	58	22.4137931034483	77.5862068965517
chr21.15036222	chr21	15036222	*	59	8.47457627118644	91.5254237288136
chr21.15036235	chr21	15036235	*	59	0	100
chr21.15036394	chr21	15036394	*	121	1.65289256198347	98.3471074380165
chr21.15036595	chr21	15036595	*	30	3.33333333333333	96.6666666666667
chr21.15036644	chr21	15036644	*	30	13.3333333333333	86.6666666666667
chr21.15038170	chr21	15038170	*	24	33.3333333333333	66.6666666666667
chr21.15038196	chr21	15038196	*	24	75	25
chr21.15038198	chr21	15038198	*	24	70.8333333333333	29.1666666666667
chr21.15038209	chr21	15038209	*	24	79.1666666666667	20.8333333333333
chr21.15038217	chr21	15038217	*	24	91.6666666666667	8.33333333333333
chr21.15038629	chr21	15038629	*	0	0	0
chr21.15038638	chr21	15038638	*	0	0	0
chr21.15038649	chr21	15038649	*	0	0	0
chr21.15038654	chr21	15038654	*	0	0	0
chr21.15038656	chr21	15038656	*	0	0	0
chr21.15038661	chr21	15038661	*	0	0	0
chr21.15038680	chr21	15038680	*	0	0	0
chr21.15038872	chr21	15038872	*	70	84.2857142857143	15.7142857142857
chr21.15038876	chr21	15038876	*	70	75.7142857142857	24.2857142857143
chr21.15038881	chr21	15038881	*	70	64.2857142857143	35.7142857142857
chr21.15038900	chr21	15038900	*	68	50	50
chr21.15039405	chr21	15039405	*	15	40	60
chr21.15039424	chr21	15039424	*	28	32.1428571428571	67.8571428571429
chr21.15039449	chr21	15039449	*	13	23.0769230769231	76.9230769230769
chr21.15052411	chr21	15052411	*	51	29.4117647058824	70.5882352941177
chr21.15052415	chr21	15052415	*	51	37.2549019607843	62.7450980392157
chr21.15052417	chr21	15052417	*	51	35.2941176470588	64.7058823529412
chr21.15052454	chr21	15052454	*	51	94.1176470588235	5.88235294117647
chr21.15054110	chr21	15054110	*	22	77.2727272727273	22.7272727272727
chr21.15054120	chr21	15054120	*	22	86.3636363636364	13.6363636363636
chr21.15054137	chr21	15054137	*	22	0	100
chr21.15054154	chr21	15054154	*	22	90.9090909090909	9.09090909090909
chr21.15054160	chr21	15054160	*	22	90.9090909090909	9.09090909090909
chr21.15067406	chr21	15067406	*	105	88.5714285714286	11.4285714285714
chr21.15067411	chr21	15067411	*	107	85.981308411215	14.018691588785
chr21.15067413	chr21	15067413	*	107	91.588785046729	8.41121495327103
chr21.15067432	chr21	15067432	*	107	66.3551401869159	33.6448598130841
chr21.15067449	chr21	15067449	*	107	20.5607476635514	79.4392523364486
chr21.15067512	chr21	15067512	*	114	31.5789473684211	68.4210526315789
chr21.15067515	chr21	15067515	*	114	24.5614035087719	75.4385964912281
chr21.15067560	chr21	15067560	*	148	67.5675675675676	32.4324324324324
chr21.15067577	chr21	15067577	*	64	73.4375	26.5625
chr21.15067580	chr21	15067580	*	64	75	25
chr21.15067583	chr21	15067583	*	64	81.25	18.75
chr21.15067625	chr21	15067625	*	29	34.4827586206897	65.5172413793103
chr21.15068259	chr21	15068259	*	76	64.4736842105263	35.5263157894737
chr21.15068288	chr21	15068288	*	78	82.051282051282	17.9487179487179
chr21.15068300	chr21	15068300	*	78	25.6410256410256	74.3589743589744
chr21.15068412	chr21	15068412	*	45	13.3333333333333	86.6666666666667
chr21.15068430	chr21	15068430	*	45	2.22222222222222	97.7777777777778
chr21.15068444	chr21	15068444	*	45	2.22222222222222	97.7777777777778
chr21.15068956	chr21	15068956	*	117	1.70940170940171	98.2905982905983
chr21.15068965	chr21	15068965	*	117	7.69230769230769	92.3076923076923
chr21.15068980	chr21	15068980	*	118	11.0169491525424	88.9830508474576
chr21.15069002	chr21	15069002	*	118	31.3559322033898	68.6440677966102
chr21.15069012	chr21	15069012	*	10	30	70
chr21.15069032	chr21	15069032	*	10	80	20
chr21.15069034	chr21	15069034	*	10	70	30
chr21.15069044	chr21	15069044	*	10	60	40
chr21.15069054	chr21	15069054	*	0	0	0
chr21.15069076	chr21	15069076	*	113	61.9469026548673	38.0530973451327
chr21.15069083	chr21	15069083	*	113	57.5221238938053	42.4778761061947
chr21.15069095	chr21	15069095	*	113	32.7433628318584	67.2566371681416
chr21.15069101	chr21	15069101	*	113	15.0442477876106	84.9557522123894
chr21.15069122	chr21	15069122	*	113	16.8141592920354	83.1858407079646
chr21.15069168	chr21	15069168	*	77	5.19480519480519	94.8051948051948
chr21.15069174	chr21	15069174	*	77	20.7792207792208	79.2207792207792
chr21.15069190	chr21	15069190	*	77	35.0649350649351	64.9350649350649
chr21.15069197	chr21	15069197	*	141	50.354609929078	49.645390070922
chr21.15069209	chr21	15069209	*	64	68.75	31.25
chr21.15069214	chr21	15069214	*	64	64.0625	35.9375
chr21.15069241	chr21	15069241	*	65	38.4615384615385	61.5384615384615
chr21.15069348	chr21	15069348	*	94	11.7021276595745	88.2978723404255
chr21.15069357	chr21	15069357	*	94	28.7234042553192	71.2765957446808
chr21.15069376	chr21	15069376	*	94	37.2340425531915	62.7659574468085
chr21.15069667	chr21	15069667	*	0	0	0
chr21.15069674	chr21	15069674	*	0	0	0
chr21.15069685	chr21	15069685	*	0	0	0
chr21.15069701	chr21	15069701	*	0	0	0
chr21.15069887	chr21	15069887	*	0	0	0
chr21.15069907	chr21	15069907	*	0	0	0
chr21.15069918	chr21	15069918	*	0	0	0
chr21.15069929	chr21	15069929	*	0	0	0
chr21.15069932	chr21	15069932	*	0	0	0
chr21.15077096	chr21	15077096	*	87	17.2413793103448	82.7586206896552
chr21.15077116	chr21	15077116	*	87	42.5287356321839	57.4712643678161
chr21.15077134	chr21	15077134	*	87	20.6896551724138	79.3103448275862
chr21.15077140	chr21	15077140	*	188	37.7659574468085	62.2340425531915
chr21.15077151	chr21	15077151	*	102	17.6470588235294	82.3529411764706
chr21.15077159	chr21	15077159	*	102	15.6862745098039	84.3137254901961
chr21.15077167	chr21	15077167	*	102	29.4117647058824	70.5882352941177
chr21.15077169	chr21	15077169	*	102	30.3921568627451	69.6078431372549
chr21.15077187	chr21	15077187	*	101	37.6237623762376	62.3762376237624
chr21.15077211	chr21	15077211	*	26	100	0
chr21.15077218	chr21	15077218	*	26	88.4615384615385	11.5384615384615
chr21.15077224	chr21	15077224	*	26	100	0
chr21.15077232	chr21	15077232	*	26	73.0769230769231	26.9230769230769
chr21.15077236	chr21	15077236	*	26	84.6153846153846	15.3846153846154
chr21.15077243	chr21	15077243	*	26	92.3076923076923	7.69230769230769
chr21.15077257	chr21	15077257	*	118	37.2881355932203	62.7118644067797
chr21.15077260	chr21	15077260	*	118	11.864406779661	88.135593220339
