chrBase	chr	base	strand	coverage	freqC	freqT
chr21.43366473	chr21	43366473	F	69	75.36	24.64
chr21.43367886	chr21	43367886	R	40	5	95
chr21.43367904	chr21	43367904	R	59	20.34	79.66
chr21.43367922	chr21	43367922	F	76	6.58	93.42
chr21.43367922	chr21	43367922	R	59	0	100
chr21.43367928	chr21	43367928	F	76	6.58	93.42
chr21.43367935	chr21	43367935	F	76	2.63	97.37
chr21.43367942	chr21	43367942	F	76	0	100
chr21.43367945	chr21	43367945	F	72	0	100
chr21.43367968	chr21	43367968	F	21	4.76	95.24
chr21.43368008	chr21	43368008	R	12	0	100
chr21.43368010	chr21	43368010	R	12	0	100
chr21.43368030	chr21	43368030	R	12	0	100
chr21.43368033	chr21	43368033	R	12	0	100
chr21.43368058	chr21	43368058	F	19	0	100
chr21.43368066	chr21	43368066	F	19	0	100
chr21.43368082	chr21	43368082	F	19	0	100
chr21.43368175	chr21	43368175	F	79	8.86	91.14
chr21.43368197	chr21	43368197	F	88	3.41	96.59
chr21.43368199	chr21	43368199	F	88	4.55	95.45
chr21.43368203	chr21	43368203	F	83	13.25	86.75
chr21.43368210	chr21	43368210	F	47	10.64	89.36
chr21.43368261	chr21	43368261	R	56	0	100
chr21.43368612	chr21	43368612	R	13	0	100
chr21.43368631	chr21	43368631	R	16	0	100
chr21.43368636	chr21	43368636	R	16	0	100
chr21.43368649	chr21	43368649	R	16	0	100
chr21.43368774	chr21	43368774	R	11	9.09	90.91
chr21.43368784	chr21	43368784	R	12	8.33	91.67
chr21.43368790	chr21	43368790	R	12	0	100
chr21.43368796	chr21	43368796	R	12	0	100
chr21.43368799	chr21	43368799	F	49	6.12	93.88
chr21.43368799	chr21	43368799	R	12	0	100
chr21.43368807	chr21	43368807	F	47	0	100
chr21.43368831	chr21	43368831	F	44	0	100
chr21.43368834	chr21	43368834	F	34	5.88	94.12
chr21.43368841	chr21	43368841	F	11	0	100
chr21.43368841	chr21	43368841	R	12	0	100
chr21.43368865	chr21	43368865	R	41	0	100
chr21.43368871	chr21	43368871	R	41	0	100
chr21.43368873	chr21	43368873	R	41	4.88	95.12
chr21.43368939	chr21	43368939	F	90	24.44	75.56
chr21.43368954	chr21	43368954	F	89	14.61	85.39
chr21.43368975	chr21	43368975	F	61	1.64	98.36
chr21.43368979	chr21	43368979	F	48	6.25	93.75
chr21.43368988	chr21	43368988	R	11	0	100
chr21.43368994	chr21	43368994	R	14	0	100
chr21.43368997	chr21	43368997	R	14	7.14	92.86
chr21.43369002	chr21	43369002	R	14	0	100
chr21.43369008	chr21	43369008	R	14	0	100
chr21.43369011	chr21	43369011	R	14	0	100
chr21.43369017	chr21	43369017	R	14	7.14	92.86
chr21.43369059	chr21	43369059	R	26	3.85	96.15
chr21.43369063	chr21	43369063	R	29	6.9	93.1
chr21.43369073	chr21	43369073	R	32	25	75
chr21.43369081	chr21	43369081	R	32	21.88	78.12
chr21.43369087	chr21	43369087	R	33	24.24	75.76
chr21.43369094	chr21	43369094	R	33	24.24	75.76
chr21.43369388	chr21	43369388	F	31	12.9	87.1
chr21.43369413	chr21	43369413	F	33	3.03	96.97
chr21.43369511	chr21	43369511	R	12	0	100
chr21.43369513	chr21	43369513	R	16	0	100
chr21.43369519	chr21	43369519	R	26	0	100
chr21.43369526	chr21	43369526	R	26	0	100
chr21.43369532	chr21	43369532	R	25	0	100
chr21.43369538	chr21	43369538	R	27	0	100
chr21.43369545	chr21	43369545	R	27	0	100
chr21.43369547	chr21	43369547	R	27	0	100
chr21.43369553	chr21	43369553	R	27	0	100
chr21.43369722	chr21	43369722	F	18	0	100
chr21.43369726	chr21	43369726	F	19	0	100
chr21.43369732	chr21	43369732	F	19	0	100
chr21.43369738	chr21	43369738	F	19	0	100
chr21.43369744	chr21	43369744	F	19	0	100
chr21.43369750	chr21	43369750	F	18	0	100
chr21.43369752	chr21	43369752	F	15	6.67	93.33
chr21.43369771	chr21	43369771	R	40	5	95
chr21.43369776	chr21	43369776	R	44	2.27	97.73
chr21.43369778	chr21	43369778	R	45	0	100
chr21.43369789	chr21	43369789	R	45	0	100
chr21.43369799	chr21	43369799	R	45	2.22	97.78
chr21.43369818	chr21	43369818	R	12	0	100
chr21.43369832	chr21	43369832	R	16	0	100
chr21.43369902	chr21	43369902	R	55	1.82	98.18
chr21.43369914	chr21	43369914	R	55	9.09	90.91
chr21.43370025	chr21	43370025	F	22	0	100
chr21.43370030	chr21	43370030	F	22	0	100
chr21.43370032	chr21	43370032	F	22	0	100
chr21.43370040	chr21	43370040	F	22	0	100
chr21.43370043	chr21	43370043	F	59	0	100
chr21.43370057	chr21	43370057	F	54	0	100
chr21.43376166	chr21	43376166	F	23	100	0
chr21.43376173	chr21	43376173	F	23	73.91	26.09
chr21.43376199	chr21	43376199	F	22	100	0
chr21.43376205	chr21	43376205	F	17	64.71	35.29
chr21.43376356	chr21	43376356	F	28	92.86	7.14
chr21.43376392	chr21	43376392	F	22	100	0
chr21.43376434	chr21	43376434	R	57	96.49	3.51
chr21.43376448	chr21	43376448	R	58	98.28	1.72
chr21.43376454	chr21	43376454	R	58	96.55	3.45
chr21.43376488	chr21	43376488	F	31	100	0
chr21.43376495	chr21	43376495	F	31	100	0
chr21.43379785	chr21	43379785	F	20	65	35
chr21.43379807	chr21	43379807	R	43	18.6	81.4
chr21.43379807	chr21	43379807	F	13	53.85	46.15
chr21.43379839	chr21	43379839	R	45	35.56	64.44
chr21.43379885	chr21	43379885	F	10	50	50
chr21.43379909	chr21	43379909	F	10	20	80
chr21.43380063	chr21	43380063	R	66	84.85	15.15
chr21.43385940	chr21	43385940	F	11	100	0
chr21.43388422	chr21	43388422	F	11	100	0
chr21.43388425	chr21	43388425	F	10	90	10
chr21.43390718	chr21	43390718	R	21	90.48	9.52
chr21.43393196	chr21	43393196	F	61	73.77	26.23
chr21.43393206	chr21	43393206	F	62	100	0
chr21.43393590	chr21	43393590	R	39	87.18	12.82
chr21.43393606	chr21	43393606	R	39	87.18	12.82
chr21.43393606	chr21	43393606	F	36	100	0
chr21.43393634	chr21	43393634	F	34	61.76	38.24
chr21.43393641	chr21	43393641	F	35	77.14	22.86
chr21.43400249	chr21	43400249	R	10	0	100
chr21.43400257	chr21	43400257	R	10	0	100
chr21.43400270	chr21	43400270	R	10	0	100
chr21.43400372	chr21	43400372	F	28	0	100
chr21.43400383	chr21	43400383	F	28	0	100
chr21.43400387	chr21	43400387	F	28	0	100
chr21.43400389	chr21	43400389	F	27	0	100
chr21.43400392	chr21	43400392	F	27	0	100
chr21.43400397	chr21	43400397	F	23	0	100
chr21.43400609	chr21	43400609	F	19	0	100
chr21.43400612	chr21	43400612	F	19	0	100
chr21.43400640	chr21	43400640	F	14	0	100
chr21.43400646	chr21	43400646	F	11	0	100
chr21.43400721	chr21	43400721	R	11	0	100
chr21.43400730	chr21	43400730	R	19	0	100
chr21.43400733	chr21	43400733	R	19	0	100
chr21.43400739	chr21	43400739	R	20	0	100
chr21.43400746	chr21	43400746	R	20	0	100
chr21.43400753	chr21	43400753	F	35	0	100
chr21.43400753	chr21	43400753	R	20	0	100
chr21.43400757	chr21	43400757	F	35	0	100
chr21.43400759	chr21	43400759	F	35	0	100
chr21.43400762	chr21	43400762	F	35	0	100
chr21.43400765	chr21	43400765	F	35	0	100
chr21.43400775	chr21	43400775	F	35	0	100
chr21.43400780	chr21	43400780	F	35	0	100
chr21.43400783	chr21	43400783	F	31	0	100
chr21.43400978	chr21	43400978	R	10	0	100
chr21.43400980	chr21	43400980	R	10	0	100
chr21.43400983	chr21	43400983	R	10	0	100
chr21.43401224	chr21	43401224	F	29	0	100
chr21.43401420	chr21	43401420	F	14	0	100
chr21.43401465	chr21	43401465	R	17	17.65	82.35
chr21.43401474	chr21	43401474	R	19	21.05	78.95
chr21.43401492	chr21	43401492	R	21	9.52	90.48
chr21.43401584	chr21	43401584	R	38	23.68	76.32
chr21.43401597	chr21	43401597	R	46	2.17	97.83
chr21.43401606	chr21	43401606	R	46	6.52	93.48
chr21.43404600	chr21	43404600	R	11	54.55	45.45
chr21.43404630	chr21	43404630	R	11	100	0
chr21.43410471	chr21	43410471	F	43	51.16	48.84
chr21.43410493	chr21	43410493	F	43	37.21	62.79
chr21.43410514	chr21	43410514	F	18	16.67	83.33
chr21.43417746	chr21	43417746	F	12	100	0
chr21.43426918	chr21	43426918	R	36	100	0
chr21.43426924	chr21	43426924	R	36	94.44	5.56
chr21.43427361	chr21	43427361	F	23	82.61	17.39
chr21.43429168	chr21	43429168	F	27	55.56	44.44
chr21.43429439	chr21	43429439	R	24	79.17	20.83
chr21.43434937	chr21	43434937	F	12	0	100
chr21.43434950	chr21	43434950	F	12	0	100
chr21.43434982	chr21	43434982	F	11	90.91	9.09
chr21.43435240	chr21	43435240	R	35	85.71	14.29
chr21.43435252	chr21	43435252	F	48	72.92	27.08
chr21.43435252	chr21	43435252	R	36	66.67	33.33
chr21.43435281	chr21	43435281	F	25	92	8
chr21.43436204	chr21	43436204	R	11	100	0
chr21.43436229	chr21	43436229	F	36	100	0
chr21.43436372	chr21	43436372	R	30	93.33	6.67
chr21.43438670	chr21	43438670	R	16	75	25
chr21.43441390	chr21	43441390	F	32	96.88	3.12
chr21.43441394	chr21	43441394	F	33	100	0
chr21.43441511	chr21	43441511	R	62	95.16	4.84
chr21.43446808	chr21	43446808	F	24	20.83	79.17
chr21.43446820	chr21	43446820	F	24	12.5	87.5
chr21.43446834	chr21	43446834	F	24	8.33	91.67
chr21.43446839	chr21	43446839	F	22	13.64	86.36
chr21.43446846	chr21	43446846	F	13	38.46	61.54
chr21.43446853	chr21	43446853	F	11	0	100
chr21.43446898	chr21	43446898	R	21	14.29	85.71
chr21.43446907	chr21	43446907	R	30	46.67	53.33
chr21.43446923	chr21	43446923	R	30	23.33	76.67
chr21.43446938	chr21	43446938	R	30	46.67	53.33
chr21.43446986	chr21	43446986	F	21	0	100
chr21.43447004	chr21	43447004	F	21	0	100
chr21.43447016	chr21	43447016	F	18	0	100
chr21.43447018	chr21	43447018	F	17	0	100
chr21.43447040	chr21	43447040	R	57	24.56	75.44
chr21.43447042	chr21	43447042	R	62	22.58	77.42
chr21.43447071	chr21	43447071	R	65	24.62	75.38
chr21.43447075	chr21	43447075	R	66	22.73	77.27
chr21.43447113	chr21	43447113	F	31	83.87	16.13
chr21.43447130	chr21	43447130	F	33	21.21	78.79
chr21.43447137	chr21	43447137	F	32	40.62	59.38
chr21.43447139	chr21	43447139	F	32	50	50
chr21.43447141	chr21	43447141	F	31	45.16	54.84
chr21.43447304	chr21	43447304	F	47	0	100
chr21.43447315	chr21	43447315	F	47	0	100
chr21.43447346	chr21	43447346	F	29	17.24	82.76
chr21.43447381	chr21	43447381	R	27	25.93	74.07
chr21.43447391	chr21	43447391	R	27	25.93	74.07
chr21.43447400	chr21	43447400	R	27	33.33	66.67
chr21.43447400	chr21	43447400	F	39	56.41	43.59
chr21.43447414	chr21	43447414	F	39	41.03	58.97
chr21.43447431	chr21	43447431	F	24	54.17	45.83
chr21.43447530	chr21	43447530	F	27	100	0
chr21.43447673	chr21	43447673	R	103	71.84	28.16
chr21.43447694	chr21	43447694	R	102	93.14	6.86
chr21.43447699	chr21	43447699	R	102	95.1	4.9
chr21.43447699	chr21	43447699	F	27	96.3	3.7
chr21.43447713	chr21	43447713	F	27	85.19	14.81
chr21.43447790	chr21	43447790	R	15	100	0
chr21.43447795	chr21	43447795	R	23	100	0
chr21.43447820	chr21	43447820	R	24	100	0
chr21.43448257	chr21	43448257	F	14	85.71	14.29
chr21.43448270	chr21	43448270	F	14	100	0
chr21.43448288	chr21	43448288	F	12	100	0
chr21.43448352	chr21	43448352	R	34	100	0
chr21.43448355	chr21	43448355	R	34	97.06	2.94
chr21.43448374	chr21	43448374	R	34	100	0
chr21.43449521	chr21	43449521	F	22	86.36	13.64
chr21.43449537	chr21	43449537	F	22	90.91	9.09
chr21.43449631	chr21	43449631	R	10	80	20
chr21.43449636	chr21	43449636	R	10	80	20
chr21.43449647	chr21	43449647	R	10	80	20
chr21.43449988	chr21	43449988	R	18	100	0
chr21.43449999	chr21	43449999	R	18	38.89	61.11
chr21.43450032	chr21	43450032	R	12	91.67	8.33
chr21.43450038	chr21	43450038	R	12	91.67	8.33
chr21.43452898	chr21	43452898	R	10	30	70
chr21.43452910	chr21	43452910	R	10	30	70
chr21.43452919	chr21	43452919	R	10	100	0
chr21.43454279	chr21	43454279	R	82	91.46	8.54
chr21.43454490	chr21	43454490	R	12	100	0
chr21.43454653	chr21	43454653	R	18	88.89	11.11
chr21.43454766	chr21	43454766	F	66	98.48	1.52
chr21.43454904	chr21	43454904	R	23	95.65	4.35
chr21.43454904	chr21	43454904	F	24	100	0
chr21.43454915	chr21	43454915	F	24	95.83	4.17
chr21.43455038	chr21	43455038	R	16	100	0
chr21.43455072	chr21	43455072	F	17	35.29	64.71
chr21.43455072	chr21	43455072	R	20	75	25
chr21.43455186	chr21	43455186	R	68	54.41	45.59
chr21.43455345	chr21	43455345	R	25	72	28
chr21.43455348	chr21	43455348	R	25	32	68
chr21.43455354	chr21	43455354	F	12	66.67	33.33
chr21.43455354	chr21	43455354	R	25	72	28
chr21.43455465	chr21	43455465	R	12	91.67	8.33
chr21.43459054	chr21	43459054	F	10	90	10
chr21.43459092	chr21	43459092	R	13	92.31	7.69
chr21.43459123	chr21	43459123	R	16	93.75	6.25
chr21.43460045	chr21	43460045	R	16	100	0
chr21.43460431	chr21	43460431	F	11	90.91	9.09
chr21.43460633	chr21	43460633	R	17	58.82	41.18
chr21.43461774	chr21	43461774	F	45	95.56	4.44
chr21.43461791	chr21	43461791	F	45	86.67	13.33
chr21.43461816	chr21	43461816	F	19	100	0
chr21.43461861	chr21	43461861	F	89	97.75	2.25
chr21.43461903	chr21	43461903	F	56	64.29	35.71
chr21.43461955	chr21	43461955	R	34	88.24	11.76
chr21.43461972	chr21	43461972	R	50	96	4
chr21.43461997	chr21	43461997	R	52	96.15	3.85
chr21.43463448	chr21	43463448	F	60	91.67	8.33
chr21.43463617	chr21	43463617	F	40	97.5	2.5
chr21.43463624	chr21	43463624	F	39	92.31	7.69
chr21.43463653	chr21	43463653	F	34	91.18	8.82
chr21.43463682	chr21	43463682	R	49	61.22	38.78
chr21.43463699	chr21	43463699	R	50	98	2
chr21.43463704	chr21	43463704	R	51	92.16	7.84
chr21.43463708	chr21	43463708	R	51	98.04	1.96
chr21.43463708	chr21	43463708	F	11	100	0
chr21.43463719	chr21	43463719	F	10	100	0
chr21.43463731	chr21	43463731	F	11	27.27	72.73
chr21.43463751	chr21	43463751	F	45	100	0
chr21.43463764	chr21	43463764	F	45	88.89	11.11
chr21.43463779	chr21	43463779	F	39	76.92	23.08
chr21.43463797	chr21	43463797	F	11	90.91	9.09
chr21.43463894	chr21	43463894	F	32	59.38	40.62
chr21.43463938	chr21	43463938	F	21	100	0
chr21.43464082	chr21	43464082	F	22	81.82	18.18
chr21.43464097	chr21	43464097	F	22	68.18	31.82
chr21.43464100	chr21	43464100	F	22	90.91	9.09
chr21.43464170	chr21	43464170	R	58	65.52	34.48
chr21.43464381	chr21	43464381	F	54	98.15	1.85
chr21.43464381	chr21	43464381	R	54	92.59	7.41
chr21.43464393	chr21	43464393	F	54	94.44	5.56
chr21.43464426	chr21	43464426	R	19	100	0
chr21.43464426	chr21	43464426	F	22	100	0
chr21.43464436	chr21	43464436	R	53	98.11	1.89
chr21.43464449	chr21	43464449	R	72	95.83	4.17
chr21.43464457	chr21	43464457	R	74	83.78	16.22
chr21.43464474	chr21	43464474	R	73	94.52	5.48
chr21.43464516	chr21	43464516	F	27	40.74	59.26
chr21.43464555	chr21	43464555	F	13	100	0
chr21.43464557	chr21	43464557	F	10	50	50
chr21.43465022	chr21	43465022	F	86	97.67	2.33
chr21.43465035	chr21	43465035	F	86	96.51	3.49
chr21.43465119	chr21	43465119	R	33	75.76	24.24
chr21.43465752	chr21	43465752	F	22	50	50
chr21.43465789	chr21	43465789	F	19	47.37	52.63
chr21.43465791	chr21	43465791	F	15	33.33	66.67
chr21.43465819	chr21	43465819	R	10	50	50
chr21.43465830	chr21	43465830	R	10	10	90
chr21.43465838	chr21	43465838	R	10	30	70
chr21.43466018	chr21	43466018	R	23	52.17	47.83
chr21.43466020	chr21	43466020	R	24	33.33	66.67
chr21.43466035	chr21	43466035	R	24	45.83	54.17
chr21.43466038	chr21	43466038	R	24	4.17	95.83
chr21.43466041	chr21	43466041	R	24	12.5	87.5
chr21.43466041	chr21	43466041	F	14	85.71	14.29
chr21.43466056	chr21	43466056	R	23	47.83	52.17
chr21.43466056	chr21	43466056	F	14	14.29	85.71
chr21.43466070	chr21	43466070	F	14	50	50
chr21.43466070	chr21	43466070	R	23	86.96	13.04
chr21.43466072	chr21	43466072	R	23	26.09	73.91
chr21.43466072	chr21	43466072	F	14	0	100
chr21.43466081	chr21	43466081	R	23	0	100
chr21.43466081	chr21	43466081	F	10	0	100
chr21.43466090	chr21	43466090	F	10	50	50
chr21.43466095	chr21	43466095	F	10	50	50
chr21.43466340	chr21	43466340	F	86	5.81	94.19
chr21.43466349	chr21	43466349	F	86	0	100
chr21.43466364	chr21	43466364	F	88	1.14	98.86
chr21.43466377	chr21	43466377	F	54	0	100
chr21.43466474	chr21	43466474	R	56	0	100
chr21.43466485	chr21	43466485	R	58	20.69	79.31
chr21.43466493	chr21	43466493	R	58	6.9	93.1
chr21.43466508	chr21	43466508	F	58	1.72	98.28
chr21.43466508	chr21	43466508	R	58	0	100
chr21.43466525	chr21	43466525	F	57	0	100
chr21.43466541	chr21	43466541	F	55	0	100
chr21.43466546	chr21	43466546	F	35	0	100
chr21.43466588	chr21	43466588	R	34	0	100
chr21.43466595	chr21	43466595	R	35	2.86	97.14
chr21.43466606	chr21	43466606	F	85	0	100
chr21.43466606	chr21	43466606	R	35	2.86	97.14
chr21.43466639	chr21	43466639	F	69	0	100
chr21.43466644	chr21	43466644	F	46	0	100
chr21.43466647	chr21	43466647	F	15	0	100
chr21.43466664	chr21	43466664	R	28	10.71	89.29
chr21.43466683	chr21	43466683	R	42	19.05	80.95
chr21.43466689	chr21	43466689	R	44	0	100
chr21.43466695	chr21	43466695	R	44	11.36	88.64
chr21.43466711	chr21	43466711	F	24	4.17	95.83
chr21.43466752	chr21	43466752	F	18	0	100
chr21.43467206	chr21	43467206	R	32	87.5	12.5
chr21.43467245	chr21	43467245	F	48	93.75	6.25
chr21.43467245	chr21	43467245	R	35	85.71	14.29
chr21.43467258	chr21	43467258	F	48	97.92	2.08
chr21.43467302	chr21	43467302	R	51	94.12	5.88
chr21.43467329	chr21	43467329	R	60	95	5
chr21.43467553	chr21	43467553	F	123	96.75	3.25
chr21.43467553	chr21	43467553	R	10	100	0
chr21.43470154	chr21	43470154	R	14	0	100
chr21.43470154	chr21	43470154	F	32	0	100
chr21.43470204	chr21	43470204	F	13	0	100
chr21.43470339	chr21	43470339	F	14	0	100
chr21.43470339	chr21	43470339	R	12	0	100
chr21.43470351	chr21	43470351	F	12	0	100
chr21.43470351	chr21	43470351	R	13	0	100
chr21.43470353	chr21	43470353	R	14	0	100
chr21.43470363	chr21	43470363	R	14	0	100
chr21.43470373	chr21	43470373	R	14	0	100
chr21.43471981	chr21	43471981	F	10	80	20
chr21.43472014	chr21	43472014	R	15	100	0
chr21.43472149	chr21	43472149	R	99	54.55	45.45
chr21.43472159	chr21	43472159	R	99	89.9	10.1
chr21.43474846	chr21	43474846	F	47	74.47	25.53
chr21.43481502	chr21	43481502	F	17	41.18	58.82
chr21.43481523	chr21	43481523	F	17	82.35	17.65
chr21.43482085	chr21	43482085	F	13	0	100
chr21.43482127	chr21	43482127	F	17	88.24	11.76
chr21.43486918	chr21	43486918	F	16	93.75	6.25
chr21.43486922	chr21	43486922	F	16	93.75	6.25
chr21.43487446	chr21	43487446	R	95	0	100
chr21.43487452	chr21	43487452	R	96	0	100
chr21.43487464	chr21	43487464	R	95	8.42	91.58
chr21.43489663	chr21	43489663	F	14	100	0
chr21.43490231	chr21	43490231	R	14	100	0
chr21.43501037	chr21	43501037	F	24	100	0
chr21.43502973	chr21	43502973	R	49	95.92	4.08
chr21.43502973	chr21	43502973	F	47	91.49	8.51
chr21.43502995	chr21	43502995	F	53	43.4	56.6
chr21.43503170	chr21	43503170	R	45	73.33	26.67
chr21.43503196	chr21	43503196	R	39	100	0
chr21.43503253	chr21	43503253	F	31	83.87	16.13
chr21.43503266	chr21	43503266	F	31	100	0
chr21.43503282	chr21	43503282	F	30	83.33	16.67
chr21.43503440	chr21	43503440	R	27	100	0
chr21.43503443	chr21	43503443	R	32	90.62	9.38
chr21.43503453	chr21	43503453	R	41	95.12	4.88
chr21.43503471	chr21	43503471	R	43	100	0
chr21.43503471	chr21	43503471	F	24	100	0
chr21.43503477	chr21	43503477	F	24	87.5	12.5
chr21.43503555	chr21	43503555	R	11	81.82	18.18
chr21.43503574	chr21	43503574	R	36	77.78	22.22
chr21.43503595	chr21	43503595	R	36	94.44	5.56
chr21.43504274	chr21	43504274	F	33	100	0
chr21.43504347	chr21	43504347	F	12	100	0
chr21.43504351	chr21	43504351	F	12	41.67	58.33
chr21.43504361	chr21	43504361	F	19	26.32	73.68
chr21.43504548	chr21	43504548	F	21	23.81	76.19
chr21.43504591	chr21	43504591	F	20	95	5
chr21.43504690	chr21	43504690	R	13	53.85	46.15
chr21.43504704	chr21	43504704	R	26	100	0
chr21.43504708	chr21	43504708	R	28	78.57	21.43
chr21.43504712	chr21	43504712	R	28	100	0
chr21.43504732	chr21	43504732	R	28	100	0
chr21.43505006	chr21	43505006	F	34	97.06	2.94
chr21.43505022	chr21	43505022	F	34	85.29	14.71
chr21.43505050	chr21	43505050	F	14	92.86	7.14
chr21.43505128	chr21	43505128	R	33	9.09	90.91
chr21.43505155	chr21	43505155	F	10	100	0
chr21.43505155	chr21	43505155	R	34	100	0
chr21.43505361	chr21	43505361	R	38	86.84	13.16
chr21.43505377	chr21	43505377	R	38	100	0
chr21.43512567	chr21	43512567	R	18	100	0
chr21.43512587	chr21	43512587	R	23	100	0
chr21.43512605	chr21	43512605	R	24	100	0
chr21.43513118	chr21	43513118	F	19	68.42	31.58
chr21.43513138	chr21	43513138	F	19	100	0
chr21.43513303	chr21	43513303	R	14	21.43	78.57
chr21.43513314	chr21	43513314	R	16	62.5	37.5
chr21.43513332	chr21	43513332	F	40	90	10
chr21.43513332	chr21	43513332	R	16	62.5	37.5
chr21.43513353	chr21	43513353	F	39	82.05	17.95
chr21.43513420	chr21	43513420	R	89	84.27	15.73
chr21.43515269	chr21	43515269	F	10	100	0
chr21.43515299	chr21	43515299	F	10	70	30
chr21.43515509	chr21	43515509	F	14	92.86	7.14
chr21.43515532	chr21	43515532	F	14	92.86	7.14
chr21.43515620	chr21	43515620	F	37	91.89	8.11
chr21.43515620	chr21	43515620	R	18	88.89	11.11
chr21.43515667	chr21	43515667	F	17	58.82	41.18
chr21.43515777	chr21	43515777	R	30	86.67	13.33
chr21.43516006	chr21	43516006	F	46	80.43	19.57
chr21.43516043	chr21	43516043	F	12	100	0
chr21.43516200	chr21	43516200	F	98	98.98	1.02
chr21.43516282	chr21	43516282	R	25	92	8
chr21.43516449	chr21	43516449	R	25	100	0
chr21.43516985	chr21	43516985	F	10	80	20
chr21.43517004	chr21	43517004	F	10	80	20
chr21.43518391	chr21	43518391	F	31	93.55	6.45
chr21.43518431	chr21	43518431	F	19	89.47	10.53
chr21.43518434	chr21	43518434	F	11	63.64	36.36
chr21.43518663	chr21	43518663	R	10	90	10
chr21.43518668	chr21	43518668	R	10	90	10
chr21.43518693	chr21	43518693	R	11	54.55	45.45
chr21.43518888	chr21	43518888	F	14	64.29	35.71
chr21.43521838	chr21	43521838	F	13	76.92	23.08
chr21.43521873	chr21	43521873	F	44	84.09	15.91
chr21.43521960	chr21	43521960	R	78	38.46	61.54
chr21.43521977	chr21	43521977	R	74	32.43	67.57
chr21.43523257	chr21	43523257	R	13	76.92	23.08
chr21.43523290	chr21	43523290	R	13	23.08	76.92
chr21.43525663	chr21	43525663	F	31	87.1	12.9
chr21.43525756	chr21	43525756	R	13	100	0
chr21.43525760	chr21	43525760	R	15	100	0
chr21.43525769	chr21	43525769	R	17	94.12	5.88
chr21.43525791	chr21	43525791	R	17	100	0
chr21.43526340	chr21	43526340	R	12	91.67	8.33
chr21.43526543	chr21	43526543	R	17	82.35	17.65
chr21.43534382	chr21	43534382	R	11	0	100
chr21.43534409	chr21	43534409	R	12	91.67	8.33
chr21.43534423	chr21	43534423	R	13	0	100
chr21.43535398	chr21	43535398	F	20	100	0
chr21.43535420	chr21	43535420	F	19	100	0
chr21.43535522	chr21	43535522	R	10	90	10
chr21.43535555	chr21	43535555	R	32	90.62	9.38
chr21.43535559	chr21	43535559	F	29	96.55	3.45
chr21.43535559	chr21	43535559	R	32	100	0
chr21.43535699	chr21	43535699	R	23	100	0
chr21.43535933	chr21	43535933	F	52	98.08	1.92
chr21.43535957	chr21	43535957	F	51	86.27	13.73
chr21.43535971	chr21	43535971	F	30	90	10
chr21.43536035	chr21	43536035	R	54	90.74	9.26
chr21.43536035	chr21	43536035	F	11	90.91	9.09
chr21.43536112	chr21	43536112	F	14	100	0
chr21.43536112	chr21	43536112	R	52	98.08	1.92
chr21.43536181	chr21	43536181	R	19	89.47	10.53
chr21.43536197	chr21	43536197	R	19	94.74	5.26
chr21.43536742	chr21	43536742	F	108	95.37	4.63
chr21.43536772	chr21	43536772	F	103	93.2	6.8
chr21.43536787	chr21	43536787	F	25	100	0
chr21.43541555	chr21	43541555	F	14	100	0
chr21.43541565	chr21	43541565	F	14	71.43	28.57
chr21.43541733	chr21	43541733	R	37	100	0
chr21.43541983	chr21	43541983	F	10	100	0
chr21.43542016	chr21	43542016	F	10	100	0
chr21.43542352	chr21	43542352	F	13	100	0
chr21.43543922	chr21	43543922	R	10	100	0
chr21.43543922	chr21	43543922	F	13	100	0
chr21.43543936	chr21	43543936	F	13	100	0
chr21.43543949	chr21	43543949	F	12	100	0
chr21.43544188	chr21	43544188	F	89	89.89	10.11
chr21.43544264	chr21	43544264	R	51	86.27	13.73
chr21.43544273	chr21	43544273	R	51	90.2	9.8
chr21.43545195	chr21	43545195	F	10	100	0
chr21.43545215	chr21	43545215	F	10	90	10
chr21.43545235	chr21	43545235	R	30	83.33	16.67
chr21.43545277	chr21	43545277	R	54	88.89	11.11
chr21.43545305	chr21	43545305	F	15	73.33	26.67
chr21.43545336	chr21	43545336	F	15	100	0
chr21.43545341	chr21	43545341	F	12	75	25
chr21.43545434	chr21	43545434	R	13	61.54	38.46
chr21.43545441	chr21	43545441	R	17	100	0
chr21.43545455	chr21	43545455	R	17	100	0
chr21.43545505	chr21	43545505	F	10	100	0
chr21.43545660	chr21	43545660	R	17	76.47	23.53
chr21.43546432	chr21	43546432	F	13	100	0
chr21.43546456	chr21	43546456	F	12	75	25
chr21.43546463	chr21	43546463	F	12	83.33	16.67
chr21.43546595	chr21	43546595	R	69	97.1	2.9
chr21.43546616	chr21	43546616	R	98	92.86	7.14
chr21.43546633	chr21	43546633	R	86	100	0
chr21.43547444	chr21	43547444	R	24	45.83	54.17
chr21.43547454	chr21	43547454	R	32	34.38	65.62
chr21.43547460	chr21	43547460	R	35	14.29	85.71
chr21.43547623	chr21	43547623	R	11	100	0
chr21.43547628	chr21	43547628	R	11	90.91	9.09
chr21.43547637	chr21	43547637	R	12	100	0
chr21.43547657	chr21	43547657	R	12	100	0
chr21.43547657	chr21	43547657	F	117	96.58	3.42
chr21.43547675	chr21	43547675	F	117	70.94	29.06
chr21.43547689	chr21	43547689	F	112	75.89	24.11
chr21.43547703	chr21	43547703	R	45	97.78	2.22
