chrBase	chr	base	strand	coverage	freqC	freqT
chr21.14384447	chr21	14384447	*	184	3.26086956521739	96.7391304347826
chr21.14384467	chr21	14384467	*	183	69.3989071038251	30.6010928961749
chr21.14384477	chr21	14384477	*	181	55.2486187845304	44.7513812154696
chr21.14392507	chr21	14392507	*	0	0	0
chr21.14395620	chr21	14395620	*	0	0	0
chr21.14410837	chr21	14410837	*	30	3.33333333333333	96.6666666666667
chr21.14410868	chr21	14410868	*	30	6.66666666666667	93.3333333333333
chr21.14410873	chr21	14410873	*	30	3.33333333333333	96.6666666666667
chr21.14410877	chr21	14410877	*	30	0	100
chr21.14425912	chr21	14425912	*	0	0	0
chr21.14425962	chr21	14425962	*	0	0	0
chr21.14439716	chr21	14439716	*	46	13.0434782608696	86.9565217391304
chr21.14439724	chr21	14439724	*	48	10.4166666666667	89.5833333333333
chr21.14439748	chr21	14439748	*	48	14.5833333333333	85.4166666666667
chr21.14439764	chr21	14439764	*	48	54.1666666666667	45.8333333333333
chr21.14568641	chr21	14568641	*	30	6.66666666666667	93.3333333333333
chr21.14568650	chr21	14568650	*	30	50	50
chr21.14568664	chr21	14568664	*	30	50	50
chr21.14568669	chr21	14568669	*	30	10	90
chr21.14568690	chr21	14568690	*	30	6.66666666666667	93.3333333333333
chr21.14568692	chr21	14568692	*	30	6.66666666666667	93.3333333333333
chr21.14610910	chr21	14610910	*	18	0	100
chr21.14610948	chr21	14610948	*	16	12.5	87.5
chr21.14683456	chr21	14683456	*	0	0	0
chr21.14683483	chr21	14683483	*	0	0	0
chr21.14683564	chr21	14683564	*	44	0	100
chr21.14684523	chr21	14684523	*	70	41.4285714285714	58.5714285714286
chr21.14684600	chr21	14684600	*	12	0	100
chr21.14684641	chr21	14684641	*	12	0	100
chr21.14740507	chr21	14740507	*	38	0	100
chr21.14740551	chr21	14740551	*	38	0	100
chr21.14740895	chr21	14740895	*	142	3.52112676056338	96.4788732394366
chr21.14742997	chr21	14742997	*	150	0	100
chr21.14743017	chr21	14743017	*	222	1.8018018018018	98.1981981981982
chr21.14744525	chr21	14744525	*	11	0	100
chr21.14744634	chr21	14744634	*	177	0	100
chr21.14744670	chr21	14744670	*	177	0	100
chr21.14744681	chr21	14744681	*	190	0	100
chr21.14744730	chr21	14744730	*	14	0	100
chr21.14744732	chr21	14744732	*	14	0	100
chr21.14744743	chr21	14744743	*	0	0	0
chr21.14744747	chr21	14744747	*	0	0	0
chr21.14745417	chr21	14745417	*	34	41.1764705882353	58.8235294117647
chr21.14745452	chr21	14745452	*	34	0	100
chr21.14745461	chr21	14745461	*	34	8.82352941176471	91.1764705882353
chr21.14751063	chr21	14751063	*	86	37.2093023255814	62.7906976744186
chr21.14751241	chr21	14751241	*	18	0	100
chr21.14751259	chr21	14751259	*	22	81.8181818181818	18.1818181818182
chr21.14751269	chr21	14751269	*	22	40.9090909090909	59.0909090909091
chr21.14751306	chr21	14751306	*	0	0	0
chr21.14751310	chr21	14751310	*	0	0	0
chr21.14751372	chr21	14751372	*	43	41.8604651162791	58.1395348837209
chr21.14751391	chr21	14751391	*	43	88.3720930232558	11.6279069767442
chr21.14751419	chr21	14751419	*	35	80	20
chr21.14751423	chr21	14751423	*	35	100	0
chr21.14751456	chr21	14751456	*	35	48.5714285714286	51.4285714285714
chr21.14751469	chr21	14751469	*	29	79.3103448275862	20.6896551724138
chr21.14751473	chr21	14751473	*	13	100	0
chr21.14751478	chr21	14751478	*	13	100	0
chr21.14751533	chr21	14751533	*	0	0	0
chr21.14751543	chr21	14751543	*	33	27.2727272727273	72.7272727272727
chr21.14751587	chr21	14751587	*	27	100	0
chr21.14751842	chr21	14751842	*	12	66.6666666666667	33.3333333333333
chr21.14751869	chr21	14751869	*	12	8.33333333333333	91.6666666666667
chr21.14752029	chr21	14752029	*	13	38.4615384615385	61.5384615384615
chr21.14752033	chr21	14752033	*	0	0	0
chr21.14752066	chr21	14752066	*	116	0	100
chr21.14752074	chr21	14752074	*	116	4.31034482758621	95.6896551724138
chr21.14752093	chr21	14752093	*	114	5.26315789473684	94.7368421052632
chr21.14752112	chr21	14752112	*	113	0	100
chr21.14752226	chr21	14752226	*	87	1.14942528735632	98.8505747126437
chr21.14752254	chr21	14752254	*	146	0	100
chr21.14752372	chr21	14752372	*	28	0	100
chr21.14752448	chr21	14752448	*	0	0	0
chr21.14752869	chr21	14752869	*	0	0	0
chr21.14752889	chr21	14752889	*	0	0	0
chr21.14752896	chr21	14752896	*	0	0	0
chr21.14752910	chr21	14752910	*	0	0	0
chr21.14753130	chr21	14753130	*	68	1.47058823529412	98.5294117647059
chr21.14753171	chr21	14753171	*	70	0	100
chr21.14753176	chr21	14753176	*	70	0	100
chr21.14753241	chr21	14753241	*	36	0	100
chr21.14775555	chr21	14775555	*	35	0	100
chr21.14775566	chr21	14775566	*	36	0	100
chr21.14777842	chr21	14777842	*	95	0	100
chr21.14797316	chr21	14797316	*	91	2.1978021978022	97.8021978021978
chr21.14797629	chr21	14797629	*	0	0	0
chr21.14800819	chr21	14800819	*	39	0	100
chr21.14800847	chr21	14800847	*	63	1.58730158730159	98.4126984126984
chr21.14800863	chr21	14800863	*	63	0	100
chr21.14800872	chr21	14800872	*	63	1.58730158730159	98.4126984126984
chr21.14855059	chr21	14855059	*	26	0	100
chr21.14855101	chr21	14855101	*	0	0	0
chr21.14864341	chr21	14864341	*	77	0	100
chr21.14871869	chr21	14871869	*	51	0	100
chr21.14871876	chr21	14871876	*	51	0	100
chr21.14887009	chr21	14887009	*	197	0	100
chr21.14887039	chr21	14887039	*	197	1.01522842639594	98.9847715736041
chr21.14897429	chr21	14897429	*	12	0	100
chr21.14897436	chr21	14897436	*	12	0	100
chr21.14897470	chr21	14897470	*	12	0	100
chr21.14955769	chr21	14955769	*	35	0	100
chr21.14955936	chr21	14955936	*	76	44.7368421052632	55.2631578947368
chr21.14955945	chr21	14955945	*	24	41.6666666666667	58.3333333333333
chr21.14955983	chr21	14955983	*	65	3.07692307692308	96.9230769230769
chr21.14956024	chr21	14956024	*	41	0	100
chr21.14956027	chr21	14956027	*	41	2.4390243902439	97.5609756097561
chr21.14975910	chr21	14975910	*	17	0	100
chr21.14975944	chr21	14975944	*	17	64.7058823529412	35.2941176470588
chr21.14975948	chr21	14975948	*	17	82.3529411764706	17.6470588235294
chr21.14975950	chr21	14975950	*	17	82.3529411764706	17.6470588235294
chr21.14975960	chr21	14975960	*	17	76.4705882352941	23.5294117647059
chr21.14988862	chr21	14988862	*	35	0	100
chr21.14989104	chr21	14989104	*	39	0	100
chr21.15036113	chr21	15036113	*	0	0	0
chr21.15036125	chr21	15036125	*	0	0	0
chr21.15036133	chr21	15036133	*	0	0	0
chr21.15036185	chr21	15036185	*	43	0	100
chr21.15036205	chr21	15036205	*	43	0	100
chr21.15036208	chr21	15036208	*	43	0	100
chr21.15036222	chr21	15036222	*	43	0	100
chr21.15036235	chr21	15036235	*	43	0	100
chr21.15036394	chr21	15036394	*	191	2.61780104712042	97.3821989528796
chr21.15036595	chr21	15036595	*	10	0	100
chr21.15036644	chr21	15036644	*	10	0	100
chr21.15038170	chr21	15038170	*	0	0	0
chr21.15038196	chr21	15038196	*	0	0	0
chr21.15038198	chr21	15038198	*	0	0	0
chr21.15038209	chr21	15038209	*	0	0	0
chr21.15038217	chr21	15038217	*	0	0	0
chr21.15038629	chr21	15038629	*	0	0	0
chr21.15038638	chr21	15038638	*	0	0	0
chr21.15038649	chr21	15038649	*	0	0	0
chr21.15038654	chr21	15038654	*	0	0	0
chr21.15038656	chr21	15038656	*	0	0	0
chr21.15038661	chr21	15038661	*	0	0	0
chr21.15038680	chr21	15038680	*	0	0	0
chr21.15038872	chr21	15038872	*	129	29.4573643410853	70.5426356589147
chr21.15038876	chr21	15038876	*	129	37.984496124031	62.015503875969
chr21.15038881	chr21	15038881	*	129	27.1317829457364	72.8682170542636
chr21.15038900	chr21	15038900	*	129	37.984496124031	62.015503875969
chr21.15039405	chr21	15039405	*	0	0	0
chr21.15039424	chr21	15039424	*	0	0	0
chr21.15039449	chr21	15039449	*	0	0	0
chr21.15052411	chr21	15052411	*	79	0	100
chr21.15052415	chr21	15052415	*	79	0	100
chr21.15052417	chr21	15052417	*	79	0	100
chr21.15052454	chr21	15052454	*	79	82.2784810126582	17.7215189873418
chr21.15054110	chr21	15054110	*	88	100	0
chr21.15054120	chr21	15054120	*	88	98.8636363636364	1.13636363636364
chr21.15054137	chr21	15054137	*	88	0	100
chr21.15054154	chr21	15054154	*	88	100	0
chr21.15054160	chr21	15054160	*	87	96.551724137931	3.44827586206897
chr21.15067406	chr21	15067406	*	118	3.38983050847458	96.6101694915254
chr21.15067411	chr21	15067411	*	118	0.847457627118644	99.1525423728814
chr21.15067413	chr21	15067413	*	118	0.847457627118644	99.1525423728814
chr21.15067432	chr21	15067432	*	118	0	100
chr21.15067449	chr21	15067449	*	118	1.69491525423729	98.3050847457627
chr21.15067512	chr21	15067512	*	102	0.980392156862745	99.0196078431373
chr21.15067515	chr21	15067515	*	102	2.94117647058824	97.0588235294118
chr21.15067560	chr21	15067560	*	113	46.9026548672566	53.0973451327434
chr21.15067577	chr21	15067577	*	36	22.2222222222222	77.7777777777778
chr21.15067580	chr21	15067580	*	36	61.1111111111111	38.8888888888889
chr21.15067583	chr21	15067583	*	36	55.5555555555556	44.4444444444444
chr21.15067625	chr21	15067625	*	26	0	100
chr21.15068259	chr21	15068259	*	64	95.3125	4.6875
chr21.15068288	chr21	15068288	*	64	90.625	9.375
chr21.15068300	chr21	15068300	*	64	17.1875	82.8125
chr21.15068412	chr21	15068412	*	66	3.03030303030303	96.969696969697
chr21.15068430	chr21	15068430	*	66	12.1212121212121	87.8787878787879
chr21.15068444	chr21	15068444	*	66	13.6363636363636	86.3636363636364
chr21.15068956	chr21	15068956	*	37	0	100
chr21.15068965	chr21	15068965	*	37	0	100
chr21.15068980	chr21	15068980	*	37	2.7027027027027	97.2972972972973
chr21.15069002	chr21	15069002	*	58	67.2413793103448	32.7586206896552
chr21.15069012	chr21	15069012	*	24	37.5	62.5
chr21.15069032	chr21	15069032	*	24	100	0
chr21.15069034	chr21	15069034	*	24	100	0
chr21.15069044	chr21	15069044	*	37	13.5135135135135	86.4864864864865
chr21.15069054	chr21	15069054	*	13	100	0
chr21.15069076	chr21	15069076	*	41	95.1219512195122	4.8780487804878
chr21.15069083	chr21	15069083	*	41	60.9756097560976	39.0243902439024
chr21.15069095	chr21	15069095	*	41	75.609756097561	24.390243902439
chr21.15069101	chr21	15069101	*	28	50	50
chr21.15069122	chr21	15069122	*	27	33.3333333333333	66.6666666666667
chr21.15069168	chr21	15069168	*	32	6.25	93.75
chr21.15069174	chr21	15069174	*	32	18.75	81.25
chr21.15069190	chr21	15069190	*	32	9.375	90.625
chr21.15069197	chr21	15069197	*	115	0.869565217391304	99.1304347826087
chr21.15069209	chr21	15069209	*	83	44.578313253012	55.421686746988
chr21.15069214	chr21	15069214	*	83	80.7228915662651	19.2771084337349
chr21.15069241	chr21	15069241	*	83	8.43373493975904	91.566265060241
chr21.15069348	chr21	15069348	*	100	5	95
chr21.15069357	chr21	15069357	*	100	6	94
chr21.15069376	chr21	15069376	*	100	84	16
chr21.15069667	chr21	15069667	*	0	0	0
chr21.15069674	chr21	15069674	*	0	0	0
chr21.15069685	chr21	15069685	*	0	0	0
chr21.15069701	chr21	15069701	*	0	0	0
chr21.15069887	chr21	15069887	*	0	0	0
chr21.15069907	chr21	15069907	*	0	0	0
chr21.15069918	chr21	15069918	*	0	0	0
chr21.15069929	chr21	15069929	*	0	0	0
chr21.15069932	chr21	15069932	*	0	0	0
chr21.15077096	chr21	15077096	*	46	2.17391304347826	97.8260869565217
chr21.15077116	chr21	15077116	*	46	2.17391304347826	97.8260869565217
chr21.15077134	chr21	15077134	*	46	13.0434782608696	86.9565217391304
chr21.15077140	chr21	15077140	*	97	57.7319587628866	42.2680412371134
chr21.15077151	chr21	15077151	*	51	49.0196078431373	50.9803921568627
chr21.15077159	chr21	15077159	*	51	3.92156862745098	96.078431372549
chr21.15077167	chr21	15077167	*	50	0	100
chr21.15077169	chr21	15077169	*	51	0	100
chr21.15077187	chr21	15077187	*	51	11.7647058823529	88.2352941176471
chr21.15077211	chr21	15077211	*	0	0	0
chr21.15077218	chr21	15077218	*	0	0	0
chr21.15077224	chr21	15077224	*	0	0	0
chr21.15077232	chr21	15077232	*	0	0	0
chr21.15077236	chr21	15077236	*	0	0	0
chr21.15077243	chr21	15077243	*	0	0	0
chr21.15077257	chr21	15077257	*	43	4.65116279069767	95.3488372093023
chr21.15077260	chr21	15077260	*	43	0	100
chr21.15077270	chr21	15077270	*	50	10	90
chr21.15077278	chr21	15077278	*	50	2	98
chr21.15077296	chr21	15077296	*	50	12	88
chr21.15077306	chr21	15077306	*	0	0	0
chr21.15077313	chr21	15077313	*	0	0	0
chr21.15077321	chr21	15077321	*	30	0	100
chr21.15077328	chr21	15077328	*	30	6.66666666666667	93.3333333333333
chr21.15077335	chr21	15077335	*	30	10	90
chr21.15077339	chr21	15077339	*	30	10	90
chr21.15077341	chr21	15077341	*	65	0	100
chr21.15077365	chr21	15077365	*	64	4.6875	95.3125
chr21.15077367	chr21	15077367	*	64	3.125	96.875
chr21.15077375	chr21	15077375	*	35	14.2857142857143	85.7142857142857
chr21.15077377	chr21	15077377	*	35	0	100
chr21.15077380	chr21	15077380	*	35	11.4285714285714	88.5714285714286
chr21.15077384	chr21	15077384	*	35	22.8571428571429	77.1428571428572
chr21.15077391	chr21	15077391	*	52	7.69230769230769	92.3076923076923
chr21.15077404	chr21	15077404	*	12	8.33333333333333	91.6666666666667
chr21.15077406	chr21	15077406	*	12	8.33333333333333	91.6666666666667
chr21.15077416	chr21	15077416	*	12	16.6666666666667	83.3333333333333
chr21.15077423	chr21	15077423	*	12	8.33333333333333	91.6666666666667
chr21.15077428	chr21	15077428	*	12	0	100
chr21.15077433	chr21	15077433	*	12	0	100
chr21.15077438	chr21	15077438	*	12	16.6666666666667	83.3333333333333
chr21.15077442	chr21	15077442	*	42	59.5238095238095	40.4761904761905
chr21.15077472	chr21	15077472	*	22	59.0909090909091	40.9090909090909
chr21.15077476	chr21	15077476	*	26	3.84615384615385	96.1538461538462
chr21.15077491	chr21	15077491	*	37	16.2162162162162	83.7837837837838
chr21.15077498	chr21	15077498	*	0	0	0
chr21.15077500	chr21	15077500	*	0	0	0
chr21.15077504	chr21	15077504	*	0	0	0
chr21.15077517	chr21	15077517	*	0	0	0
chr21.15077526	chr21	15077526	*	16	43.75	56.25
chr21.15077530	chr21	15077530	*	17	94.1176470588235	5.88235294117647
chr21.15077533	chr21	15077533	*	16	81.25	18.75
chr21.15077544	chr21	15077544	*	10	50	50
chr21.15077562	chr21	15077562	*	10	70	30
chr21.15077575	chr21	15077575	*	17	17.6470588235294	82.3529411764706
chr21.15077622	chr21	15077622	*	0	0	0
chr21.15077638	chr21	15077638	*	0	0	0
chr21.15077646	chr21	15077646	*	0	0	0
chr21.15077657	chr21	15077657	*	0	0	0
chr21.15077662	chr21	15077662	*	0	0	0
chr21.15077670	chr21	15077670	*	13	7.69230769230769	92.3076923076923
chr21.15077676	chr21	15077676	*	12	0	100
chr21.15077680	chr21	15077680	*	12	33.3333333333333	66.6666666666667
chr21.15077690	chr21	15077690	*	34	44.1176470588235	55.8823529411765
chr21.15077695	chr21	15077695	*	34	23.5294117647059	76.4705882352941
chr21.15077697	chr21	15077697	*	34	8.82352941176471	91.1764705882353
chr21.15077703	chr21	15077703	*	34	41.1764705882353	58.8235294117647
chr21.15077716	chr21	15077716	*	34	2.94117647058824	97.0588235294118
chr21.15077738	chr21	15077738	*	22	4.54545454545455	95.4545454545455
chr21.15078066	chr21	15078066	*	47	36.1702127659575	63.8297872340426
chr21.15078100	chr21	15078100	*	47	80.8510638297872	19.1489361702128
chr21.15078185	chr21	15078185	*	102	0	100
chr21.15078221	chr21	15078221	*	102	17.6470588235294	82.3529411764706
chr21.15078328	chr21	15078328	*	59	0	100
chr21.15078363	chr21	15078363	*	59	0	100
chr21.15080112	chr21	15080112	*	13	0	100
chr21.15080129	chr21	15080129	*	13	0	100
chr21.15083594	chr21	15083594	*	69	0	100
chr21.15086077	chr21	15086077	*	22	0	100
chr21.15086107	chr21	15086107	*	22	9.09090909090909	90.9090909090909
chr21.15095747	chr21	15095747	*	0	0	0
chr21.15095753	chr21	15095753	*	0	0	0
chr21.15095762	chr21	15095762	*	0	0	0
chr21.15095764	chr21	15095764	*	0	0	0
chr21.15095772	chr21	15095772	*	0	0	0
chr21.15095784	chr21	15095784	*	0	0	0
chr21.15095791	chr21	15095791	*	17	35.2941176470588	64.7058823529412
chr21.15095800	chr21	15095800	*	17	100	0
chr21.15095804	chr21	15095804	*	17	100	0
chr21.15095808	chr21	15095808	*	17	100	0
chr21.15095812	chr21	15095812	*	17	94.1176470588235	5.88235294117647
chr21.15095816	chr21	15095816	*	17	100	0
chr21.15095818	chr21	15095818	*	17	100	0
chr21.15095824	chr21	15095824	*	17	100	0
chr21.15095828	chr21	15095828	*	17	100	0
chr21.15095831	chr21	15095831	*	17	100	0
chr21.15095835	chr21	15095835	*	12	66.6666666666667	33.3333333333333
chr21.15095840	chr21	15095840	*	12	66.6666666666667	33.3333333333333
chr21.15095900	chr21	15095900	*	14	57.1428571428571	42.8571428571429
chr21.15095903	chr21	15095903	*	14	50	50
chr21.15095906	chr21	15095906	*	14	92.8571428571429	7.14285714285714
chr21.15095909	chr21	15095909	*	14	57.1428571428571	42.8571428571429
chr21.15095912	chr21	15095912	*	14	50	50
chr21.15095924	chr21	15095924	*	14	50	50
chr21.15095950	chr21	15095950	*	0	0	0
chr21.15095960	chr21	15095960	*	0	0	0
chr21.15095963	chr21	15095963	*	0	0	0
chr21.15096057	chr21	15096057	*	22	0	100
chr21.15096064	chr21	15096064	*	22	0	100
chr21.15096073	chr21	15096073	*	36	0	100
chr21.15096103	chr21	15096103	*	15	0	100
chr21.15096114	chr21	15096114	*	13	15.3846153846154	84.6153846153846
chr21.15096119	chr21	15096119	*	16	0	100
chr21.15096127	chr21	15096127	*	0	0	0
chr21.15096152	chr21	15096152	*	0	0	0
chr21.15096156	chr21	15096156	*	35	77.1428571428572	22.8571428571429
chr21.15096175	chr21	15096175	*	32	25	75
chr21.15096179	chr21	15096179	*	32	43.75	56.25
chr21.15096182	chr21	15096182	*	32	62.5	37.5
chr21.15096185	chr21	15096185	*	32	25	75
chr21.15096198	chr21	15096198	*	31	16.1290322580645	83.8709677419355
chr21.15096353	chr21	15096353	*	48	0	100
chr21.15096390	chr21	15096390	*	65	0	100
chr21.15096397	chr21	15096397	*	65	7.69230769230769	92.3076923076923
chr21.15096407	chr21	15096407	*	17	17.6470588235294	82.3529411764706
chr21.15096426	chr21	15096426	*	33	42.4242424242424	57.5757575757576
chr21.15096432	chr21	15096432	*	32	81.25	18.75
chr21.15096446	chr21	15096446	*	16	0	100
chr21.15096464	chr21	15096464	*	16	0	100
chr21.15098192	chr21	15098192	*	124	0	100
chr21.15098231	chr21	15098231	*	125	25.6	74.4
chr21.15098397	chr21	15098397	*	84	1.19047619047619	98.8095238095238
chr21.15098626	chr21	15098626	*	103	0	100
chr21.15103436	chr21	15103436	*	0	0	0
chr21.15134682	chr21	15134682	*	21	100	0
chr21.15134685	chr21	15134685	*	21	100	0
chr21.15134689	chr21	15134689	*	30	96.6666666666667	3.33333333333333
chr21.15134694	chr21	15134694	*	30	100	0
chr21.15134732	chr21	15134732	*	28	57.1428571428571	42.8571428571429
chr21.15134738	chr21	15134738	*	0	0	0
chr21.15135363	chr21	15135363	*	58	0	100
chr21.15135523	chr21	15135523	*	16	37.5	62.5
chr21.15135728	chr21	15135728	*	17	100	0
chr21.15135738	chr21	15135738	*	17	100	0
chr21.15135741	chr21	15135741	*	17	94.1176470588235	5.88235294117647
chr21.15135744	chr21	15135744	*	17	88.2352941176471	11.7647058823529
chr21.15135754	chr21	15135754	*	17	100	0
chr21.15135775	chr21	15135775	*	17	23.5294117647059	76.4705882352941
chr21.15135957	chr21	15135957	*	103	0	100
chr21.15135960	chr21	15135960	*	103	0.970873786407767	99.0291262135922
chr21.15135975	chr21	15135975	*	103	1.94174757281553	98.0582524271845
chr21.15135989	chr21	15135989	*	101	0	100
chr21.15136020	chr21	15136020	*	20	10	90
chr21.15136060	chr21	15136060	*	20	5	95
chr21.15136619	chr21	15136619	*	13	0	100
chr21.15136641	chr21	15136641	*	13	0	100
chr21.15138008	chr21	15138008	*	23	0	100
chr21.15138016	chr21	15138016	*	23	0	100
chr21.15149395	chr21	15149395	*	47	48.936170212766	51.063829787234
chr21.15149415	chr21	15149415	*	47	34.0425531914894	65.9574468085106
chr21.15149510	chr21	15149510	*	13	0	100
chr21.15165253	chr21	15165253	*	0	0	0
chr21.15165256	chr21	15165256	*	0	0	0
chr21.15198977	chr21	15198977	*	41	12.1951219512195	87.8048780487805
chr21.15198983	chr21	15198983	*	41	24.390243902439	75.609756097561
chr21.15198993	chr21	15198993	*	41	0	100
chr21.15198998	chr21	15198998	*	41	0	100
chr21.15199003	chr21	15199003	*	41	17.0731707317073	82.9268292682927
chr21.15199028	chr21	15199028	*	41	2.4390243902439	97.5609756097561
chr21.15199078	chr21	15199078	*	74	0	100
chr21.15199120	chr21	15199120	*	74	5.40540540540541	94.5945945945946
chr21.15199517	chr21	15199517	*	52	100	0
chr21.15199538	chr21	15199538	*	52	100	0
chr21.15199540	chr21	15199540	*	52	100	0
chr21.15199557	chr21	15199557	*	52	5.76923076923077	94.2307692307692
chr21.15199567	chr21	15199567	*	52	13.4615384615385	86.5384615384615
chr21.15199685	chr21	15199685	*	160	18.75	81.25
chr21.15199699	chr21	15199699	*	158	50	50
chr21.15199861	chr21	15199861	*	143	4.1958041958042	95.8041958041958
chr21.15199882	chr21	15199882	*	143	8.39160839160839	91.6083916083916
chr21.15199890	chr21	15199890	*	143	16.7832167832168	83.2167832167832
chr21.15200106	chr21	15200106	*	0	0	0
chr21.15200115	chr21	15200115	*	0	0	0
chr21.15200139	chr21	15200139	*	78	39.7435897435897	60.2564102564103
chr21.15200172	chr21	15200172	*	78	0	100
chr21.15200177	chr21	15200177	*	78	8.97435897435897	91.025641025641
chr21.15200182	chr21	15200182	*	78	1.28205128205128	98.7179487179487
chr21.15200528	chr21	15200528	*	0	0	0
chr21.15200538	chr21	15200538	*	0	0	0
chr21.15216152	chr21	15216152	*	0	0	0
chr21.15216188	chr21	15216188	*	0	0	0
chr21.15216390	chr21	15216390	*	0	0	0
chr21.15216413	chr21	15216413	*	0	0	0
chr21.15221659	chr21	15221659	*	28	0	100
chr21.15221748	chr21	15221748	*	25	0	100
chr21.15269957	chr21	15269957	*	0	0	0
chr21.15269983	chr21	15269983	*	0	0	0
chr21.15269998	chr21	15269998	*	0	0	0
chr21.15295785	chr21	15295785	*	0	0	0
chr21.15307101	chr21	15307101	*	34	5.88235294117647	94.1176470588235
chr21.15307111	chr21	15307111	*	34	29.4117647058824	70.5882352941177
chr21.15307187	chr21	15307187	*	0	0	0
chr21.15307205	chr21	15307205	*	0	0	0
chr21.15307214	chr21	15307214	*	0	0	0
chr21.15307249	chr21	15307249	*	0	0	0
chr21.15307290	chr21	15307290	*	14	85.7142857142857	14.2857142857143
chr21.15307323	chr21	15307323	*	56	41.0714285714286	58.9285714285714
chr21.15307326	chr21	15307326	*	55	0	100
chr21.15307337	chr21	15307337	*	56	7.14285714285714	92.8571428571429
chr21.15307366	chr21	15307366	*	62	1.61290322580645	98.3870967741936
chr21.15307376	chr21	15307376	*	21	0	100
chr21.15307394	chr21	15307394	*	21	9.52380952380952	90.4761904761905
chr21.15307399	chr21	15307399	*	21	9.52380952380952	90.4761904761905
chr21.15307413	chr21	15307413	*	21	28.5714285714286	71.4285714285714
chr21.15307436	chr21	15307436	*	30	90	10
chr21.15307477	chr21	15307477	*	30	16.6666666666667	83.3333333333333
chr21.15307514	chr21	15307514	*	36	0	100
chr21.15307549	chr21	15307549	*	36	0	100
chr21.15307563	chr21	15307563	*	35	2.85714285714286	97.1428571428571
chr21.15307586	chr21	15307586	*	50	4	96
chr21.15307618	chr21	15307618	*	56	3.57142857142857	96.4285714285714
chr21.15307627	chr21	15307627	*	56	3.57142857142857	96.4285714285714
chr21.15307662	chr21	15307662	*	0	0	0
chr21.15307666	chr21	15307666	*	0	0	0
chr21.15307703	chr21	15307703	*	0	0	0
chr21.15307963	chr21	15307963	*	0	0	0
chr21.15307995	chr21	15307995	*	0	0	0
chr21.15308006	chr21	15308006	*	30	3.33333333333333	96.6666666666667
chr21.15308074	chr21	15308074	*	45	44.4444444444444	55.5555555555556
chr21.15308120	chr21	15308120	*	45	0	100
chr21.15308194	chr21	15308194	*	20	5	95
chr21.15308204	chr21	15308204	*	20	50	50
chr21.15308264	chr21	15308264	*	38	23.6842105263158	76.3157894736842
chr21.15308268	chr21	15308268	*	38	10.5263157894737	89.4736842105263
chr21.15308315	chr21	15308315	*	34	5.88235294117647	94.1176470588235
chr21.15308344	chr21	15308344	*	36	0	100
chr21.15308412	chr21	15308412	*	43	2.32558139534884	97.6744186046512
chr21.15308421	chr21	15308421	*	43	0	100
chr21.15308450	chr21	15308450	*	0	0	0
chr21.15308495	chr21	15308495	*	27	25.9259259259259	74.0740740740741
chr21.15308560	chr21	15308560	*	55	7.27272727272727	92.7272727272727
chr21.15308565	chr21	15308565	*	55	30.9090909090909	69.0909090909091
chr21.15308579	chr21	15308579	*	55	34.5454545454545	65.4545454545455
chr21.15308605	chr21	15308605	*	55	16.3636363636364	83.6363636363636
chr21.15308609	chr21	15308609	*	55	18.1818181818182	81.8181818181818
chr21.15308646	chr21	15308646	*	13	100	0
chr21.15308656	chr21	15308656	*	14	100	0
chr21.15308683	chr21	15308683	*	58	68.9655172413793	31.0344827586207
chr21.15308733	chr21	15308733	*	44	6.81818181818182	93.1818181818182
chr21.15308788	chr21	15308788	*	49	44.8979591836735	55.1020408163265
chr21.15308793	chr21	15308793	*	49	87.7551020408163	12.2448979591837
chr21.15308797	chr21	15308797	*	49	63.265306122449	36.734693877551
chr21.15308834	chr21	15308834	*	59	59.3220338983051	40.6779661016949
chr21.15308865	chr21	15308865	*	11	90.9090909090909	9.09090909090909
chr21.15308872	chr21	15308872	*	11	100	0
chr21.15308876	chr21	15308876	*	11	90.9090909090909	9.09090909090909
chr21.15308913	chr21	15308913	*	14	71.4285714285714	28.5714285714286
chr21.15308923	chr21	15308923	*	0	0	0
chr21.15308941	chr21	15308941	*	0	0	0
chr21.15308952	chr21	15308952	*	0	0	0
chr21.15309540	chr21	15309540	*	0	0	0
chr21.15309757	chr21	15309757	*	20	30	70
chr21.15309760	chr21	15309760	*	20	35	65
chr21.15309762	chr21	15309762	*	20	0	100
chr21.15309785	chr21	15309785	*	20	55	45
chr21.15309796	chr21	15309796	*	20	65	35
chr21.15336129	chr21	15336129	*	80	1.25	98.75
chr21.15352367	chr21	15352367	*	10	0	100
chr21.15352370	chr21	15352370	*	10	0	100
chr21.15352401	chr21	15352401	*	10	0	100
chr21.15352403	chr21	15352403	*	10	0	100
chr21.15352413	chr21	15352413	*	10	0	100
chr21.15352476	chr21	15352476	*	42	35.7142857142857	64.2857142857143
chr21.15352491	chr21	15352491	*	42	2.38095238095238	97.6190476190476
chr21.15352493	chr21	15352493	*	42	35.7142857142857	64.2857142857143
chr21.15352495	chr21	15352495	*	42	35.7142857142857	64.2857142857143
chr21.15352504	chr21	15352504	*	42	35.7142857142857	64.2857142857143
chr21.15352506	chr21	15352506	*	42	35.7142857142857	64.2857142857143
chr21.15352513	chr21	15352513	*	42	35.7142857142857	64.2857142857143
chr21.15352517	chr21	15352517	*	42	35.7142857142857	64.2857142857143
