chrBase	chr	base	strand	coverage	freqC	freqT
chr21.43368784	chr21	43368784	R	255	1.96	98.04
chr21.43368790	chr21	43368790	R	258	2.33	97.67
chr21.43368796	chr21	43368796	R	255	1.18	98.82
chr21.43368799	chr21	43368799	F	148	0.68	99.32
chr21.43368799	chr21	43368799	R	258	1.55	98.45
chr21.43368807	chr21	43368807	F	140	0	100
chr21.43368831	chr21	43368831	F	149	0	100
chr21.43368834	chr21	43368834	F	147	0	100
chr21.43368841	chr21	43368841	F	149	0	100
chr21.43368841	chr21	43368841	R	59	0	100
chr21.43368865	chr21	43368865	R	61	0	100
chr21.43368871	chr21	43368871	R	57	1.75	98.25
chr21.43368873	chr21	43368873	R	62	0	100
chr21.43368886	chr21	43368886	F	70	0	100
chr21.43368886	chr21	43368886	R	40	2.5	97.5
chr21.43368923	chr21	43368923	R	12	25	75
chr21.43368923	chr21	43368923	F	64	1.56	98.44
chr21.43368930	chr21	43368930	R	12	0	100
chr21.43368930	chr21	43368930	F	70	0	100
chr21.43368939	chr21	43368939	F	292	0.68	99.32
chr21.43368939	chr21	43368939	R	12	0	100
chr21.43368954	chr21	43368954	F	292	3.08	96.92
chr21.43368975	chr21	43368975	F	267	0	100
chr21.43368975	chr21	43368975	R	68	0	100
chr21.43368979	chr21	43368979	F	270	0.37	99.63
chr21.43368979	chr21	43368979	R	71	1.41	98.59
chr21.43368988	chr21	43368988	R	71	0	100
chr21.43368988	chr21	43368988	F	283	0.35	99.65
chr21.43368994	chr21	43368994	R	72	0	100
chr21.43368997	chr21	43368997	R	72	0	100
chr21.43369002	chr21	43369002	R	72	0	100
chr21.43369008	chr21	43369008	R	72	0	100
chr21.43369011	chr21	43369011	R	71	0	100
chr21.43369017	chr21	43369017	R	72	0	100
chr21.43369017	chr21	43369017	F	278	0.36	99.64
chr21.43369025	chr21	43369025	F	272	0	100
chr21.43369031	chr21	43369031	F	278	0	100
chr21.43369033	chr21	43369033	F	272	0	100
chr21.43369043	chr21	43369043	F	277	0.36	99.64
chr21.43369046	chr21	43369046	F	267	0	100
chr21.43369059	chr21	43369059	R	70	1.43	98.57
chr21.43369059	chr21	43369059	F	203	0.99	99.01
chr21.43369063	chr21	43369063	R	69	0	100
chr21.43369063	chr21	43369063	F	111	6.31	93.69
chr21.43369073	chr21	43369073	R	70	0	100
chr21.43369081	chr21	43369081	R	69	5.8	94.2
chr21.43369087	chr21	43369087	R	70	5.71	94.29
chr21.43369094	chr21	43369094	R	70	0	100
chr21.43369100	chr21	43369100	F	32	6.25	93.75
chr21.43369112	chr21	43369112	R	51	1.96	98.04
chr21.43369112	chr21	43369112	F	33	3.03	96.97
chr21.43369126	chr21	43369126	R	10	0	100
chr21.43369126	chr21	43369126	F	33	0	100
chr21.43369160	chr21	43369160	R	55	0	100
chr21.43369191	chr21	43369191	R	17	0	100
chr21.43369194	chr21	43369194	R	19	0	100
chr21.43369211	chr21	43369211	R	19	0	100
chr21.43369244	chr21	43369244	F	87	0	100
chr21.43369265	chr21	43369265	R	70	1.43	98.57
chr21.43369265	chr21	43369265	F	87	0	100
chr21.43369269	chr21	43369269	R	80	2.5	97.5
chr21.43369269	chr21	43369269	F	87	0	100
chr21.43369282	chr21	43369282	F	87	0	100
chr21.43369282	chr21	43369282	R	86	0	100
chr21.43369299	chr21	43369299	R	111	1.8	98.2
chr21.43369307	chr21	43369307	R	115	0	100
chr21.43369339	chr21	43369339	R	32	0	100
chr21.43369349	chr21	43369349	R	31	0	100
chr21.43369353	chr21	43369353	R	31	0	100
chr21.43369358	chr21	43369358	R	32	3.12	96.88
chr21.43369388	chr21	43369388	F	66	0	100
chr21.43369413	chr21	43369413	F	67	0	100
chr21.43369511	chr21	43369511	R	26	0	100
chr21.43369513	chr21	43369513	R	26	0	100
chr21.43369519	chr21	43369519	R	27	0	100
chr21.43369526	chr21	43369526	R	27	0	100
chr21.43369532	chr21	43369532	R	27	0	100
chr21.43369538	chr21	43369538	R	27	0	100
chr21.43369545	chr21	43369545	R	27	0	100
chr21.43369547	chr21	43369547	R	27	0	100
chr21.43369553	chr21	43369553	R	27	0	100
chr21.43369606	chr21	43369606	F	16	12.5	87.5
chr21.43369610	chr21	43369610	F	16	0	100
chr21.43369613	chr21	43369613	F	16	0	100
chr21.43369617	chr21	43369617	F	16	0	100
chr21.43369622	chr21	43369622	F	15	0	100
chr21.43369627	chr21	43369627	F	16	0	100
chr21.43369629	chr21	43369629	F	15	0	100
chr21.43369635	chr21	43369635	F	16	0	100
chr21.43369637	chr21	43369637	F	16	0	100
chr21.43369647	chr21	43369647	R	38	0	100
chr21.43369647	chr21	43369647	F	37	0	100
chr21.43369653	chr21	43369653	F	37	0	100
chr21.43369653	chr21	43369653	R	33	0	100
chr21.43369660	chr21	43369660	R	33	0	100
chr21.43369660	chr21	43369660	F	37	0	100
chr21.43369665	chr21	43369665	F	37	0	100
chr21.43369665	chr21	43369665	R	33	0	100
chr21.43369670	chr21	43369670	R	32	0	100
chr21.43369670	chr21	43369670	F	35	0	100
chr21.43369681	chr21	43369681	R	33	0	100
chr21.43369681	chr21	43369681	F	37	0	100
chr21.43369688	chr21	43369688	R	33	0	100
chr21.43369688	chr21	43369688	F	36	0	100
chr21.43369690	chr21	43369690	R	33	0	100
chr21.43369690	chr21	43369690	F	36	0	100
chr21.43369696	chr21	43369696	F	45	0	100
chr21.43369696	chr21	43369696	R	33	0	100
chr21.43369722	chr21	43369722	F	158	0	100
chr21.43369726	chr21	43369726	F	158	0.63	99.37
chr21.43369732	chr21	43369732	F	160	0.62	99.38
chr21.43369738	chr21	43369738	F	159	0.63	99.37
chr21.43369744	chr21	43369744	F	160	0	100
chr21.43369750	chr21	43369750	F	160	1.25	98.75
chr21.43369750	chr21	43369750	R	177	0.56	99.44
chr21.43369752	chr21	43369752	F	156	3.21	96.79
chr21.43369752	chr21	43369752	R	187	2.14	97.86
chr21.43369771	chr21	43369771	R	182	2.2	97.8
chr21.43369776	chr21	43369776	R	189	0	100
chr21.43369778	chr21	43369778	R	192	0.52	99.48
chr21.43369789	chr21	43369789	R	187	0.53	99.47
chr21.43369799	chr21	43369799	F	27	0	100
chr21.43369799	chr21	43369799	R	182	0.55	99.45
chr21.43369806	chr21	43369806	F	27	0	100
chr21.43369808	chr21	43369808	F	27	3.7	96.3
chr21.43369812	chr21	43369812	F	25	4	96
chr21.43369818	chr21	43369818	F	27	0	100
chr21.43369832	chr21	43369832	F	26	0	100
chr21.43369869	chr21	43369869	R	20	5	95
chr21.43369902	chr21	43369902	R	37	0	100
chr21.43369914	chr21	43369914	R	38	0	100
chr21.43369914	chr21	43369914	F	224	1.34	98.66
chr21.43369925	chr21	43369925	F	224	1.34	98.66
chr21.43369934	chr21	43369934	F	224	0	100
chr21.43369938	chr21	43369938	F	224	0.45	99.55
chr21.43369966	chr21	43369966	R	172	0	100
chr21.43369973	chr21	43369973	R	135	2.96	97.04
chr21.43369979	chr21	43369979	R	172	4.65	95.35
chr21.43369984	chr21	43369984	R	171	3.51	96.49
chr21.43369990	chr21	43369990	R	172	0.58	99.42
chr21.43370005	chr21	43370005	R	10	0	100
chr21.43370013	chr21	43370013	R	10	10	90
chr21.43370025	chr21	43370025	R	10	10	90
chr21.43370025	chr21	43370025	F	53	0	100
chr21.43370030	chr21	43370030	F	53	0	100
chr21.43370032	chr21	43370032	F	53	0	100
chr21.43370040	chr21	43370040	F	53	0	100
chr21.43370043	chr21	43370043	F	148	1.35	98.65
chr21.43370057	chr21	43370057	F	148	0	100
chr21.43370143	chr21	43370143	F	267	13.11	86.89
chr21.43370146	chr21	43370146	F	264	12.12	87.88
chr21.43370210	chr21	43370210	R	17	29.41	70.59
chr21.43373404	chr21	43373404	F	12	25	75
chr21.43376166	chr21	43376166	F	31	64.52	35.48
chr21.43376166	chr21	43376166	R	177	73.45	26.55
chr21.43376173	chr21	43376173	F	31	93.55	6.45
chr21.43376199	chr21	43376199	F	31	100	0
chr21.43376205	chr21	43376205	F	31	80.65	19.35
chr21.43376356	chr21	43376356	F	48	95.83	4.17
chr21.43376392	chr21	43376392	F	45	86.67	13.33
chr21.43376434	chr21	43376434	R	51	98.04	1.96
chr21.43376448	chr21	43376448	R	52	88.46	11.54
chr21.43376454	chr21	43376454	R	51	98.04	1.96
chr21.43379807	chr21	43379807	R	24	29.17	70.83
chr21.43379839	chr21	43379839	F	20	25	75
chr21.43379839	chr21	43379839	R	30	10	90
chr21.43379885	chr21	43379885	F	40	12.5	87.5
chr21.43379909	chr21	43379909	F	21	28.57	71.43
chr21.43380063	chr21	43380063	R	103	93.2	6.8
chr21.43388422	chr21	43388422	F	33	84.85	15.15
chr21.43388425	chr21	43388425	F	33	87.88	12.12
chr21.43388453	chr21	43388453	F	33	96.97	3.03
chr21.43388485	chr21	43388485	R	73	93.15	6.85
chr21.43388507	chr21	43388507	R	75	94.67	5.33
chr21.43388519	chr21	43388519	R	76	96.05	3.95
chr21.43388519	chr21	43388519	F	26	100	0
chr21.43388531	chr21	43388531	F	26	100	0
chr21.43388531	chr21	43388531	R	34	91.18	8.82
chr21.43388548	chr21	43388548	F	26	100	0
chr21.43388548	chr21	43388548	R	34	100	0
chr21.43388554	chr21	43388554	R	31	100	0
chr21.43388554	chr21	43388554	F	26	100	0
chr21.43390592	chr21	43390592	F	14	100	0
chr21.43390718	chr21	43390718	R	38	92.11	7.89
chr21.43393196	chr21	43393196	F	13	100	0
chr21.43393206	chr21	43393206	F	13	23.08	76.92
chr21.43393590	chr21	43393590	R	28	100	0
chr21.43393606	chr21	43393606	R	29	100	0
chr21.43393606	chr21	43393606	F	23	86.96	13.04
chr21.43393634	chr21	43393634	F	22	100	0
chr21.43393641	chr21	43393641	F	22	95.45	4.55
chr21.43400098	chr21	43400098	F	232	0	100
chr21.43400106	chr21	43400106	F	240	0	100
chr21.43400110	chr21	43400110	F	241	0	100
chr21.43400233	chr21	43400233	R	21	0	100
chr21.43400249	chr21	43400249	R	21	0	100
chr21.43400257	chr21	43400257	R	21	0	100
chr21.43400270	chr21	43400270	R	21	0	100
chr21.43400293	chr21	43400293	R	18	0	100
chr21.43400295	chr21	43400295	R	18	0	100
chr21.43400300	chr21	43400300	R	18	0	100
chr21.43400305	chr21	43400305	R	18	0	100
chr21.43400312	chr21	43400312	R	18	0	100
chr21.43400372	chr21	43400372	F	36	0	100
chr21.43400383	chr21	43400383	F	36	0	100
chr21.43400387	chr21	43400387	F	36	0	100
chr21.43400389	chr21	43400389	F	35	0	100
chr21.43400392	chr21	43400392	F	34	0	100
chr21.43400397	chr21	43400397	F	36	0	100
chr21.43400423	chr21	43400423	R	56	0	100
chr21.43400436	chr21	43400436	R	65	0	100
chr21.43400439	chr21	43400439	R	66	0	100
chr21.43400441	chr21	43400441	R	70	0	100
chr21.43400443	chr21	43400443	R	70	0	100
chr21.43400450	chr21	43400450	R	70	0	100
chr21.43400455	chr21	43400455	R	70	0	100
chr21.43400458	chr21	43400458	R	70	0	100
chr21.43400464	chr21	43400464	R	70	0	100
chr21.43400483	chr21	43400483	F	47	0	100
chr21.43400495	chr21	43400495	R	13	0	100
chr21.43400495	chr21	43400495	F	47	0	100
chr21.43400505	chr21	43400505	R	24	0	100
chr21.43400505	chr21	43400505	F	47	0	100
chr21.43400508	chr21	43400508	R	34	0	100
chr21.43400508	chr21	43400508	F	47	0	100
chr21.43400510	chr21	43400510	F	45	0	100
chr21.43400510	chr21	43400510	R	34	0	100
chr21.43400512	chr21	43400512	F	42	0	100
chr21.43400512	chr21	43400512	R	13	0	100
chr21.43400523	chr21	43400523	R	35	0	100
chr21.43400523	chr21	43400523	F	44	0	100
chr21.43400529	chr21	43400529	R	41	0	100
chr21.43400529	chr21	43400529	F	39	0	100
chr21.43400532	chr21	43400532	F	35	0	100
chr21.43400532	chr21	43400532	R	41	0	100
chr21.43400534	chr21	43400534	R	41	0	100
chr21.43400537	chr21	43400537	R	41	0	100
chr21.43400556	chr21	43400556	F	29	0	100
chr21.43400560	chr21	43400560	F	29	0	100
chr21.43400571	chr21	43400571	R	36	0	100
chr21.43400571	chr21	43400571	F	29	0	100
chr21.43400587	chr21	43400587	R	42	0	100
chr21.43400587	chr21	43400587	F	29	0	100
chr21.43400592	chr21	43400592	F	29	0	100
chr21.43400592	chr21	43400592	R	47	0	100
chr21.43400596	chr21	43400596	F	29	0	100
chr21.43400596	chr21	43400596	R	46	0	100
chr21.43400598	chr21	43400598	R	47	0	100
chr21.43400598	chr21	43400598	F	29	0	100
chr21.43400609	chr21	43400609	F	26	0	100
chr21.43400609	chr21	43400609	R	44	4.55	95.45
chr21.43400612	chr21	43400612	F	26	0	100
chr21.43400640	chr21	43400640	F	24	0	100
chr21.43400646	chr21	43400646	F	23	0	100
chr21.43400712	chr21	43400712	R	93	0	100
chr21.43400715	chr21	43400715	R	79	0	100
chr21.43400718	chr21	43400718	R	91	0	100
chr21.43400721	chr21	43400721	R	94	0	100
chr21.43400730	chr21	43400730	R	94	0	100
chr21.43400733	chr21	43400733	R	85	0	100
chr21.43400739	chr21	43400739	R	94	0	100
chr21.43400746	chr21	43400746	R	94	0	100
chr21.43400753	chr21	43400753	F	54	0	100
chr21.43400753	chr21	43400753	R	94	0	100
chr21.43400757	chr21	43400757	F	54	0	100
chr21.43400759	chr21	43400759	F	53	1.89	98.11
chr21.43400762	chr21	43400762	F	54	0	100
chr21.43400765	chr21	43400765	F	54	0	100
chr21.43400775	chr21	43400775	F	54	0	100
chr21.43400780	chr21	43400780	F	54	0	100
chr21.43400783	chr21	43400783	F	52	0	100
chr21.43400791	chr21	43400791	F	50	0	100
chr21.43400859	chr21	43400859	R	84	0	100
chr21.43400861	chr21	43400861	R	85	0	100
chr21.43400873	chr21	43400873	R	69	0	100
chr21.43400881	chr21	43400881	R	85	0	100
chr21.43400895	chr21	43400895	R	83	0	100
chr21.43400897	chr21	43400897	R	79	0	100
chr21.43400907	chr21	43400907	R	85	0	100
chr21.43400946	chr21	43400946	R	12	0	100
chr21.43400950	chr21	43400950	R	12	0	100
chr21.43400954	chr21	43400954	R	12	0	100
chr21.43400983	chr21	43400983	F	16	0	100
chr21.43401010	chr21	43401010	F	16	0	100
chr21.43401016	chr21	43401016	F	67	0	100
chr21.43401022	chr21	43401022	F	67	0	100
chr21.43401043	chr21	43401043	F	72	0	100
chr21.43401054	chr21	43401054	F	72	0	100
chr21.43401224	chr21	43401224	F	18	0	100
chr21.43401420	chr21	43401420	F	237	0.84	99.16
chr21.43401465	chr21	43401465	R	200	0.5	99.5
chr21.43401465	chr21	43401465	F	237	0.84	99.16
chr21.43401474	chr21	43401474	R	198	2.02	97.98
chr21.43401492	chr21	43401492	R	201	0	100
chr21.43401566	chr21	43401566	R	142	11.27	88.73
chr21.43401584	chr21	43401584	R	156	7.69	92.31
chr21.43401597	chr21	43401597	R	159	0	100
chr21.43401606	chr21	43401606	R	159	1.89	98.11
chr21.43410471	chr21	43410471	F	44	9.09	90.91
chr21.43410493	chr21	43410493	F	44	2.27	97.73
chr21.43410514	chr21	43410514	F	44	4.55	95.45
chr21.43426918	chr21	43426918	R	72	90.28	9.72
chr21.43426924	chr21	43426924	R	72	98.61	1.39
chr21.43427305	chr21	43427305	F	28	92.86	7.14
chr21.43427361	chr21	43427361	R	72	86.11	13.89
chr21.43429365	chr21	43429365	F	18	94.44	5.56
chr21.43429371	chr21	43429371	F	18	83.33	16.67
chr21.43429380	chr21	43429380	F	18	83.33	16.67
chr21.43429388	chr21	43429388	F	12	100	0
chr21.43429439	chr21	43429439	R	75	97.33	2.67
chr21.43435118	chr21	43435118	F	115	74.78	25.22
chr21.43435122	chr21	43435122	F	114	45.61	54.39
chr21.43435140	chr21	43435140	F	110	44.55	55.45
chr21.43435140	chr21	43435140	R	140	48.57	51.43
chr21.43435148	chr21	43435148	R	142	47.89	52.11
chr21.43435148	chr21	43435148	F	110	50	50
chr21.43435151	chr21	43435151	R	143	35.66	64.34
chr21.43435151	chr21	43435151	F	110	41.82	58.18
chr21.43435168	chr21	43435168	R	144	44.44	55.56
chr21.43435177	chr21	43435177	R	145	65.52	34.48
chr21.43435177	chr21	43435177	F	26	69.23	30.77
chr21.43435191	chr21	43435191	F	26	61.54	38.46
chr21.43435240	chr21	43435240	R	156	80.77	19.23
chr21.43435252	chr21	43435252	R	157	76.43	23.57
chr21.43435252	chr21	43435252	F	58	93.1	6.9
chr21.43435281	chr21	43435281	F	57	80.7	19.3
chr21.43436204	chr21	43436204	R	13	92.31	7.69
chr21.43436229	chr21	43436229	F	70	100	0
chr21.43436229	chr21	43436229	R	13	100	0
chr21.43436372	chr21	43436372	R	32	100	0
chr21.43436398	chr21	43436398	R	33	90.91	9.09
chr21.43436857	chr21	43436857	F	138	96.38	3.62
chr21.43436920	chr21	43436920	R	151	100	0
chr21.43441390	chr21	43441390	F	28	96.43	3.57
chr21.43441394	chr21	43441394	F	26	96.15	3.85
chr21.43441430	chr21	43441430	F	27	85.19	14.81
chr21.43441511	chr21	43441511	R	81	100	0
chr21.43446756	chr21	43446756	F	36	5.56	94.44
chr21.43446796	chr21	43446796	R	10	20	80
chr21.43446796	chr21	43446796	F	35	5.71	94.29
chr21.43446808	chr21	43446808	F	131	3.05	96.95
chr21.43446808	chr21	43446808	R	10	20	80
chr21.43446820	chr21	43446820	F	130	3.08	96.92
chr21.43446834	chr21	43446834	F	130	3.08	96.92
chr21.43446839	chr21	43446839	F	130	3.08	96.92
chr21.43446846	chr21	43446846	F	124	2.42	97.58
chr21.43446853	chr21	43446853	F	131	3.05	96.95
chr21.43446891	chr21	43446891	R	20	10	90
chr21.43446898	chr21	43446898	R	20	15	85
chr21.43446907	chr21	43446907	R	20	15	85
chr21.43446923	chr21	43446923	R	20	15	85
chr21.43446938	chr21	43446938	F	30	0	100
chr21.43446938	chr21	43446938	R	26	11.54	88.46
chr21.43446957	chr21	43446957	F	30	0	100
chr21.43446979	chr21	43446979	F	30	0	100
chr21.43446986	chr21	43446986	F	261	0	100
chr21.43447004	chr21	43447004	F	219	0	100
chr21.43447016	chr21	43447016	F	233	0.43	99.57
chr21.43447018	chr21	43447018	F	227	1.32	98.68
chr21.43447023	chr21	43447023	F	211	1.42	98.58
chr21.43447040	chr21	43447040	R	88	2.27	97.73
chr21.43447042	chr21	43447042	R	87	2.3	97.7
chr21.43447071	chr21	43447071	R	87	3.45	96.55
chr21.43447075	chr21	43447075	R	88	1.14	98.86
chr21.43447113	chr21	43447113	F	319	3.13	96.87
chr21.43447130	chr21	43447130	F	327	2.14	97.86
chr21.43447137	chr21	43447137	F	324	2.47	97.53
chr21.43447139	chr21	43447139	F	318	3.14	96.86
chr21.43447141	chr21	43447141	F	318	2.52	97.48
chr21.43447271	chr21	43447271	R	28	7.14	92.86
chr21.43447278	chr21	43447278	R	29	3.45	96.55
chr21.43447296	chr21	43447296	R	29	3.45	96.55
chr21.43447304	chr21	43447304	F	155	0.65	99.35
chr21.43447304	chr21	43447304	R	29	3.45	96.55
chr21.43447315	chr21	43447315	F	156	1.28	98.72
chr21.43447346	chr21	43447346	F	148	9.46	90.54
chr21.43447367	chr21	43447367	R	201	10.45	89.55
chr21.43447381	chr21	43447381	R	195	7.18	92.82
chr21.43447391	chr21	43447391	R	200	5.5	94.5
chr21.43447400	chr21	43447400	R	198	7.07	92.93
chr21.43447400	chr21	43447400	F	60	1.67	98.33
chr21.43447414	chr21	43447414	F	60	0	100
chr21.43447431	chr21	43447431	F	52	1.92	98.08
chr21.43447530	chr21	43447530	F	15	66.67	33.33
chr21.43447694	chr21	43447694	R	471	60.93	39.07
chr21.43447699	chr21	43447699	R	475	80	20
chr21.43447699	chr21	43447699	F	34	55.88	44.12
chr21.43447713	chr21	43447713	F	33	48.48	51.52
chr21.43447790	chr21	43447790	R	16	87.5	12.5
chr21.43447795	chr21	43447795	R	16	100	0
chr21.43447820	chr21	43447820	R	16	100	0
chr21.43448209	chr21	43448209	R	21	0	100
chr21.43448209	chr21	43448209	F	21	100	0
chr21.43448217	chr21	43448217	F	22	100	0
chr21.43448217	chr21	43448217	R	20	100	0
chr21.43448250	chr21	43448250	R	21	80.95	19.05
chr21.43448250	chr21	43448250	F	20	100	0
chr21.43448253	chr21	43448253	R	21	100	0
chr21.43448253	chr21	43448253	F	21	100	0
chr21.43448257	chr21	43448257	F	64	65.62	34.38
chr21.43448257	chr21	43448257	R	21	100	0
chr21.43448270	chr21	43448270	F	43	97.67	2.33
chr21.43448288	chr21	43448288	F	43	97.67	2.33
chr21.43448352	chr21	43448352	R	31	96.77	3.23
chr21.43448355	chr21	43448355	R	31	96.77	3.23
chr21.43448374	chr21	43448374	R	32	96.88	3.12
chr21.43449521	chr21	43449521	F	95	15.79	84.21
chr21.43449537	chr21	43449537	F	95	28.42	71.58
chr21.43449564	chr21	43449564	F	82	20.73	79.27
chr21.43449601	chr21	43449601	R	23	8.7	91.3
chr21.43449616	chr21	43449616	R	24	8.33	91.67
chr21.43449621	chr21	43449621	R	24	16.67	83.33
chr21.43449631	chr21	43449631	R	24	4.17	95.83
chr21.43449636	chr21	43449636	R	24	8.33	91.67
chr21.43449647	chr21	43449647	R	24	0	100
chr21.43449661	chr21	43449661	R	11	0	100
chr21.43449691	chr21	43449691	R	11	0	100
chr21.43449988	chr21	43449988	R	34	0	100
chr21.43449999	chr21	43449999	R	34	20.59	79.41
chr21.43450398	chr21	43450398	R	139	53.24	46.76
chr21.43453993	chr21	43453993	F	181	91.71	8.29
chr21.43454013	chr21	43454013	F	171	93.57	6.43
chr21.43454016	chr21	43454016	F	178	95.51	4.49
chr21.43454016	chr21	43454016	R	104	92.31	7.69
chr21.43454025	chr21	43454025	F	174	96.55	3.45
chr21.43454025	chr21	43454025	R	118	96.61	3.39
chr21.43454044	chr21	43454044	R	126	88.89	11.11
chr21.43454054	chr21	43454054	R	127	91.34	8.66
chr21.43454058	chr21	43454058	R	127	98.43	1.57
chr21.43454230	chr21	43454230	R	176	98.3	1.7
chr21.43454279	chr21	43454279	F	150	92	8
chr21.43454279	chr21	43454279	R	201	97.01	2.99
chr21.43454284	chr21	43454284	F	150	94	6
chr21.43454299	chr21	43454299	F	138	92.75	7.25
chr21.43454318	chr21	43454318	F	102	95.1	4.9
chr21.43454490	chr21	43454490	R	49	91.84	8.16
chr21.43454722	chr21	43454722	R	41	100	0
chr21.43454747	chr21	43454747	R	44	95.45	4.55
chr21.43454766	chr21	43454766	F	76	96.05	3.95
chr21.43454766	chr21	43454766	R	42	92.86	7.14
chr21.43454904	chr21	43454904	R	14	92.86	7.14
chr21.43454904	chr21	43454904	F	33	87.88	12.12
chr21.43454915	chr21	43454915	F	33	81.82	18.18
chr21.43455023	chr21	43455023	R	293	65.87	34.13
chr21.43455038	chr21	43455038	R	353	79.32	20.68
chr21.43455072	chr21	43455072	F	12	41.67	58.33
chr21.43455072	chr21	43455072	R	352	41.48	58.52
chr21.43455114	chr21	43455114	F	12	33.33	66.67
chr21.43455186	chr21	43455186	R	88	54.55	45.45
chr21.43455345	chr21	43455345	R	16	87.5	12.5
chr21.43455348	chr21	43455348	R	16	62.5	37.5
chr21.43455354	chr21	43455354	F	44	65.91	34.09
chr21.43455354	chr21	43455354	R	16	56.25	43.75
chr21.43455392	chr21	43455392	F	42	95.24	4.76
chr21.43455465	chr21	43455465	R	19	47.37	52.63
chr21.43455495	chr21	43455495	R	17	88.24	11.76
chr21.43456421	chr21	43456421	R	58	70.69	29.31
chr21.43456438	chr21	43456438	R	58	84.48	15.52
chr21.43456445	chr21	43456445	R	59	96.61	3.39
chr21.43459054	chr21	43459054	F	90	90	10
chr21.43459092	chr21	43459092	R	221	86.88	13.12
chr21.43459123	chr21	43459123	R	227	82.82	17.18
chr21.43460431	chr21	43460431	F	55	100	0
chr21.43461774	chr21	43461774	F	74	97.3	2.7
chr21.43461791	chr21	43461791	F	75	82.67	17.33
chr21.43461816	chr21	43461816	R	29	79.31	20.69
chr21.43461816	chr21	43461816	F	73	87.67	12.33
chr21.43461843	chr21	43461843	R	46	71.74	28.26
chr21.43461861	chr21	43461861	F	73	95.89	4.11
chr21.43461861	chr21	43461861	R	46	100	0
chr21.43461903	chr21	43461903	F	72	93.06	6.94
chr21.43461946	chr21	43461946	R	13	100	0
chr21.43461955	chr21	43461955	R	46	95.65	4.35
chr21.43461972	chr21	43461972	R	38	89.47	10.53
chr21.43461997	chr21	43461997	R	39	92.31	7.69
chr21.43462423	chr21	43462423	R	104	98.08	1.92
chr21.43462438	chr21	43462438	R	103	97.09	2.91
chr21.43462443	chr21	43462443	R	104	97.12	2.88
chr21.43462455	chr21	43462455	R	104	96.15	3.85
chr21.43463448	chr21	43463448	F	43	72.09	27.91
chr21.43463448	chr21	43463448	R	244	80.33	19.67
chr21.43463617	chr21	43463617	F	45	95.56	4.44
chr21.43463624	chr21	43463624	F	45	100	0
chr21.43463653	chr21	43463653	F	44	81.82	18.18
chr21.43463682	chr21	43463682	R	158	73.42	26.58
chr21.43463699	chr21	43463699	R	159	92.45	7.55
chr21.43463704	chr21	43463704	R	159	92.45	7.55
chr21.43463708	chr21	43463708	R	160	95.62	4.38
chr21.43463719	chr21	43463719	R	15	100	0
chr21.43463731	chr21	43463731	R	15	93.33	6.67
chr21.43463751	chr21	43463751	R	15	100	0
chr21.43463751	chr21	43463751	F	52	96.15	3.85
chr21.43463764	chr21	43463764	F	51	90.2	9.8
chr21.43463779	chr21	43463779	F	50	90	10
chr21.43463797	chr21	43463797	F	49	95.92	4.08
chr21.43463894	chr21	43463894	F	11	63.64	36.36
chr21.43463938	chr21	43463938	F	11	81.82	18.18
chr21.43463989	chr21	43463989	R	61	0	100
chr21.43464019	chr21	43464019	F	111	92.79	7.21
chr21.43464019	chr21	43464019	R	63	90.48	9.52
chr21.43464041	chr21	43464041	R	154	70.13	29.87
chr21.43464041	chr21	43464041	F	107	71.96	28.04
chr21.43464082	chr21	43464082	R	157	87.9	12.1
chr21.43464082	chr21	43464082	F	122	90.98	9.02
chr21.43464097	chr21	43464097	F	121	84.3	15.7
chr21.43464100	chr21	43464100	F	120	92.5	7.5
chr21.43464170	chr21	43464170	R	56	58.93	41.07
chr21.43464170	chr21	43464170	F	10	80	20
chr21.43464178	chr21	43464178	F	10	60	40
chr21.43464381	chr21	43464381	F	40	97.5	2.5
chr21.43464381	chr21	43464381	R	97	96.91	3.09
chr21.43464393	chr21	43464393	F	39	97.44	2.56
chr21.43464426	chr21	43464426	R	59	89.83	10.17
chr21.43464426	chr21	43464426	F	37	100	0
chr21.43464436	chr21	43464436	R	63	79.37	20.63
chr21.43464449	chr21	43464449	R	64	64.06	35.94
chr21.43464457	chr21	43464457	R	63	82.54	17.46
chr21.43464474	chr21	43464474	F	19	42.11	57.89
chr21.43464474	chr21	43464474	R	64	73.44	26.56
chr21.43464510	chr21	43464510	F	18	100	0
chr21.43464510	chr21	43464510	R	10	100	0
chr21.43464516	chr21	43464516	R	10	100	0
chr21.43464516	chr21	43464516	F	56	91.07	8.93
chr21.43464555	chr21	43464555	F	53	77.36	22.64
chr21.43464557	chr21	43464557	F	50	46	54
chr21.43464670	chr21	43464670	R	24	91.67	8.33
chr21.43464700	chr21	43464700	R	25	88	12
chr21.43464710	chr21	43464710	R	26	65.38	34.62
chr21.43464710	chr21	43464710	F	10	80	20
chr21.43464724	chr21	43464724	F	10	100	0
chr21.43464820	chr21	43464820	F	10	100	0
chr21.43465022	chr21	43465022	F	148	93.24	6.76
chr21.43465035	chr21	43465035	F	147	69.39	30.61
chr21.43465641	chr21	43465641	F	17	94.12	5.88
chr21.43465651	chr21	43465651	F	15	26.67	73.33
chr21.43465661	chr21	43465661	F	17	52.94	47.06
chr21.43465752	chr21	43465752	R	29	51.72	48.28
