chrBase	chr	base	strand	coverage	freqC	freqT
chr21.43369033	chr21	43369033	F	362	0	100
chr21.43369043	chr21	43369043	R	50	0	100
chr21.43369043	chr21	43369043	F	370	0.54	99.46
chr21.43369046	chr21	43369046	R	52	1.92	98.08
chr21.43369046	chr21	43369046	F	311	0.64	99.36
chr21.43369059	chr21	43369059	R	52	1.92	98.08
chr21.43369059	chr21	43369059	F	258	1.55	98.45
chr21.43369063	chr21	43369063	R	54	0	100
chr21.43369063	chr21	43369063	F	142	5.63	94.37
chr21.43369073	chr21	43369073	R	54	3.7	96.3
chr21.43369073	chr21	43369073	F	310	2.9	97.1
chr21.43369081	chr21	43369081	R	53	0	100
chr21.43369087	chr21	43369087	R	52	1.92	98.08
chr21.43369094	chr21	43369094	R	53	7.55	92.45
chr21.43369112	chr21	43369112	R	88	0	100
chr21.43369126	chr21	43369126	R	17	0	100
chr21.43369160	chr21	43369160	R	98	0	100
chr21.43369191	chr21	43369191	R	157	0	100
chr21.43369194	chr21	43369194	R	166	0	100
chr21.43369211	chr21	43369211	R	175	1.14	98.86
chr21.43369220	chr21	43369220	R	11	0	100
chr21.43369236	chr21	43369236	R	11	0	100
chr21.43369244	chr21	43369244	F	44	0	100
chr21.43369265	chr21	43369265	R	102	0.98	99.02
chr21.43369265	chr21	43369265	F	43	0	100
chr21.43369269	chr21	43369269	R	124	0.81	99.19
chr21.43369269	chr21	43369269	F	43	0	100
chr21.43369282	chr21	43369282	F	44	0	100
chr21.43369282	chr21	43369282	R	146	0	100
chr21.43369299	chr21	43369299	F	44	0	100
chr21.43369299	chr21	43369299	R	188	0	100
chr21.43369307	chr21	43369307	R	196	0	100
chr21.43369312	chr21	43369312	R	46	2.17	97.83
chr21.43369327	chr21	43369327	R	122	0.82	99.18
chr21.43369339	chr21	43369339	R	164	0.61	99.39
chr21.43369349	chr21	43369349	R	162	0.62	99.38
chr21.43369353	chr21	43369353	R	157	0.64	99.36
chr21.43369358	chr21	43369358	R	183	0	100
chr21.43369379	chr21	43369379	R	19	0	100
chr21.43369381	chr21	43369381	R	20	0	100
chr21.43369388	chr21	43369388	F	82	0	100
chr21.43369388	chr21	43369388	R	20	0	100
chr21.43369413	chr21	43369413	F	82	2.44	97.56
chr21.43369511	chr21	43369511	R	40	0	100
chr21.43369513	chr21	43369513	R	40	0	100
chr21.43369519	chr21	43369519	R	42	0	100
chr21.43369526	chr21	43369526	R	42	0	100
chr21.43369532	chr21	43369532	R	42	0	100
chr21.43369538	chr21	43369538	R	42	0	100
chr21.43369545	chr21	43369545	R	40	0	100
chr21.43369547	chr21	43369547	R	42	0	100
chr21.43369553	chr21	43369553	R	42	4.76	95.24
chr21.43369571	chr21	43369571	F	46	4.35	95.65
chr21.43369576	chr21	43369576	F	42	0	100
chr21.43369576	chr21	43369576	R	31	0	100
chr21.43369583	chr21	43369583	R	31	0	100
chr21.43369583	chr21	43369583	F	47	0	100
chr21.43369590	chr21	43369590	R	27	0	100
chr21.43369590	chr21	43369590	F	45	0	100
chr21.43369592	chr21	43369592	F	43	0	100
chr21.43369592	chr21	43369592	R	27	0	100
chr21.43369603	chr21	43369603	F	45	0	100
chr21.43369603	chr21	43369603	R	30	0	100
chr21.43369606	chr21	43369606	R	30	10	90
chr21.43369606	chr21	43369606	F	98	4.08	95.92
chr21.43369610	chr21	43369610	F	97	3.09	96.91
chr21.43369610	chr21	43369610	R	62	0	100
chr21.43369613	chr21	43369613	R	77	0	100
chr21.43369613	chr21	43369613	F	95	0	100
chr21.43369617	chr21	43369617	R	67	0	100
chr21.43369617	chr21	43369617	F	97	0	100
chr21.43369622	chr21	43369622	F	95	0	100
chr21.43369622	chr21	43369622	R	61	0	100
chr21.43369627	chr21	43369627	R	77	1.3	98.7
chr21.43369627	chr21	43369627	F	96	6.25	93.75
chr21.43369629	chr21	43369629	F	89	0	100
chr21.43369629	chr21	43369629	R	76	0	100
chr21.43369635	chr21	43369635	F	96	0	100
chr21.43369635	chr21	43369635	R	73	0	100
chr21.43369637	chr21	43369637	R	73	2.74	97.26
chr21.43369637	chr21	43369637	F	89	0	100
chr21.43369647	chr21	43369647	R	81	0	100
chr21.43369647	chr21	43369647	F	121	0	100
chr21.43369653	chr21	43369653	F	120	0	100
chr21.43369653	chr21	43369653	R	167	1.8	98.2
chr21.43369660	chr21	43369660	R	168	0	100
chr21.43369660	chr21	43369660	F	118	0.85	99.15
chr21.43369665	chr21	43369665	F	120	0	100
chr21.43369665	chr21	43369665	R	169	0	100
chr21.43369670	chr21	43369670	R	160	1.25	98.75
chr21.43369670	chr21	43369670	F	105	0.95	99.05
chr21.43369681	chr21	43369681	R	149	1.34	98.66
chr21.43369681	chr21	43369681	F	120	0	100
chr21.43369688	chr21	43369688	R	165	1.82	98.18
chr21.43369688	chr21	43369688	F	113	0.88	99.12
chr21.43369690	chr21	43369690	R	169	0	100
chr21.43369690	chr21	43369690	F	108	0	100
chr21.43369696	chr21	43369696	F	10	0	100
chr21.43369696	chr21	43369696	R	168	2.38	97.62
chr21.43369701	chr21	43369701	F	10	10	90
chr21.43369701	chr21	43369701	R	16	0	100
chr21.43369708	chr21	43369708	R	16	0	100
chr21.43369708	chr21	43369708	F	10	0	100
chr21.43369722	chr21	43369722	F	134	0	100
chr21.43369722	chr21	43369722	R	16	0	100
chr21.43369726	chr21	43369726	F	131	0.76	99.24
chr21.43369732	chr21	43369732	F	134	0	100
chr21.43369738	chr21	43369738	F	132	0.76	99.24
chr21.43369744	chr21	43369744	F	135	0	100
chr21.43369744	chr21	43369744	R	136	0	100
chr21.43369750	chr21	43369750	F	134	1.49	98.51
chr21.43369750	chr21	43369750	R	128	0.78	99.22
chr21.43369752	chr21	43369752	F	130	1.54	98.46
chr21.43369752	chr21	43369752	R	132	0.76	99.24
chr21.43369771	chr21	43369771	F	40	7.5	92.5
chr21.43369776	chr21	43369776	F	130	0	100
chr21.43369776	chr21	43369776	R	134	0.75	99.25
chr21.43369778	chr21	43369778	R	139	0	100
chr21.43369778	chr21	43369778	F	122	0	100
chr21.43369789	chr21	43369789	R	136	1.47	98.53
chr21.43369799	chr21	43369799	F	50	0	100
chr21.43369799	chr21	43369799	R	140	0.71	99.29
chr21.43369806	chr21	43369806	F	50	0	100
chr21.43369808	chr21	43369808	F	49	0	100
chr21.43369812	chr21	43369812	F	44	2.27	97.73
chr21.43369818	chr21	43369818	F	49	0	100
chr21.43369832	chr21	43369832	F	48	2.08	97.92
chr21.43369869	chr21	43369869	R	18	16.67	83.33
chr21.43369902	chr21	43369902	R	71	0	100
chr21.43369914	chr21	43369914	R	73	1.37	98.63
chr21.43369914	chr21	43369914	F	178	0.56	99.44
chr21.43369925	chr21	43369925	F	172	2.33	97.67
chr21.43369934	chr21	43369934	R	135	1.48	98.52
chr21.43369934	chr21	43369934	F	176	1.7	98.3
chr21.43369938	chr21	43369938	R	134	0	100
chr21.43369938	chr21	43369938	F	175	0	100
chr21.43369966	chr21	43369966	R	134	0.75	99.25
chr21.43369966	chr21	43369966	F	163	3.68	96.32
chr21.43369973	chr21	43369973	R	117	3.42	96.58
chr21.43369979	chr21	43369979	R	136	9.56	90.44
chr21.43369984	chr21	43369984	R	137	3.65	96.35
chr21.43369990	chr21	43369990	F	27	0	100
chr21.43369990	chr21	43369990	R	138	0.72	99.28
chr21.43370005	chr21	43370005	R	31	12.9	87.1
chr21.43370005	chr21	43370005	F	25	4	96
chr21.43370013	chr21	43370013	F	27	14.81	85.19
chr21.43370013	chr21	43370013	R	31	12.9	87.1
chr21.43370025	chr21	43370025	R	31	12.9	87.1
chr21.43370025	chr21	43370025	F	68	5.88	94.12
chr21.43370030	chr21	43370030	F	68	0	100
chr21.43370032	chr21	43370032	F	68	2.94	97.06
chr21.43370040	chr21	43370040	F	68	10.29	89.71
chr21.43370043	chr21	43370043	F	132	0.76	99.24
chr21.43370057	chr21	43370057	F	128	0	100
chr21.43370088	chr21	43370088	F	55	3.64	96.36
chr21.43370143	chr21	43370143	F	255	12.94	87.06
chr21.43370146	chr21	43370146	F	247	23.48	76.52
chr21.43370210	chr21	43370210	R	11	63.64	36.36
chr21.43376103	chr21	43376103	F	34	97.06	2.94
chr21.43376166	chr21	43376166	F	229	89.96	10.04
chr21.43376166	chr21	43376166	R	195	94.36	5.64
chr21.43376173	chr21	43376173	F	227	88.11	11.89
chr21.43376199	chr21	43376199	F	225	98.22	1.78
chr21.43376205	chr21	43376205	F	227	94.71	5.29
chr21.43376300	chr21	43376300	R	23	100	0
chr21.43376340	chr21	43376340	R	25	92	8
chr21.43376356	chr21	43376356	F	57	92.98	7.02
chr21.43376356	chr21	43376356	R	23	91.3	8.7
chr21.43376392	chr21	43376392	F	57	100	0
chr21.43376434	chr21	43376434	R	30	100	0
chr21.43376448	chr21	43376448	R	30	100	0
chr21.43376454	chr21	43376454	F	38	89.47	10.53
chr21.43376454	chr21	43376454	R	30	100	0
chr21.43376462	chr21	43376462	F	38	100	0
chr21.43376462	chr21	43376462	R	13	92.31	7.69
chr21.43376465	chr21	43376465	R	13	100	0
chr21.43376465	chr21	43376465	F	38	89.47	10.53
chr21.43376467	chr21	43376467	F	38	94.74	5.26
chr21.43376467	chr21	43376467	R	13	100	0
chr21.43376470	chr21	43376470	R	13	92.31	7.69
chr21.43376470	chr21	43376470	F	37	94.59	5.41
chr21.43376488	chr21	43376488	R	13	92.31	7.69
chr21.43379785	chr21	43379785	R	36	86.11	13.89
chr21.43379807	chr21	43379807	R	38	100	0
chr21.43379839	chr21	43379839	R	38	81.58	18.42
chr21.43380005	chr21	43380005	R	168	96.43	3.57
chr21.43380063	chr21	43380063	R	193	97.41	2.59
chr21.43381345	chr21	43381345	F	18	0	100
chr21.43381352	chr21	43381352	F	18	55.56	44.44
chr21.43388422	chr21	43388422	F	52	100	0
chr21.43388425	chr21	43388425	F	52	98.08	1.92
chr21.43388453	chr21	43388453	F	51	94.12	5.88
chr21.43388485	chr21	43388485	R	104	96.15	3.85
chr21.43388507	chr21	43388507	R	108	95.37	4.63
chr21.43388519	chr21	43388519	R	115	94.78	5.22
chr21.43388519	chr21	43388519	F	72	100	0
chr21.43388531	chr21	43388531	F	71	95.77	4.23
chr21.43388548	chr21	43388548	F	71	92.96	7.04
chr21.43388548	chr21	43388548	R	10	100	0
chr21.43388554	chr21	43388554	R	11	100	0
chr21.43388554	chr21	43388554	F	72	95.83	4.17
chr21.43390016	chr21	43390016	F	27	100	0
chr21.43390592	chr21	43390592	F	16	100	0
chr21.43390718	chr21	43390718	R	32	100	0
chr21.43393196	chr21	43393196	F	119	95.8	4.2
chr21.43393206	chr21	43393206	F	118	98.31	1.69
chr21.43393396	chr21	43393396	F	14	100	0
chr21.43393554	chr21	43393554	R	108	97.22	2.78
chr21.43393590	chr21	43393590	R	109	99.08	0.92
chr21.43393606	chr21	43393606	R	109	98.17	1.83
chr21.43400098	chr21	43400098	F	102	0	100
chr21.43400106	chr21	43400106	F	96	0	100
chr21.43400110	chr21	43400110	F	102	0	100
chr21.43400153	chr21	43400153	F	100	2	98
chr21.43400215	chr21	43400215	R	72	0	100
chr21.43400233	chr21	43400233	R	68	0	100
chr21.43400249	chr21	43400249	R	69	0	100
chr21.43400257	chr21	43400257	R	69	0	100
chr21.43400270	chr21	43400270	F	59	0	100
chr21.43400270	chr21	43400270	R	69	0	100
chr21.43400293	chr21	43400293	F	59	0	100
chr21.43400293	chr21	43400293	R	81	0	100
chr21.43400295	chr21	43400295	R	79	0	100
chr21.43400295	chr21	43400295	F	55	0	100
chr21.43400300	chr21	43400300	F	59	0	100
chr21.43400300	chr21	43400300	R	83	0	100
chr21.43400305	chr21	43400305	F	41	0	100
chr21.43400305	chr21	43400305	R	81	0	100
chr21.43400312	chr21	43400312	R	83	0	100
chr21.43400335	chr21	43400335	F	43	0	100
chr21.43400339	chr21	43400339	F	43	0	100
chr21.43400339	chr21	43400339	R	33	0	100
chr21.43400342	chr21	43400342	F	41	0	100
chr21.43400342	chr21	43400342	R	35	0	100
chr21.43400346	chr21	43400346	F	38	0	100
chr21.43400346	chr21	43400346	R	35	2.86	97.14
chr21.43400359	chr21	43400359	R	36	0	100
chr21.43400359	chr21	43400359	F	43	0	100
chr21.43400372	chr21	43400372	R	36	0	100
chr21.43400372	chr21	43400372	F	27	0	100
chr21.43400383	chr21	43400383	F	27	0	100
chr21.43400387	chr21	43400387	F	27	0	100
chr21.43400389	chr21	43400389	F	27	0	100
chr21.43400392	chr21	43400392	F	26	0	100
chr21.43400397	chr21	43400397	F	27	0	100
chr21.43400423	chr21	43400423	R	67	0	100
chr21.43400423	chr21	43400423	F	27	0	100
chr21.43400436	chr21	43400436	R	96	0	100
chr21.43400439	chr21	43400439	R	106	0	100
chr21.43400441	chr21	43400441	R	110	0	100
chr21.43400443	chr21	43400443	R	114	0	100
chr21.43400450	chr21	43400450	R	115	0	100
chr21.43400455	chr21	43400455	R	114	0	100
chr21.43400458	chr21	43400458	R	115	0	100
chr21.43400464	chr21	43400464	R	115	0	100
chr21.43400483	chr21	43400483	F	44	2.27	97.73
chr21.43400483	chr21	43400483	R	13	0	100
chr21.43400495	chr21	43400495	F	44	0	100
chr21.43400505	chr21	43400505	R	18	0	100
chr21.43400505	chr21	43400505	F	43	0	100
chr21.43400508	chr21	43400508	R	19	0	100
chr21.43400508	chr21	43400508	F	44	0	100
chr21.43400510	chr21	43400510	R	19	0	100
chr21.43400512	chr21	43400512	F	38	0	100
chr21.43400512	chr21	43400512	R	13	0	100
chr21.43400523	chr21	43400523	R	28	0	100
chr21.43400523	chr21	43400523	F	41	0	100
chr21.43400529	chr21	43400529	R	26	0	100
chr21.43400529	chr21	43400529	F	14	0	100
chr21.43400534	chr21	43400534	R	34	0	100
chr21.43400537	chr21	43400537	R	32	0	100
chr21.43400556	chr21	43400556	F	32	0	100
chr21.43400560	chr21	43400560	R	67	0	100
chr21.43400560	chr21	43400560	F	32	0	100
chr21.43400571	chr21	43400571	R	175	0	100
chr21.43400571	chr21	43400571	F	32	0	100
chr21.43400587	chr21	43400587	R	216	0	100
chr21.43400587	chr21	43400587	F	31	0	100
chr21.43400592	chr21	43400592	F	32	0	100
chr21.43400592	chr21	43400592	R	244	0	100
chr21.43400596	chr21	43400596	F	32	0	100
chr21.43400596	chr21	43400596	R	238	0	100
chr21.43400598	chr21	43400598	R	226	0	100
chr21.43400598	chr21	43400598	F	30	0	100
chr21.43400609	chr21	43400609	F	42	0	100
chr21.43400609	chr21	43400609	R	248	0	100
chr21.43400612	chr21	43400612	F	42	0	100
chr21.43400640	chr21	43400640	F	39	0	100
chr21.43400646	chr21	43400646	F	37	0	100
chr21.43400700	chr21	43400700	R	133	0	100
chr21.43400712	chr21	43400712	R	133	0	100
chr21.43400715	chr21	43400715	R	109	0	100
chr21.43400718	chr21	43400718	R	109	2.75	97.25
chr21.43400721	chr21	43400721	R	135	0	100
chr21.43400730	chr21	43400730	R	139	0	100
chr21.43400733	chr21	43400733	R	122	0	100
chr21.43400739	chr21	43400739	R	140	0	100
chr21.43400746	chr21	43400746	R	138	0	100
chr21.43400753	chr21	43400753	F	104	0	100
chr21.43400753	chr21	43400753	R	139	0	100
chr21.43400757	chr21	43400757	F	104	0	100
chr21.43400759	chr21	43400759	F	100	0	100
chr21.43400762	chr21	43400762	F	102	0	100
chr21.43400765	chr21	43400765	F	102	0	100
chr21.43400775	chr21	43400775	F	105	0	100
chr21.43400780	chr21	43400780	F	102	0	100
chr21.43400783	chr21	43400783	F	96	0	100
chr21.43400791	chr21	43400791	F	71	0	100
chr21.43400852	chr21	43400852	R	80	0	100
chr21.43400859	chr21	43400859	R	79	1.27	98.73
chr21.43400861	chr21	43400861	R	81	0	100
chr21.43400881	chr21	43400881	R	80	0	100
chr21.43400895	chr21	43400895	R	75	0	100
chr21.43400897	chr21	43400897	R	68	0	100
chr21.43400907	chr21	43400907	R	82	0	100
chr21.43400938	chr21	43400938	R	26	0	100
chr21.43400946	chr21	43400946	R	28	0	100
chr21.43400950	chr21	43400950	R	27	0	100
chr21.43400954	chr21	43400954	R	28	0	100
chr21.43400954	chr21	43400954	F	15	0	100
chr21.43400957	chr21	43400957	F	15	0	100
chr21.43400978	chr21	43400978	F	14	0	100
chr21.43400978	chr21	43400978	R	11	0	100
chr21.43400980	chr21	43400980	R	11	0	100
chr21.43400980	chr21	43400980	F	14	0	100
chr21.43400983	chr21	43400983	R	11	0	100
chr21.43400983	chr21	43400983	F	42	0	100
chr21.43401010	chr21	43401010	R	12	0	100
chr21.43401010	chr21	43401010	F	42	0	100
chr21.43401016	chr21	43401016	F	242	0	100
chr21.43401016	chr21	43401016	R	14	0	100
chr21.43401022	chr21	43401022	F	240	0	100
chr21.43401043	chr21	43401043	F	238	0	100
chr21.43401054	chr21	43401054	F	235	0	100
chr21.43401073	chr21	43401073	F	226	0	100
chr21.43401224	chr21	43401224	F	53	0	100
chr21.43401362	chr21	43401362	R	11	0	100
chr21.43401414	chr21	43401414	R	14	0	100
chr21.43401420	chr21	43401420	F	137	0	100
chr21.43401420	chr21	43401420	R	14	0	100
chr21.43401465	chr21	43401465	R	115	2.61	97.39
chr21.43401465	chr21	43401465	F	130	3.85	96.15
chr21.43401474	chr21	43401474	F	122	1.64	98.36
chr21.43401474	chr21	43401474	R	117	2.56	97.44
chr21.43401492	chr21	43401492	R	121	0	100
chr21.43401566	chr21	43401566	R	68	14.71	85.29
chr21.43401584	chr21	43401584	R	84	7.14	92.86
chr21.43401597	chr21	43401597	R	88	3.41	96.59
chr21.43401606	chr21	43401606	R	87	0	100
chr21.43407944	chr21	43407944	F	16	93.75	6.25
chr21.43407961	chr21	43407961	F	15	100	0
chr21.43407996	chr21	43407996	F	15	86.67	13.33
chr21.43410471	chr21	43410471	F	40	87.5	12.5
chr21.43410493	chr21	43410493	F	39	61.54	38.46
chr21.43410514	chr21	43410514	F	39	71.79	28.21
chr21.43410528	chr21	43410528	F	33	81.82	18.18
chr21.43417746	chr21	43417746	F	35	100	0
chr21.43427305	chr21	43427305	F	27	100	0
chr21.43427305	chr21	43427305	R	38	7.89	92.11
chr21.43427361	chr21	43427361	R	35	97.14	2.86
chr21.43427361	chr21	43427361	F	27	0	100
chr21.43428732	chr21	43428732	F	26	76.92	23.08
chr21.43428789	chr21	43428789	F	26	100	0
chr21.43429035	chr21	43429035	F	10	100	0
chr21.43429084	chr21	43429084	F	10	100	0
chr21.43429365	chr21	43429365	F	162	97.53	2.47
chr21.43429371	chr21	43429371	F	162	95.68	4.32
chr21.43429380	chr21	43429380	F	158	99.37	0.63
chr21.43429388	chr21	43429388	R	37	94.59	5.41
chr21.43429388	chr21	43429388	F	135	97.78	2.22
chr21.43429439	chr21	43429439	R	40	90	10
chr21.43435090	chr21	43435090	R	34	50	50
chr21.43435118	chr21	43435118	R	37	91.89	8.11
chr21.43435118	chr21	43435118	F	164	95.12	4.88
chr21.43435122	chr21	43435122	R	96	93.75	6.25
chr21.43435122	chr21	43435122	F	161	88.2	11.8
chr21.43435140	chr21	43435140	F	163	90.8	9.2
chr21.43435140	chr21	43435140	R	96	83.33	16.67
chr21.43435148	chr21	43435148	R	100	93	7
chr21.43435148	chr21	43435148	F	156	90.38	9.62
chr21.43435151	chr21	43435151	R	98	78.57	21.43
chr21.43435151	chr21	43435151	F	148	79.73	20.27
chr21.43435168	chr21	43435168	F	154	85.06	14.94
chr21.43435168	chr21	43435168	R	98	86.73	13.27
chr21.43435177	chr21	43435177	R	100	99	1
chr21.43435177	chr21	43435177	F	17	94.12	5.88
chr21.43435191	chr21	43435191	F	17	88.24	11.76
chr21.43435240	chr21	43435240	R	120	96.67	3.33
chr21.43435252	chr21	43435252	R	120	90.83	9.17
chr21.43435252	chr21	43435252	F	77	96.1	3.9
chr21.43435281	chr21	43435281	F	77	96.1	3.9
chr21.43436204	chr21	43436204	R	13	100	0
chr21.43436229	chr21	43436229	F	81	100	0
chr21.43436229	chr21	43436229	R	13	100	0
chr21.43436372	chr21	43436372	R	61	91.8	8.2
chr21.43436398	chr21	43436398	R	61	100	0
chr21.43436857	chr21	43436857	F	124	98.39	1.61
chr21.43436920	chr21	43436920	R	49	100	0
chr21.43441390	chr21	43441390	F	38	100	0
chr21.43441394	chr21	43441394	F	38	92.11	7.89
chr21.43441430	chr21	43441430	F	38	89.47	10.53
chr21.43441511	chr21	43441511	R	90	96.67	3.33
chr21.43446756	chr21	43446756	F	104	93.27	6.73
chr21.43446796	chr21	43446796	R	10	80	20
chr21.43446796	chr21	43446796	F	103	91.26	8.74
chr21.43446808	chr21	43446808	F	78	83.33	16.67
chr21.43446808	chr21	43446808	R	10	90	10
chr21.43446820	chr21	43446820	F	71	92.96	7.04
chr21.43446834	chr21	43446834	F	70	88.57	11.43
chr21.43446839	chr21	43446839	F	69	94.2	5.8
chr21.43446846	chr21	43446846	F	67	89.55	10.45
chr21.43446853	chr21	43446853	F	67	88.06	11.94
chr21.43446885	chr21	43446885	R	27	85.19	14.81
chr21.43446891	chr21	43446891	R	27	88.89	11.11
chr21.43446898	chr21	43446898	R	28	92.86	7.14
chr21.43446907	chr21	43446907	R	27	100	0
chr21.43446923	chr21	43446923	R	28	71.43	28.57
chr21.43446938	chr21	43446938	F	91	63.74	36.26
chr21.43446938	chr21	43446938	R	28	85.71	14.29
chr21.43446957	chr21	43446957	R	24	70.83	29.17
chr21.43446957	chr21	43446957	F	91	64.84	35.16
chr21.43446979	chr21	43446979	R	24	54.17	45.83
chr21.43446979	chr21	43446979	F	89	71.91	28.09
chr21.43446986	chr21	43446986	F	73	36.99	63.01
chr21.43446986	chr21	43446986	R	24	75	25
chr21.43447004	chr21	43447004	F	71	28.17	71.83
chr21.43447016	chr21	43447016	F	59	23.73	76.27
chr21.43447018	chr21	43447018	F	59	30.51	69.49
chr21.43447018	chr21	43447018	R	76	82.89	17.11
chr21.43447023	chr21	43447023	F	50	24	76
chr21.43447023	chr21	43447023	R	78	75.64	24.36
chr21.43447040	chr21	43447040	F	50	14	86
chr21.43447040	chr21	43447040	R	77	84.42	15.58
chr21.43447042	chr21	43447042	R	76	88.16	11.84
chr21.43447042	chr21	43447042	F	51	21.57	78.43
chr21.43447071	chr21	43447071	R	80	88.75	11.25
chr21.43447075	chr21	43447075	R	80	85	15
chr21.43447075	chr21	43447075	F	41	80.49	19.51
chr21.43447084	chr21	43447084	R	28	82.14	17.86
chr21.43447084	chr21	43447084	F	38	86.84	13.16
chr21.43447091	chr21	43447091	R	28	71.43	28.57
chr21.43447091	chr21	43447091	F	41	87.8	12.2
chr21.43447101	chr21	43447101	F	41	78.05	21.95
chr21.43447101	chr21	43447101	R	26	80.77	19.23
chr21.43447113	chr21	43447113	R	28	85.71	14.29
chr21.43447113	chr21	43447113	F	289	75.09	24.91
chr21.43447130	chr21	43447130	F	289	59.86	40.14
chr21.43447137	chr21	43447137	F	278	74.82	25.18
chr21.43447139	chr21	43447139	F	281	72.95	27.05
chr21.43447141	chr21	43447141	F	273	72.16	27.84
chr21.43447271	chr21	43447271	R	47	51.06	48.94
chr21.43447278	chr21	43447278	R	48	41.67	58.33
chr21.43447296	chr21	43447296	R	48	47.92	52.08
chr21.43447304	chr21	43447304	F	68	72.06	27.94
chr21.43447304	chr21	43447304	R	48	62.5	37.5
chr21.43447315	chr21	43447315	F	68	79.41	20.59
chr21.43447346	chr21	43447346	F	67	91.04	8.96
chr21.43447346	chr21	43447346	R	92	96.74	3.26
chr21.43447367	chr21	43447367	R	109	95.41	4.59
chr21.43447381	chr21	43447381	R	108	93.52	6.48
chr21.43447391	chr21	43447391	R	110	92.73	7.27
chr21.43447400	chr21	43447400	R	109	93.58	6.42
chr21.43447400	chr21	43447400	F	125	97.6	2.4
chr21.43447414	chr21	43447414	F	125	93.6	6.4
chr21.43447431	chr21	43447431	F	124	91.94	8.06
chr21.43447530	chr21	43447530	F	56	100	0
chr21.43447581	chr21	43447581	F	56	96.43	3.57
chr21.43447588	chr21	43447588	F	56	98.21	1.79
chr21.43447673	chr21	43447673	R	81	88.89	11.11
chr21.43447694	chr21	43447694	R	82	91.46	8.54
chr21.43447699	chr21	43447699	R	82	100	0
chr21.43447699	chr21	43447699	F	53	94.34	5.66
chr21.43447713	chr21	43447713	F	53	92.45	7.55
chr21.43447764	chr21	43447764	R	34	91.18	8.82
chr21.43447790	chr21	43447790	R	36	91.67	8.33
chr21.43447795	chr21	43447795	R	36	91.67	8.33
chr21.43447820	chr21	43447820	R	36	97.22	2.78
chr21.43448209	chr21	43448209	F	85	100	0
chr21.43448217	chr21	43448217	F	84	84.52	15.48
chr21.43448217	chr21	43448217	R	57	84.21	15.79
chr21.43448250	chr21	43448250	R	56	91.07	8.93
chr21.43448250	chr21	43448250	F	84	96.43	3.57
chr21.43448253	chr21	43448253	R	57	94.74	5.26
chr21.43448253	chr21	43448253	F	84	97.62	2.38
chr21.43448257	chr21	43448257	F	67	94.03	5.97
chr21.43448257	chr21	43448257	R	57	96.49	3.51
chr21.43448270	chr21	43448270	F	67	86.57	13.43
chr21.43448288	chr21	43448288	F	66	98.48	1.52
chr21.43448313	chr21	43448313	F	58	98.28	1.72
chr21.43449521	chr21	43449521	F	71	95.77	4.23
chr21.43449537	chr21	43449537	F	71	95.77	4.23
chr21.43449564	chr21	43449564	F	65	98.46	1.54
chr21.43449601	chr21	43449601	R	12	91.67	8.33
chr21.43449616	chr21	43449616	R	12	83.33	16.67
chr21.43449621	chr21	43449621	R	12	91.67	8.33
chr21.43449631	chr21	43449631	R	12	91.67	8.33
chr21.43449636	chr21	43449636	R	12	91.67	8.33
chr21.43449647	chr21	43449647	R	12	91.67	8.33
chr21.43449730	chr21	43449730	F	24	91.67	8.33
chr21.43449759	chr21	43449759	F	24	87.5	12.5
chr21.43449766	chr21	43449766	F	22	95.45	4.55
chr21.43449988	chr21	43449988	R	81	48.15	51.85
chr21.43449999	chr21	43449999	F	15	33.33	66.67
chr21.43449999	chr21	43449999	R	81	48.15	51.85
chr21.43450032	chr21	43450032	F	15	40	60
chr21.43450032	chr21	43450032	R	18	50	50
chr21.43450038	chr21	43450038	R	19	52.63	47.37
chr21.43450330	chr21	43450330	F	97	92.78	7.22
chr21.43450342	chr21	43450342	R	92	95.65	4.35
chr21.43450342	chr21	43450342	F	96	86.46	13.54
chr21.43450398	chr21	43450398	R	99	95.96	4.04
chr21.43452541	chr21	43452541	F	17	76.47	23.53
chr21.43452549	chr21	43452549	F	17	35.29	64.71
chr21.43452570	chr21	43452570	F	17	58.82	41.18
chr21.43452898	chr21	43452898	R	16	37.5	62.5
chr21.43452910	chr21	43452910	R	16	50	50
chr21.43452919	chr21	43452919	R	16	31.25	68.75
chr21.43453993	chr21	43453993	F	129	95.35	4.65
chr21.43454013	chr21	43454013	F	128	92.97	7.03
chr21.43454013	chr21	43454013	R	101	97.03	2.97
chr21.43454016	chr21	43454016	F	128	94.53	5.47
chr21.43454016	chr21	43454016	R	103	96.12	3.88
chr21.43454025	chr21	43454025	F	126	96.03	3.97
chr21.43454025	chr21	43454025	R	112	96.43	3.57
chr21.43454044	chr21	43454044	R	114	86.84	13.16
chr21.43454044	chr21	43454044	F	121	87.6	12.4
chr21.43454054	chr21	43454054	R	114	88.6	11.4
chr21.43454058	chr21	43454058	F	11	100	0
chr21.43454058	chr21	43454058	R	114	93.86	6.14
chr21.43454073	chr21	43454073	R	20	95	5
chr21.43454082	chr21	43454082	F	11	100	0
chr21.43454082	chr21	43454082	R	20	90	10
chr21.43454090	chr21	43454090	F	104	94.23	5.77
chr21.43454090	chr21	43454090	R	20	100	0
chr21.43454107	chr21	43454107	F	104	92.31	7.69
chr21.43454120	chr21	43454120	F	103	91.26	8.74
chr21.43454123	chr21	43454123	F	104	90.38	9.62
