chrBase	chr	base	strand	coverage	freqC	freqT
chr21.43267996	chr21	43267996	R	724	0	100
chr21.43267996	chr21	43267996	F	36	0	100
chr21.43267999	chr21	43267999	R	748	0	100
chr21.43267999	chr21	43267999	F	34	0	100
chr21.43268003	chr21	43268003	R	786	0	100
chr21.43268003	chr21	43268003	F	116	0	100
chr21.43268015	chr21	43268015	F	99	0	100
chr21.43268026	chr21	43268026	F	77	0	100
chr21.43268028	chr21	43268028	R	24	0	100
chr21.43268028	chr21	43268028	F	95	0	100
chr21.43268045	chr21	43268045	F	13	0	100
chr21.43268045	chr21	43268045	R	58	0	100
chr21.43268053	chr21	43268053	F	113	0	100
chr21.43268055	chr21	43268055	F	100	0	100
chr21.43268055	chr21	43268055	R	61	0	100
chr21.43268067	chr21	43268067	R	58	0	100
chr21.43268082	chr21	43268082	F	102	0	100
chr21.43268082	chr21	43268082	R	62	0	100
chr21.43268085	chr21	43268085	F	101	0	100
chr21.43268087	chr21	43268087	F	101	0	100
chr21.43268093	chr21	43268093	F	89	0	100
chr21.43268095	chr21	43268095	F	102	0	100
chr21.43268128	chr21	43268128	F	98	0	100
chr21.43268130	chr21	43268130	F	91	0	100
chr21.43268174	chr21	43268174	R	16	0	100
chr21.43268179	chr21	43268179	R	16	0	100
chr21.43268181	chr21	43268181	R	16	0	100
chr21.43268183	chr21	43268183	R	16	0	100
chr21.43268193	chr21	43268193	R	16	0	100
chr21.43268202	chr21	43268202	R	16	0	100
chr21.43268209	chr21	43268209	R	16	0	100
chr21.43268212	chr21	43268212	R	16	0	100
chr21.43268214	chr21	43268214	R	16	0	100
chr21.43268216	chr21	43268216	R	16	0	100
chr21.43268221	chr21	43268221	R	16	0	100
chr21.43268248	chr21	43268248	R	86	0	100
chr21.43268248	chr21	43268248	F	85	0	100
chr21.43268251	chr21	43268251	F	84	0	100
chr21.43268251	chr21	43268251	R	84	0	100
chr21.43268253	chr21	43268253	R	86	0	100
chr21.43268253	chr21	43268253	F	83	0	100
chr21.43268257	chr21	43268257	F	78	0	100
chr21.43268257	chr21	43268257	R	89	0	100
chr21.43268262	chr21	43268262	F	75	0	100
chr21.43268262	chr21	43268262	R	86	0	100
chr21.43268265	chr21	43268265	F	76	0	100
chr21.43268265	chr21	43268265	R	87	0	100
chr21.43268269	chr21	43268269	R	87	0	100
chr21.43268269	chr21	43268269	F	78	0	100
chr21.43268278	chr21	43268278	F	84	0	100
chr21.43268278	chr21	43268278	R	88	0	100
chr21.43268284	chr21	43268284	R	87	0	100
chr21.43268284	chr21	43268284	F	16	0	100
chr21.43268286	chr21	43268286	R	89	0	100
chr21.43268286	chr21	43268286	F	55	0	100
chr21.43268288	chr21	43268288	R	89	0	100
chr21.43268288	chr21	43268288	F	75	0	100
chr21.43268291	chr21	43268291	F	73	0	100
chr21.43268291	chr21	43268291	R	89	0	100
chr21.43268296	chr21	43268296	R	88	0	100
chr21.43268302	chr21	43268302	R	89	0	100
chr21.43268302	chr21	43268302	F	75	0	100
chr21.43268307	chr21	43268307	R	450	0	100
chr21.43268311	chr21	43268311	R	448	0	100
chr21.43268314	chr21	43268314	R	442	0	100
chr21.43268316	chr21	43268316	R	447	0	100
chr21.43268318	chr21	43268318	R	449	0	100
chr21.43268326	chr21	43268326	R	449	0	100
chr21.43268361	chr21	43268361	F	200	0.5	99.5
chr21.43268364	chr21	43268364	F	200	0	100
chr21.43268374	chr21	43268374	F	201	0	100
chr21.43268374	chr21	43268374	R	104	0	100
chr21.43268383	chr21	43268383	R	106	0	100
chr21.43268383	chr21	43268383	F	190	0	100
chr21.43268388	chr21	43268388	R	103	0	100
chr21.43268388	chr21	43268388	F	170	0.59	99.41
chr21.43268390	chr21	43268390	F	181	0	100
chr21.43268390	chr21	43268390	R	102	0	100
chr21.43268392	chr21	43268392	F	193	0	100
chr21.43268392	chr21	43268392	R	106	0	100
chr21.43268395	chr21	43268395	F	177	0	100
chr21.43268395	chr21	43268395	R	105	0	100
chr21.43268398	chr21	43268398	R	101	0	100
chr21.43268398	chr21	43268398	F	154	0	100
chr21.43268404	chr21	43268404	R	106	0	100
chr21.43268404	chr21	43268404	F	170	0	100
chr21.43268415	chr21	43268415	F	163	0	100
chr21.43268415	chr21	43268415	R	105	0	100
chr21.43268419	chr21	43268419	F	182	0	100
chr21.43268419	chr21	43268419	R	105	0	100
chr21.43268421	chr21	43268421	R	106	0	100
chr21.43268427	chr21	43268427	R	105	0	100
chr21.43268433	chr21	43268433	F	87	0	100
chr21.43268439	chr21	43268439	F	88	0	100
chr21.43268443	chr21	43268443	F	89	0	100
chr21.43268448	chr21	43268448	F	84	0	100
chr21.43268452	chr21	43268452	F	85	0	100
chr21.43268452	chr21	43268452	R	63	0	100
chr21.43268461	chr21	43268461	F	88	0	100
chr21.43268461	chr21	43268461	R	64	0	100
chr21.43268475	chr21	43268475	R	64	0	100
chr21.43268482	chr21	43268482	R	64	0	100
chr21.43268482	chr21	43268482	F	33	0	100
chr21.43268494	chr21	43268494	R	63	0	100
chr21.43268507	chr21	43268507	R	64	0	100
chr21.43268514	chr21	43268514	F	102	0	100
chr21.43268517	chr21	43268517	F	101	0	100
chr21.43268519	chr21	43268519	F	100	0	100
chr21.43268536	chr21	43268536	F	102	0	100
chr21.43268540	chr21	43268540	F	99	0	100
chr21.43268546	chr21	43268546	F	100	0	100
chr21.43268591	chr21	43268591	F	87	0	100
chr21.43268611	chr21	43268611	F	84	0	100
chr21.43268611	chr21	43268611	R	11	0	100
chr21.43268624	chr21	43268624	F	88	0	100
chr21.43268624	chr21	43268624	R	12	0	100
chr21.43268629	chr21	43268629	F	84	0	100
chr21.43268629	chr21	43268629	R	11	0	100
chr21.43268654	chr21	43268654	R	12	0	100
chr21.43268654	chr21	43268654	F	29	0	100
chr21.43268669	chr21	43268669	F	27	0	100
chr21.43268705	chr21	43268705	F	29	0	100
chr21.43268757	chr21	43268757	R	31	0	100
chr21.43268766	chr21	43268766	R	29	0	100
chr21.43268795	chr21	43268795	R	31	0	100
chr21.43268817	chr21	43268817	F	237	0	100
chr21.43268817	chr21	43268817	R	158	0	100
chr21.43268822	chr21	43268822	F	238	0	100
chr21.43268822	chr21	43268822	R	158	0	100
chr21.43268828	chr21	43268828	F	226	0	100
chr21.43268828	chr21	43268828	R	158	0	100
chr21.43268839	chr21	43268839	F	234	0	100
chr21.43268839	chr21	43268839	R	159	0	100
chr21.43268848	chr21	43268848	R	159	0	100
chr21.43268848	chr21	43268848	F	237	0	100
chr21.43268856	chr21	43268856	F	232	0	100
chr21.43268856	chr21	43268856	R	159	0	100
chr21.43271755	chr21	43271755	F	34	100	0
chr21.43271807	chr21	43271807	R	104	68.27	31.73
chr21.43271807	chr21	43271807	F	34	100	0
chr21.43271819	chr21	43271819	R	104	100	0
chr21.43271823	chr21	43271823	R	104	100	0
chr21.43281325	chr21	43281325	R	70	100	0
chr21.43292953	chr21	43292953	R	34	100	0
chr21.43304407	chr21	43304407	F	276	100	0
chr21.43304438	chr21	43304438	F	276	100	0
chr21.43304449	chr21	43304449	F	274	100	0
chr21.43304770	chr21	43304770	R	198	100	0
chr21.43304805	chr21	43304805	R	196	100	0
chr21.43309508	chr21	43309508	F	30	100	0
chr21.43315022	chr21	43315022	F	87	100	0
chr21.43315046	chr21	43315046	F	87	100	0
chr21.43315046	chr21	43315046	R	48	100	0
chr21.43315064	chr21	43315064	R	48	100	0
chr21.43315064	chr21	43315064	F	86	100	0
chr21.43315066	chr21	43315066	F	87	100	0
chr21.43315066	chr21	43315066	R	47	100	0
chr21.43315069	chr21	43315069	R	47	100	0
chr21.43315069	chr21	43315069	F	84	54.76	45.24
chr21.43315083	chr21	43315083	R	47	100	0
chr21.43315093	chr21	43315093	R	48	100	0
chr21.43321972	chr21	43321972	F	41	100	0
chr21.43322016	chr21	43322016	R	268	100	0
chr21.43322016	chr21	43322016	F	41	100	0
chr21.43322027	chr21	43322027	F	41	100	0
chr21.43322027	chr21	43322027	R	283	100	0
chr21.43322030	chr21	43322030	F	41	100	0
chr21.43322030	chr21	43322030	R	287	100	0
chr21.43322034	chr21	43322034	R	286	100	0
chr21.43322048	chr21	43322048	R	289	100	0
chr21.43322065	chr21	43322065	R	288	100	0
chr21.43325201	chr21	43325201	F	31	100	0
chr21.43325247	chr21	43325247	F	31	0	100
chr21.43325258	chr21	43325258	F	31	100	0
chr21.43329804	chr21	43329804	F	201	100	0
chr21.43330104	chr21	43330104	F	70	100	0
chr21.43331726	chr21	43331726	F	277	100	0
chr21.43331726	chr21	43331726	R	31	100	0
chr21.43331760	chr21	43331760	F	276	100	0
chr21.43331853	chr21	43331853	R	11	100	0
chr21.43331910	chr21	43331910	F	23	100	0
chr21.43331910	chr21	43331910	R	11	100	0
chr21.43332035	chr21	43332035	F	124	100	0
chr21.43332082	chr21	43332082	F	122	100	0
chr21.43332654	chr21	43332654	F	67	100	0
chr21.43332698	chr21	43332698	F	67	100	0
chr21.43332701	chr21	43332701	F	67	100	0
chr21.43332769	chr21	43332769	R	34	100	0
chr21.43332776	chr21	43332776	R	34	100	0
chr21.43332779	chr21	43332779	R	34	100	0
chr21.43332779	chr21	43332779	F	376	100	0
chr21.43332782	chr21	43332782	F	378	100	0
chr21.43332788	chr21	43332788	F	379	100	0
chr21.43332811	chr21	43332811	F	379	100	0
chr21.43333754	chr21	43333754	R	113	100	0
chr21.43333766	chr21	43333766	F	201	99.5	0.5
chr21.43333766	chr21	43333766	R	113	100	0
chr21.43333816	chr21	43333816	F	199	100	0
chr21.43333819	chr21	43333819	F	202	100	0
chr21.43333823	chr21	43333823	F	197	100	0
chr21.43334884	chr21	43334884	F	305	100	0
chr21.43334889	chr21	43334889	F	302	100	0
chr21.43334903	chr21	43334903	F	304	100	0
chr21.43334987	chr21	43334987	R	334	100	0
chr21.43335567	chr21	43335567	F	21	0	100
chr21.43335586	chr21	43335586	F	22	0	100
chr21.43337826	chr21	43337826	F	146	100	0
chr21.43337898	chr21	43337898	R	107	71.96	28.04
chr21.43337898	chr21	43337898	F	62	100	0
chr21.43337918	chr21	43337918	F	61	0	100
chr21.43337918	chr21	43337918	R	72	59.72	40.28
chr21.43337926	chr21	43337926	R	72	98.61	1.39
chr21.43337926	chr21	43337926	F	48	0	100
chr21.43337957	chr21	43337957	R	72	1.39	98.61
chr21.43337957	chr21	43337957	F	89	58.43	41.57
chr21.43337978	chr21	43337978	R	152	100	0
chr21.43337978	chr21	43337978	F	87	100	0
chr21.43337988	chr21	43337988	F	89	100	0
chr21.43337988	chr21	43337988	R	150	84	16
chr21.43338004	chr21	43338004	R	153	88.24	11.76
chr21.43338750	chr21	43338750	R	22	0	100
chr21.43347053	chr21	43347053	F	40	100	0
chr21.43347072	chr21	43347072	F	40	100	0
chr21.43347082	chr21	43347082	F	40	100	0
chr21.43347088	chr21	43347088	F	40	100	0
chr21.43347109	chr21	43347109	F	39	100	0
chr21.43347109	chr21	43347109	R	19	100	0
chr21.43347121	chr21	43347121	R	19	100	0
chr21.43347135	chr21	43347135	R	19	100	0
chr21.43347151	chr21	43347151	R	19	100	0
chr21.43347765	chr21	43347765	R	35	100	0
chr21.43347789	chr21	43347789	R	229	100	0
chr21.43347801	chr21	43347801	R	228	100	0
chr21.43347801	chr21	43347801	F	152	99.34	0.66
chr21.43347832	chr21	43347832	F	152	100	0
chr21.43348461	chr21	43348461	R	61	100	0
chr21.43349501	chr21	43349501	F	115	100	0
chr21.43349509	chr21	43349509	F	115	100	0
chr21.43349547	chr21	43349547	F	115	100	0
chr21.43349699	chr21	43349699	R	448	100	0
chr21.43349699	chr21	43349699	F	106	100	0
chr21.43350164	chr21	43350164	F	206	100	0
chr21.43350181	chr21	43350181	F	208	100	0
chr21.43350185	chr21	43350185	F	208	100	0
chr21.43350196	chr21	43350196	F	207	100	0
chr21.43350211	chr21	43350211	F	203	100	0
chr21.43350216	chr21	43350216	F	201	100	0
chr21.43350410	chr21	43350410	F	41	100	0
chr21.43350424	chr21	43350424	F	41	100	0
chr21.43350530	chr21	43350530	F	55	100	0
chr21.43350546	chr21	43350546	F	55	100	0
chr21.43350548	chr21	43350548	F	55	100	0
chr21.43350576	chr21	43350576	F	54	100	0
chr21.43350576	chr21	43350576	R	24	100	0
chr21.43350618	chr21	43350618	R	24	100	0
chr21.43350976	chr21	43350976	R	128	100	0
chr21.43350978	chr21	43350978	R	124	100	0
chr21.43350984	chr21	43350984	R	128	100	0
chr21.43351007	chr21	43351007	R	126	74.6	25.4
chr21.43351077	chr21	43351077	F	59	100	0
chr21.43351100	chr21	43351100	F	59	100	0
chr21.43351102	chr21	43351102	F	60	100	0
chr21.43351108	chr21	43351108	F	59	100	0
chr21.43351108	chr21	43351108	R	44	100	0
chr21.43351131	chr21	43351131	R	44	100	0
chr21.43351133	chr21	43351133	R	44	100	0
chr21.43351162	chr21	43351162	R	44	100	0
chr21.43351224	chr21	43351224	R	12	100	0
chr21.43351226	chr21	43351226	R	12	0	100
chr21.43351243	chr21	43351243	R	12	0	100
chr21.43351255	chr21	43351255	R	12	100	0
chr21.43351366	chr21	43351366	R	28	100	0
chr21.43351380	chr21	43351380	F	32	0	100
chr21.43351380	chr21	43351380	R	29	100	0
chr21.43351393	chr21	43351393	F	32	100	0
chr21.43351411	chr21	43351411	F	32	100	0
chr21.43351849	chr21	43351849	F	223	100	0
chr21.43351875	chr21	43351875	F	223	100	0
chr21.43351888	chr21	43351888	F	220	100	0
chr21.43351897	chr21	43351897	F	218	100	0
chr21.43352015	chr21	43352015	R	452	54.87	45.13
chr21.43352029	chr21	43352029	R	538	100	0
chr21.43352033	chr21	43352033	R	538	100	0
chr21.43352041	chr21	43352041	R	540	100	0
chr21.43352055	chr21	43352055	R	540	99.81	0.19
chr21.43352330	chr21	43352330	R	40	100	0
chr21.43352380	chr21	43352380	R	41	100	0
chr21.43352388	chr21	43352388	R	40	100	0
chr21.43352466	chr21	43352466	R	31	100	0
chr21.43352486	chr21	43352486	R	33	100	0
chr21.43352503	chr21	43352503	R	33	100	0
chr21.43352511	chr21	43352511	R	33	100	0
chr21.43352524	chr21	43352524	R	33	100	0
chr21.43353048	chr21	43353048	F	40	100	0
chr21.43353069	chr21	43353069	R	59	42.37	57.63
chr21.43353069	chr21	43353069	F	40	100	0
chr21.43353091	chr21	43353091	R	60	100	0
chr21.43353091	chr21	43353091	F	203	100	0
chr21.43353101	chr21	43353101	F	203	100	0
chr21.43353113	chr21	43353113	F	203	100	0
chr21.43353123	chr21	43353123	F	200	100	0
chr21.43355800	chr21	43355800	F	74	100	0
chr21.43355808	chr21	43355808	F	73	60.27	39.73
chr21.43355864	chr21	43355864	R	23	100	0
chr21.43356099	chr21	43356099	R	24	100	0
chr21.43356161	chr21	43356161	R	34	0	100
chr21.43356167	chr21	43356167	R	33	100	0
chr21.43356182	chr21	43356182	R	34	100	0
chr21.43356198	chr21	43356198	R	34	100	0
chr21.43356216	chr21	43356216	R	34	100	0
chr21.43357394	chr21	43357394	R	36	0	100
chr21.43357444	chr21	43357444	R	39	100	0
chr21.43357767	chr21	43357767	F	75	100	0
chr21.43357780	chr21	43357780	F	75	100	0
chr21.43357814	chr21	43357814	F	11	100	0
chr21.43357838	chr21	43357838	F	11	100	0
chr21.43357915	chr21	43357915	R	25	100	0
chr21.43357943	chr21	43357943	R	25	100	0
chr21.43358927	chr21	43358927	R	17	0	100
chr21.43358957	chr21	43358957	R	32	100	0
chr21.43358963	chr21	43358963	R	32	100	0
chr21.43359274	chr21	43359274	F	66	100	0
chr21.43359280	chr21	43359280	F	66	100	0
chr21.43359305	chr21	43359305	R	109	100	0
chr21.43359305	chr21	43359305	F	64	100	0
chr21.43359313	chr21	43359313	R	109	77.06	22.94
chr21.43359313	chr21	43359313	F	65	100	0
chr21.43359327	chr21	43359327	F	61	100	0
chr21.43359327	chr21	43359327	R	115	100	0
chr21.43359351	chr21	43359351	R	116	100	0
chr21.43359367	chr21	43359367	R	11	100	0
chr21.43359422	chr21	43359422	R	12	100	0
chr21.43359767	chr21	43359767	R	58	96.55	3.45
chr21.43359998	chr21	43359998	R	301	100	0
chr21.43360045	chr21	43360045	R	307	100	0
chr21.43360056	chr21	43360056	R	307	38.44	61.56
chr21.43360442	chr21	43360442	F	201	100	0
chr21.43360452	chr21	43360452	F	201	100	0
chr21.43360470	chr21	43360470	F	202	100	0
chr21.43360490	chr21	43360490	F	200	100	0
chr21.43360621	chr21	43360621	F	150	100	0
chr21.43360673	chr21	43360673	F	147	100	0
chr21.43360755	chr21	43360755	R	334	100	0
chr21.43360760	chr21	43360760	R	321	100	0
chr21.43360784	chr21	43360784	R	345	100	0
chr21.43360811	chr21	43360811	R	350	99.71	0.29
chr21.43364023	chr21	43364023	R	38	55.26	44.74
chr21.43364030	chr21	43364030	R	40	87.5	12.5
chr21.43365200	chr21	43365200	F	43	100	0
chr21.43365226	chr21	43365226	F	43	100	0
chr21.43365226	chr21	43365226	R	40	100	0
chr21.43365234	chr21	43365234	R	40	100	0
chr21.43365234	chr21	43365234	F	43	100	0
chr21.43365239	chr21	43365239	R	40	100	0
chr21.43365889	chr21	43365889	R	288	100	0
chr21.43365899	chr21	43365899	R	287	100	0
chr21.43365903	chr21	43365903	R	288	100	0
chr21.43366445	chr21	43366445	F	434	35.94	64.06
chr21.43366473	chr21	43366473	F	434	100	0
chr21.43366494	chr21	43366494	F	431	100	0
chr21.43366608	chr21	43366608	R	66	0	100
chr21.43366642	chr21	43366642	R	65	100	0
chr21.43367141	chr21	43367141	F	44	100	0
chr21.43367189	chr21	43367189	R	52	76.92	23.08
chr21.43367189	chr21	43367189	F	42	100	0
chr21.43367193	chr21	43367193	R	59	100	0
chr21.43367193	chr21	43367193	F	42	100	0
chr21.43367205	chr21	43367205	R	59	100	0
chr21.43367841	chr21	43367841	F	94	0	100
chr21.43367848	chr21	43367848	F	95	0	100
chr21.43367854	chr21	43367854	F	94	26.6	73.4
chr21.43367862	chr21	43367862	F	94	0	100
chr21.43367881	chr21	43367881	R	53	0	100
chr21.43367881	chr21	43367881	F	96	0	100
chr21.43367886	chr21	43367886	R	57	0	100
chr21.43367886	chr21	43367886	F	96	0	100
chr21.43367904	chr21	43367904	R	68	0	100
chr21.43367922	chr21	43367922	F	218	0	100
chr21.43367922	chr21	43367922	R	70	0	100
chr21.43367928	chr21	43367928	F	218	0	100
chr21.43367935	chr21	43367935	F	219	0	100
chr21.43367942	chr21	43367942	F	219	0	100
chr21.43367945	chr21	43367945	F	218	0	100
chr21.43367972	chr21	43367972	F	219	0	100
chr21.43367975	chr21	43367975	F	209	0	100
chr21.43367975	chr21	43367975	R	311	84.57	15.43
chr21.43367984	chr21	43367984	R	276	0	100
chr21.43367991	chr21	43367991	R	316	0	100
chr21.43368002	chr21	43368002	R	319	0	100
chr21.43368008	chr21	43368008	R	309	0	100
chr21.43368010	chr21	43368010	R	318	0	100
chr21.43368030	chr21	43368030	R	316	0	100
chr21.43368033	chr21	43368033	R	318	0	100
chr21.43368096	chr21	43368096	R	161	0	100
chr21.43368100	chr21	43368100	R	143	0	100
chr21.43368133	chr21	43368133	R	161	0	100
chr21.43368136	chr21	43368136	R	162	0	100
chr21.43368142	chr21	43368142	F	239	0	100
chr21.43368142	chr21	43368142	R	161	0	100
chr21.43368159	chr21	43368159	F	236	0	100
chr21.43368161	chr21	43368161	F	236	0	100
chr21.43368163	chr21	43368163	F	234	0	100
chr21.43368203	chr21	43368203	R	50	0	100
chr21.43368261	chr21	43368261	R	52	0	100
chr21.43368649	chr21	43368649	F	168	0	100
chr21.43368662	chr21	43368662	R	66	0	100
chr21.43368662	chr21	43368662	F	167	0	100
chr21.43368664	chr21	43368664	F	167	15.57	84.43
chr21.43368664	chr21	43368664	R	69	0	100
chr21.43368677	chr21	43368677	F	167	17.37	82.63
chr21.43368677	chr21	43368677	R	64	0	100
chr21.43368689	chr21	43368689	R	62	1.61	98.39
chr21.43368689	chr21	43368689	F	166	17.47	82.53
chr21.43368692	chr21	43368692	R	64	0	100
chr21.43368692	chr21	43368692	F	166	0	100
chr21.43368710	chr21	43368710	R	69	0	100
chr21.43368713	chr21	43368713	R	69	0	100
chr21.43368738	chr21	43368738	F	102	0	100
chr21.43368746	chr21	43368746	R	148	0	100
chr21.43368746	chr21	43368746	F	101	0	100
chr21.43368752	chr21	43368752	F	102	0	100
chr21.43368752	chr21	43368752	R	147	24.49	75.51
chr21.43368774	chr21	43368774	F	92	0	100
chr21.43368774	chr21	43368774	R	148	0	100
chr21.43368784	chr21	43368784	F	100	31	69
chr21.43368784	chr21	43368784	R	149	0	100
chr21.43368790	chr21	43368790	F	92	0	100
chr21.43368790	chr21	43368790	R	149	0	100
chr21.43368796	chr21	43368796	F	84	0	100
chr21.43368796	chr21	43368796	R	149	0	100
chr21.43368799	chr21	43368799	F	151	0	100
chr21.43368799	chr21	43368799	R	150	0	100
chr21.43368807	chr21	43368807	F	127	0	100
chr21.43368831	chr21	43368831	F	151	0	100
chr21.43368834	chr21	43368834	F	149	0	100
chr21.43368841	chr21	43368841	F	150	0	100
chr21.43368841	chr21	43368841	R	43	0	100
chr21.43368865	chr21	43368865	R	43	0	100
chr21.43368871	chr21	43368871	R	37	0	100
chr21.43368873	chr21	43368873	R	43	0	100
chr21.43368886	chr21	43368886	F	133	0	100
chr21.43368923	chr21	43368923	F	108	21.3	78.7
chr21.43368930	chr21	43368930	F	130	0	100
chr21.43368939	chr21	43368939	F	76	0	100
chr21.43368954	chr21	43368954	F	75	0	100
chr21.43368975	chr21	43368975	F	57	0	100
chr21.43368975	chr21	43368975	R	65	0	100
chr21.43368979	chr21	43368979	F	69	0	100
chr21.43368979	chr21	43368979	R	60	0	100
chr21.43368988	chr21	43368988	R	66	0	100
chr21.43368988	chr21	43368988	F	75	0	100
chr21.43368994	chr21	43368994	R	65	0	100
chr21.43368994	chr21	43368994	F	72	0	100
chr21.43368997	chr21	43368997	F	71	0	100
chr21.43368997	chr21	43368997	R	65	0	100
chr21.43369002	chr21	43369002	R	66	0	100
chr21.43369008	chr21	43369008	R	65	0	100
chr21.43369011	chr21	43369011	R	63	0	100
chr21.43369017	chr21	43369017	R	66	0	100
chr21.43369017	chr21	43369017	F	71	0	100
chr21.43369025	chr21	43369025	F	62	0	100
chr21.43369031	chr21	43369031	F	71	0	100
chr21.43369033	chr21	43369033	F	70	0	100
chr21.43369043	chr21	43369043	R	74	0	100
chr21.43369043	chr21	43369043	F	71	0	100
chr21.43369046	chr21	43369046	R	76	0	100
chr21.43369046	chr21	43369046	F	59	0	100
chr21.43369059	chr21	43369059	R	75	0	100
chr21.43369059	chr21	43369059	F	53	1.89	98.11
chr21.43369063	chr21	43369063	R	75	0	100
chr21.43369063	chr21	43369063	F	36	0	100
chr21.43369073	chr21	43369073	R	75	0	100
chr21.43369073	chr21	43369073	F	64	0	100
chr21.43369081	chr21	43369081	R	76	0	100
chr21.43369087	chr21	43369087	R	75	0	100
chr21.43369094	chr21	43369094	R	75	50.67	49.33
chr21.43369112	chr21	43369112	R	47	0	100
chr21.43369160	chr21	43369160	R	47	0	100
chr21.43369191	chr21	43369191	R	167	0	100
chr21.43369191	chr21	43369191	F	10	0	100
chr21.43369194	chr21	43369194	R	173	0	100
chr21.43369194	chr21	43369194	F	10	0	100
chr21.43369211	chr21	43369211	R	179	0.56	99.44
chr21.43369244	chr21	43369244	F	78	0	100
chr21.43369265	chr21	43369265	R	51	0	100
chr21.43369265	chr21	43369265	F	78	0	100
chr21.43369269	chr21	43369269	R	58	0	100
chr21.43369269	chr21	43369269	F	77	0	100
chr21.43369282	chr21	43369282	F	76	0	100
chr21.43369282	chr21	43369282	R	68	0	100
chr21.43369299	chr21	43369299	F	77	0	100
chr21.43369299	chr21	43369299	R	75	0	100
chr21.43369307	chr21	43369307	R	76	0	100
chr21.43369312	chr21	43369312	R	45	0	100
chr21.43369315	chr21	43369315	R	11	0	100
chr21.43369327	chr21	43369327	R	82	0	100
chr21.43369339	chr21	43369339	R	98	0	100
chr21.43369353	chr21	43369353	R	94	0	100
chr21.43369358	chr21	43369358	R	103	0	100
chr21.43369379	chr21	43369379	R	24	0	100
chr21.43369381	chr21	43369381	R	23	0	100
chr21.43369388	chr21	43369388	F	240	0	100
chr21.43369388	chr21	43369388	R	25	0	100
chr21.43369413	chr21	43369413	F	243	0	100
chr21.43369571	chr21	43369571	F	50	0	100
chr21.43369576	chr21	43369576	F	43	0	100
chr21.43369583	chr21	43369583	F	50	0	100
chr21.43369590	chr21	43369590	F	50	0	100
chr21.43369592	chr21	43369592	F	49	0	100
chr21.43369603	chr21	43369603	F	50	0	100
chr21.43369606	chr21	43369606	F	46	0	100
chr21.43369610	chr21	43369610	F	46	0	100
chr21.43369610	chr21	43369610	R	32	0	100
chr21.43369613	chr21	43369613	R	34	0	100
chr21.43369613	chr21	43369613	F	46	0	100
chr21.43369617	chr21	43369617	R	33	0	100
chr21.43369617	chr21	43369617	F	46	0	100
chr21.43369622	chr21	43369622	F	44	0	100
chr21.43369622	chr21	43369622	R	33	0	100
chr21.43369627	chr21	43369627	R	33	0	100
chr21.43369627	chr21	43369627	F	46	0	100
chr21.43369629	chr21	43369629	F	45	0	100
chr21.43369629	chr21	43369629	R	35	0	100
chr21.43369635	chr21	43369635	F	46	0	100
chr21.43369635	chr21	43369635	R	34	0	100
chr21.43369637	chr21	43369637	R	34	0	100
chr21.43369637	chr21	43369637	F	45	0	100
chr21.43369647	chr21	43369647	R	35	0	100
chr21.43369647	chr21	43369647	F	278	0.36	99.64
chr21.43369653	chr21	43369653	F	280	0	100
chr21.43369653	chr21	43369653	R	131	0	100
chr21.43369660	chr21	43369660	R	131	0	100
chr21.43369660	chr21	43369660	F	280	0	100
chr21.43369665	chr21	43369665	F	279	0	100
chr21.43369665	chr21	43369665	R	131	0	100
chr21.43369670	chr21	43369670	R	131	0	100
chr21.43369670	chr21	43369670	F	257	0	100
chr21.43369681	chr21	43369681	R	119	0	100
chr21.43369681	chr21	43369681	F	278	0	100
chr21.43369688	chr21	43369688	R	128	0	100
chr21.43369688	chr21	43369688	F	271	0	100
chr21.43369690	chr21	43369690	R	129	0	100
chr21.43369690	chr21	43369690	F	268	0	100
chr21.43369696	chr21	43369696	F	13	0	100
chr21.43369696	chr21	43369696	R	130	0	100
chr21.43369701	chr21	43369701	F	13	0	100
chr21.43369708	chr21	43369708	F	13	0	100
chr21.43369722	chr21	43369722	F	71	0	100
chr21.43369726	chr21	43369726	F	69	0	100
chr21.43369732	chr21	43369732	F	71	0	100
chr21.43369738	chr21	43369738	F	71	0	100
chr21.43369744	chr21	43369744	F	70	0	100
chr21.43369744	chr21	43369744	R	173	0	100
chr21.43369750	chr21	43369750	F	71	0	100
chr21.43369750	chr21	43369750	R	164	0	100
chr21.43369752	chr21	43369752	F	70	0	100
chr21.43369752	chr21	43369752	R	169	0	100
chr21.43369771	chr21	43369771	R	150	0	100
chr21.43369771	chr21	43369771	F	38	0	100
chr21.43369776	chr21	43369776	F	71	0	100
chr21.43369776	chr21	43369776	R	167	0	100
chr21.43369778	chr21	43369778	R	175	0	100
chr21.43369778	chr21	43369778	F	71	0	100
chr21.43369789	chr21	43369789	R	170	0	100
chr21.43369799	chr21	43369799	F	19	0	100
chr21.43369799	chr21	43369799	R	173	0	100
chr21.43369806	chr21	43369806	F	19	0	100
chr21.43369808	chr21	43369808	F	18	0	100
chr21.43369812	chr21	43369812	F	19	0	100
chr21.43369818	chr21	43369818	F	19	0	100
chr21.43369832	chr21	43369832	F	19	0	100
chr21.43369869	chr21	43369869	R	13	0	100
chr21.43369902	chr21	43369902	R	28	0	100
chr21.43369914	chr21	43369914	R	28	100	0
chr21.43369914	chr21	43369914	F	138	0	100
