chrBase	chr	base	strand	coverage	freqC	freqT
chr21.43268284	chr21	43268284	F	17	0	100
chr21.43268286	chr21	43268286	R	138	0	100
chr21.43268286	chr21	43268286	F	44	0	100
chr21.43268288	chr21	43268288	R	141	0	100
chr21.43268288	chr21	43268288	F	64	0	100
chr21.43268291	chr21	43268291	F	38	0	100
chr21.43268291	chr21	43268291	R	141	0	100
chr21.43268296	chr21	43268296	R	142	0	100
chr21.43268302	chr21	43268302	R	142	0	100
chr21.43268330	chr21	43268330	R	11	0	100
chr21.43268338	chr21	43268338	R	10	0	100
chr21.43268346	chr21	43268346	R	11	0	100
chr21.43268361	chr21	43268361	R	11	0	100
chr21.43268361	chr21	43268361	F	409	0.49	99.51
chr21.43268364	chr21	43268364	F	407	0	100
chr21.43268374	chr21	43268374	F	409	0	100
chr21.43268383	chr21	43268383	R	203	0	100
chr21.43268383	chr21	43268383	F	389	0	100
chr21.43268388	chr21	43268388	R	194	0	100
chr21.43268388	chr21	43268388	F	352	0	100
chr21.43268390	chr21	43268390	R	195	0	100
chr21.43268392	chr21	43268392	F	385	0	100
chr21.43268392	chr21	43268392	R	206	0	100
chr21.43268395	chr21	43268395	F	357	0.28	99.72
chr21.43268395	chr21	43268395	R	206	0	100
chr21.43268398	chr21	43268398	R	194	0	100
chr21.43268404	chr21	43268404	R	207	0	100
chr21.43268404	chr21	43268404	F	298	0.34	99.66
chr21.43268415	chr21	43268415	R	207	0	100
chr21.43268419	chr21	43268419	R	206	0	100
chr21.43268421	chr21	43268421	R	207	0	100
chr21.43268427	chr21	43268427	R	207	0.48	99.52
chr21.43268433	chr21	43268433	F	178	0.56	99.44
chr21.43268439	chr21	43268439	F	179	0	100
chr21.43268443	chr21	43268443	F	179	0	100
chr21.43268452	chr21	43268452	F	169	0	100
chr21.43268461	chr21	43268461	F	179	0	100
chr21.43268461	chr21	43268461	R	175	0	100
chr21.43268475	chr21	43268475	F	12	0	100
chr21.43268475	chr21	43268475	R	175	0	100
chr21.43268482	chr21	43268482	R	175	0	100
chr21.43268494	chr21	43268494	R	173	0	100
chr21.43268507	chr21	43268507	R	175	0	100
chr21.43268514	chr21	43268514	R	77	0	100
chr21.43268514	chr21	43268514	F	61	0	100
chr21.43268517	chr21	43268517	R	75	0	100
chr21.43268517	chr21	43268517	F	60	0	100
chr21.43268519	chr21	43268519	F	60	0	100
chr21.43268519	chr21	43268519	R	76	0	100
chr21.43268536	chr21	43268536	F	61	0	100
chr21.43268536	chr21	43268536	R	74	0	100
chr21.43268540	chr21	43268540	R	77	0	100
chr21.43268540	chr21	43268540	F	60	0	100
chr21.43268546	chr21	43268546	R	80	0	100
chr21.43268546	chr21	43268546	F	61	0	100
chr21.43268562	chr21	43268562	F	58	0	100
chr21.43268562	chr21	43268562	R	80	0	100
chr21.43268591	chr21	43268591	F	332	0	100
chr21.43268611	chr21	43268611	F	333	0	100
chr21.43268611	chr21	43268611	R	60	0	100
chr21.43268624	chr21	43268624	F	334	0	100
chr21.43268624	chr21	43268624	R	60	0	100
chr21.43268629	chr21	43268629	F	331	1.51	98.49
chr21.43268629	chr21	43268629	R	60	0	100
chr21.43268654	chr21	43268654	R	60	0	100
chr21.43268757	chr21	43268757	R	10	0	100
chr21.43268766	chr21	43268766	R	10	0	100
chr21.43268795	chr21	43268795	R	10	0	100
chr21.43268817	chr21	43268817	F	172	0	100
chr21.43268817	chr21	43268817	R	177	0	100
chr21.43268822	chr21	43268822	F	171	0	100
chr21.43268822	chr21	43268822	R	176	0	100
chr21.43268828	chr21	43268828	F	161	0	100
chr21.43268839	chr21	43268839	F	170	0	100
chr21.43268839	chr21	43268839	R	177	0	100
chr21.43268848	chr21	43268848	F	152	0	100
chr21.43268856	chr21	43268856	R	177	0	100
chr21.43271807	chr21	43271807	R	139	95.68	4.32
chr21.43271819	chr21	43271819	R	138	93.48	6.52
chr21.43271823	chr21	43271823	R	139	96.4	3.6
chr21.43278809	chr21	43278809	F	10	100	0
chr21.43278834	chr21	43278834	F	10	100	0
chr21.43278899	chr21	43278899	R	18	100	0
chr21.43283171	chr21	43283171	F	23	100	0
chr21.43283209	chr21	43283209	F	22	100	0
chr21.43296140	chr21	43296140	R	25	100	0
chr21.43296173	chr21	43296173	R	26	92.31	7.69
chr21.43296187	chr21	43296187	R	26	100	0
chr21.43296434	chr21	43296434	R	26	100	0
chr21.43309364	chr21	43309364	F	21	100	0
chr21.43309498	chr21	43309498	R	14	100	0
chr21.43309508	chr21	43309508	R	14	100	0
chr21.43309508	chr21	43309508	F	181	98.9	1.1
chr21.43309571	chr21	43309571	R	54	87.04	12.96
chr21.43309576	chr21	43309576	R	54	94.44	5.56
chr21.43311994	chr21	43311994	F	39	100	0
chr21.43312000	chr21	43312000	F	39	100	0
chr21.43312006	chr21	43312006	F	39	100	0
chr21.43315022	chr21	43315022	F	31	100	0
chr21.43315046	chr21	43315046	F	29	100	0
chr21.43315046	chr21	43315046	R	187	95.19	4.81
chr21.43315064	chr21	43315064	R	193	99.48	0.52
chr21.43315064	chr21	43315064	F	31	100	0
chr21.43315066	chr21	43315066	F	29	100	0
chr21.43315069	chr21	43315069	R	194	91.75	8.25
chr21.43315069	chr21	43315069	F	28	100	0
chr21.43315083	chr21	43315083	R	199	96.98	3.02
chr21.43315093	chr21	43315093	R	202	97.52	2.48
chr21.43321972	chr21	43321972	F	54	100	0
chr21.43322016	chr21	43322016	F	51	92.16	7.84
chr21.43322027	chr21	43322027	R	96	97.92	2.08
chr21.43322030	chr21	43322030	R	97	87.63	12.37
chr21.43322034	chr21	43322034	R	96	88.54	11.46
chr21.43322048	chr21	43322048	R	98	90.82	9.18
chr21.43322065	chr21	43322065	R	98	97.96	2.04
chr21.43327732	chr21	43327732	F	10	100	0
chr21.43327736	chr21	43327736	F	10	100	0
chr21.43327738	chr21	43327738	F	10	100	0
chr21.43327748	chr21	43327748	F	10	100	0
chr21.43330104	chr21	43330104	F	101	65.35	34.65
chr21.43331726	chr21	43331726	F	16	100	0
chr21.43331737	chr21	43331737	F	15	100	0
chr21.43331760	chr21	43331760	F	16	100	0
chr21.43332002	chr21	43332002	R	16	81.25	18.75
chr21.43332011	chr21	43332011	R	16	100	0
chr21.43332030	chr21	43332030	R	16	100	0
chr21.43332035	chr21	43332035	R	16	100	0
chr21.43332654	chr21	43332654	F	52	92.31	7.69
chr21.43332698	chr21	43332698	F	51	88.24	11.76
chr21.43332701	chr21	43332701	F	51	100	0
chr21.43332769	chr21	43332769	R	19	89.47	10.53
chr21.43332776	chr21	43332776	R	19	89.47	10.53
chr21.43332779	chr21	43332779	R	19	100	0
chr21.43332779	chr21	43332779	F	144	97.22	2.78
chr21.43332782	chr21	43332782	F	144	95.14	4.86
chr21.43332788	chr21	43332788	F	144	93.06	6.94
chr21.43332811	chr21	43332811	F	140	96.43	3.57
chr21.43333766	chr21	43333766	F	26	96.15	3.85
chr21.43334884	chr21	43334884	F	99	95.96	4.04
chr21.43334889	chr21	43334889	F	99	93.94	6.06
chr21.43334903	chr21	43334903	F	96	94.79	5.21
chr21.43334987	chr21	43334987	R	220	99.55	0.45
chr21.43335567	chr21	43335567	F	21	0	100
chr21.43335586	chr21	43335586	F	21	0	100
chr21.43337826	chr21	43337826	F	261	43.68	56.32
chr21.43337898	chr21	43337898	R	207	17.87	82.13
chr21.43337898	chr21	43337898	F	330	14.24	85.76
chr21.43337918	chr21	43337918	F	328	10.67	89.33
chr21.43337918	chr21	43337918	R	195	5.13	94.87
chr21.43337926	chr21	43337926	R	195	31.79	68.21
chr21.43337926	chr21	43337926	F	298	36.91	63.09
chr21.43337957	chr21	43337957	F	84	13.1	86.9
chr21.43337978	chr21	43337978	R	48	33.33	66.67
chr21.43337978	chr21	43337978	F	79	32.91	67.09
chr21.43337988	chr21	43337988	F	82	19.51	80.49
chr21.43337988	chr21	43337988	R	51	15.69	84.31
chr21.43338004	chr21	43338004	R	51	31.37	68.63
chr21.43338004	chr21	43338004	F	83	0	100
chr21.43347053	chr21	43347053	F	27	77.78	22.22
chr21.43347072	chr21	43347072	F	27	96.3	3.7
chr21.43347082	chr21	43347082	F	27	100	0
chr21.43347088	chr21	43347088	F	27	92.59	7.41
chr21.43347109	chr21	43347109	R	103	97.09	2.91
chr21.43347121	chr21	43347121	R	108	94.44	5.56
chr21.43347135	chr21	43347135	R	110	99.09	0.91
chr21.43347151	chr21	43347151	R	111	98.2	1.8
chr21.43347765	chr21	43347765	R	13	100	0
chr21.43347765	chr21	43347765	F	10	100	0
chr21.43347789	chr21	43347789	F	10	100	0
chr21.43347801	chr21	43347801	F	141	98.58	1.42
chr21.43347832	chr21	43347832	F	134	91.04	8.96
chr21.43348188	chr21	43348188	F	16	93.75	6.25
chr21.43348204	chr21	43348204	F	16	81.25	18.75
chr21.43348327	chr21	43348327	F	53	98.11	1.89
chr21.43348358	chr21	43348358	F	52	78.85	21.15
chr21.43349699	chr21	43349699	F	139	95.68	4.32
chr21.43350394	chr21	43350394	F	10	100	0
chr21.43350410	chr21	43350410	F	101	95.05	4.95
chr21.43350424	chr21	43350424	F	100	95	5
chr21.43350509	chr21	43350509	R	20	100	0
chr21.43350530	chr21	43350530	F	74	95.95	4.05
chr21.43350546	chr21	43350546	F	73	93.15	6.85
chr21.43350548	chr21	43350548	F	74	93.24	6.76
chr21.43350576	chr21	43350576	F	72	87.5	12.5
chr21.43350576	chr21	43350576	R	58	94.83	5.17
chr21.43350618	chr21	43350618	R	58	100	0
chr21.43350976	chr21	43350976	R	134	93.28	6.72
chr21.43350978	chr21	43350978	R	130	97.69	2.31
chr21.43350984	chr21	43350984	R	137	96.35	3.65
chr21.43351007	chr21	43351007	R	142	100	0
chr21.43351131	chr21	43351131	R	95	96.84	3.16
chr21.43351133	chr21	43351133	R	92	100	0
chr21.43351162	chr21	43351162	R	97	97.94	2.06
chr21.43351162	chr21	43351162	F	63	98.41	1.59
chr21.43351193	chr21	43351193	F	64	100	0
chr21.43351224	chr21	43351224	R	187	98.4	1.6
chr21.43351226	chr21	43351226	R	189	98.41	1.59
chr21.43351243	chr21	43351243	R	195	94.36	5.64
chr21.43351255	chr21	43351255	R	197	97.46	2.54
chr21.43351366	chr21	43351366	R	83	98.8	1.2
chr21.43351380	chr21	43351380	R	85	98.82	1.18
chr21.43351849	chr21	43351849	F	29	100	0
chr21.43351875	chr21	43351875	F	29	20.69	79.31
chr21.43351888	chr21	43351888	F	28	100	0
chr21.43351897	chr21	43351897	F	23	100	0
chr21.43352015	chr21	43352015	R	19	100	0
chr21.43352029	chr21	43352029	R	19	100	0
chr21.43352033	chr21	43352033	R	19	100	0
chr21.43352041	chr21	43352041	R	19	100	0
chr21.43352055	chr21	43352055	R	19	100	0
chr21.43352055	chr21	43352055	F	240	96.25	3.75
chr21.43352065	chr21	43352065	F	241	98.34	1.66
chr21.43352090	chr21	43352090	F	233	93.13	6.87
chr21.43352098	chr21	43352098	F	235	96.17	3.83
chr21.43352208	chr21	43352208	F	115	100	0
chr21.43352239	chr21	43352239	F	113	94.69	5.31
chr21.43352380	chr21	43352380	R	287	96.86	3.14
chr21.43352388	chr21	43352388	R	287	96.52	3.48
chr21.43352486	chr21	43352486	R	17	94.12	5.88
chr21.43352503	chr21	43352503	R	18	83.33	16.67
chr21.43352524	chr21	43352524	R	18	88.89	11.11
chr21.43353048	chr21	43353048	F	41	100	0
chr21.43353069	chr21	43353069	R	48	66.67	33.33
chr21.43353069	chr21	43353069	F	41	100	0
chr21.43353091	chr21	43353091	R	49	95.92	4.08
chr21.43353091	chr21	43353091	F	225	80.89	19.11
chr21.43353101	chr21	43353101	F	222	81.98	18.02
chr21.43353113	chr21	43353113	F	224	87.05	12.95
chr21.43353123	chr21	43353123	F	226	80.09	19.91
chr21.43353250	chr21	43353250	R	17	100	0
chr21.43355800	chr21	43355800	F	11	100	0
chr21.43355808	chr21	43355808	F	11	100	0
chr21.43355864	chr21	43355864	R	285	92.98	7.02
chr21.43356111	chr21	43356111	F	37	97.3	2.7
chr21.43356124	chr21	43356124	F	37	86.49	13.51
chr21.43356132	chr21	43356132	F	37	83.78	16.22
chr21.43356147	chr21	43356147	F	35	100	0
chr21.43356167	chr21	43356167	R	148	98.65	1.35
chr21.43356182	chr21	43356182	R	166	92.17	7.83
chr21.43356198	chr21	43356198	R	165	92.12	7.88
chr21.43356216	chr21	43356216	R	166	94.58	5.42
chr21.43356868	chr21	43356868	F	28	100	0
chr21.43356875	chr21	43356875	F	28	96.43	3.57
chr21.43356898	chr21	43356898	F	27	92.59	7.41
chr21.43356905	chr21	43356905	F	28	96.43	3.57
chr21.43356987	chr21	43356987	R	15	60	40
chr21.43357001	chr21	43357001	R	23	100	0
chr21.43357032	chr21	43357032	R	23	100	0
chr21.43357767	chr21	43357767	R	38	0	100
chr21.43357767	chr21	43357767	F	34	88.24	11.76
chr21.43357780	chr21	43357780	R	39	94.87	5.13
chr21.43357780	chr21	43357780	F	34	97.06	2.94
chr21.43357814	chr21	43357814	F	46	21.74	78.26
chr21.43357814	chr21	43357814	R	39	84.62	15.38
chr21.43357838	chr21	43357838	F	12	91.67	8.33
chr21.43359170	chr21	43359170	F	131	89.31	10.69
chr21.43359178	chr21	43359178	F	130	66.92	33.08
chr21.43359210	chr21	43359210	F	124	98.39	1.61
chr21.43359215	chr21	43359215	F	129	96.12	3.88
chr21.43359236	chr21	43359236	R	37	100	0
chr21.43359274	chr21	43359274	F	166	93.98	6.02
chr21.43359274	chr21	43359274	R	35	100	0
chr21.43359280	chr21	43359280	F	165	89.09	10.91
chr21.43359305	chr21	43359305	R	189	91.01	8.99
chr21.43359305	chr21	43359305	F	158	93.04	6.96
chr21.43359313	chr21	43359313	R	226	92.92	7.08
chr21.43359313	chr21	43359313	F	148	97.3	2.7
chr21.43359327	chr21	43359327	R	237	94.09	5.91
chr21.43359358	chr21	43359358	F	115	93.04	6.96
chr21.43359367	chr21	43359367	F	114	98.25	1.75
chr21.43359422	chr21	43359422	R	127	98.43	1.57
chr21.43360442	chr21	43360442	F	42	92.86	7.14
chr21.43360452	chr21	43360452	F	42	42.86	57.14
chr21.43360470	chr21	43360470	F	42	100	0
chr21.43360490	chr21	43360490	F	42	64.29	35.71
chr21.43360784	chr21	43360784	R	20	5	95
chr21.43360811	chr21	43360811	R	21	42.86	57.14
chr21.43361356	chr21	43361356	R	10	100	0
chr21.43361400	chr21	43361400	R	12	100	0
chr21.43362895	chr21	43362895	F	61	77.05	22.95
chr21.43363042	chr21	43363042	R	14	100	0
chr21.43363045	chr21	43363045	R	14	100	0
chr21.43364023	chr21	43364023	R	51	100	0
chr21.43364030	chr21	43364030	R	53	58.49	41.51
chr21.43365200	chr21	43365200	F	14	100	0
chr21.43365226	chr21	43365226	F	13	100	0
chr21.43365234	chr21	43365234	F	13	100	0
chr21.43365402	chr21	43365402	R	19	94.74	5.26
chr21.43365405	chr21	43365405	R	22	100	0
chr21.43365416	chr21	43365416	R	22	100	0
chr21.43365436	chr21	43365436	R	22	59.09	40.91
chr21.43365451	chr21	43365451	F	25	96	4
chr21.43365451	chr21	43365451	R	22	95.45	4.55
chr21.43365468	chr21	43365468	F	25	88	12
chr21.43366445	chr21	43366445	F	24	100	0
chr21.43366473	chr21	43366473	F	23	100	0
chr21.43367141	chr21	43367141	F	97	96.91	3.09
chr21.43367189	chr21	43367189	F	88	82.95	17.05
chr21.43367193	chr21	43367193	R	144	91.67	8.33
chr21.43367205	chr21	43367205	R	144	96.53	3.47
chr21.43367841	chr21	43367841	F	83	4.82	95.18
chr21.43367848	chr21	43367848	F	83	2.41	97.59
chr21.43367854	chr21	43367854	F	80	5	95
chr21.43367862	chr21	43367862	F	81	7.41	92.59
chr21.43367881	chr21	43367881	R	190	2.63	97.37
chr21.43367881	chr21	43367881	F	83	0	100
chr21.43367886	chr21	43367886	R	186	6.45	93.55
chr21.43367886	chr21	43367886	F	83	0	100
chr21.43367904	chr21	43367904	R	203	2.46	97.54
chr21.43367922	chr21	43367922	F	113	0	100
chr21.43367922	chr21	43367922	R	205	1.95	98.05
chr21.43367928	chr21	43367928	F	113	2.65	97.35
chr21.43367935	chr21	43367935	F	113	0	100
chr21.43367942	chr21	43367942	F	113	0	100
chr21.43367945	chr21	43367945	F	113	0	100
chr21.43367968	chr21	43367968	F	109	4.59	95.41
chr21.43367984	chr21	43367984	R	27	0	100
chr21.43367991	chr21	43367991	R	35	0	100
chr21.43368002	chr21	43368002	R	35	0	100
chr21.43368008	chr21	43368008	R	35	0	100
chr21.43368010	chr21	43368010	R	35	0	100
chr21.43368030	chr21	43368030	R	35	0	100
chr21.43368033	chr21	43368033	R	35	0	100
chr21.43368090	chr21	43368090	F	33	0	100
chr21.43368096	chr21	43368096	F	33	0	100
chr21.43368100	chr21	43368100	F	33	0	100
chr21.43368133	chr21	43368133	F	32	0	100
chr21.43368133	chr21	43368133	R	87	0	100
chr21.43368136	chr21	43368136	R	86	0	100
chr21.43368136	chr21	43368136	F	31	0	100
chr21.43368142	chr21	43368142	R	87	0	100
chr21.43368159	chr21	43368159	R	14	0	100
chr21.43368161	chr21	43368161	R	14	0	100
chr21.43368163	chr21	43368163	R	14	0	100
chr21.43368175	chr21	43368175	R	14	28.57	71.43
chr21.43368175	chr21	43368175	F	204	3.43	96.57
chr21.43368197	chr21	43368197	F	204	3.43	96.57
chr21.43368199	chr21	43368199	F	202	4.95	95.05
chr21.43368203	chr21	43368203	F	203	9.36	90.64
chr21.43368210	chr21	43368210	F	173	13.29	86.71
chr21.43368261	chr21	43368261	R	34	0	100
chr21.43368649	chr21	43368649	F	188	0	100
chr21.43368662	chr21	43368662	F	187	0.53	99.47
chr21.43368664	chr21	43368664	F	184	1.09	98.91
chr21.43368664	chr21	43368664	R	228	1.32	98.68
chr21.43368677	chr21	43368677	F	187	0.53	99.47
chr21.43368677	chr21	43368677	R	251	3.19	96.81
chr21.43368689	chr21	43368689	R	204	5.88	94.12
chr21.43368689	chr21	43368689	F	186	5.38	94.62
chr21.43368692	chr21	43368692	R	296	0	100
chr21.43368692	chr21	43368692	F	186	6.99	93.01
chr21.43368710	chr21	43368710	R	305	5.9	94.1
chr21.43368713	chr21	43368713	R	306	1.96	98.04
chr21.43368738	chr21	43368738	F	299	0.33	99.67
chr21.43368746	chr21	43368746	F	300	0.67	99.33
chr21.43368752	chr21	43368752	F	299	2.34	97.66
chr21.43368752	chr21	43368752	R	271	0	100
chr21.43368774	chr21	43368774	R	277	2.17	97.83
chr21.43368784	chr21	43368784	F	261	0	100
chr21.43368784	chr21	43368784	R	274	4.38	95.62
chr21.43368790	chr21	43368790	R	277	6.5	93.5
chr21.43368796	chr21	43368796	R	277	4.33	95.67
chr21.43368799	chr21	43368799	F	115	3.48	96.52
chr21.43368799	chr21	43368799	R	277	3.97	96.03
chr21.43368807	chr21	43368807	F	108	0	100
chr21.43368831	chr21	43368831	F	115	0	100
chr21.43368834	chr21	43368834	F	116	0.86	99.14
chr21.43368841	chr21	43368841	F	115	0.87	99.13
chr21.43368841	chr21	43368841	R	72	0	100
chr21.43368865	chr21	43368865	R	74	1.35	98.65
chr21.43368871	chr21	43368871	R	67	2.99	97.01
chr21.43368873	chr21	43368873	R	74	6.76	93.24
chr21.43368886	chr21	43368886	F	141	0	100
chr21.43368923	chr21	43368923	R	25	16	84
chr21.43368930	chr21	43368930	R	25	0	100
chr21.43368930	chr21	43368930	F	140	4.29	95.71
chr21.43368939	chr21	43368939	F	404	4.46	95.54
chr21.43368939	chr21	43368939	R	25	4	96
chr21.43368954	chr21	43368954	F	406	5.91	94.09
chr21.43368975	chr21	43368975	R	52	5.77	94.23
chr21.43368979	chr21	43368979	F	381	4.2	95.8
chr21.43368979	chr21	43368979	R	54	11.11	88.89
chr21.43368988	chr21	43368988	R	55	3.64	96.36
chr21.43368988	chr21	43368988	F	384	2.6	97.4
chr21.43368994	chr21	43368994	R	55	9.09	90.91
chr21.43368997	chr21	43368997	R	55	1.82	98.18
chr21.43369002	chr21	43369002	R	55	5.45	94.55
chr21.43369008	chr21	43369008	R	55	0	100
chr21.43369011	chr21	43369011	R	55	0	100
chr21.43369017	chr21	43369017	R	55	0	100
chr21.43369017	chr21	43369017	F	306	1.31	98.69
chr21.43369025	chr21	43369025	F	300	1.33	98.67
chr21.43369031	chr21	43369031	F	308	2.92	97.08
chr21.43369033	chr21	43369033	F	298	2.01	97.99
chr21.43369043	chr21	43369043	F	307	3.26	96.74
chr21.43369046	chr21	43369046	F	293	0.68	99.32
chr21.43369059	chr21	43369059	R	73	4.11	95.89
chr21.43369059	chr21	43369059	F	212	4.72	95.28
chr21.43369063	chr21	43369063	R	72	12.5	87.5
chr21.43369063	chr21	43369063	F	148	12.84	87.16
chr21.43369073	chr21	43369073	R	74	2.7	97.3
chr21.43369081	chr21	43369081	R	71	7.04	92.96
chr21.43369087	chr21	43369087	R	73	34.25	65.75
chr21.43369094	chr21	43369094	R	74	41.89	58.11
chr21.43369100	chr21	43369100	F	89	40.45	59.55
chr21.43369112	chr21	43369112	R	89	24.72	75.28
chr21.43369112	chr21	43369112	F	89	23.6	76.4
chr21.43369126	chr21	43369126	R	32	15.62	84.38
chr21.43369126	chr21	43369126	F	89	6.74	93.26
chr21.43369160	chr21	43369160	R	96	1.04	98.96
chr21.43369194	chr21	43369194	R	83	0	100
chr21.43369211	chr21	43369211	R	83	1.2	98.8
chr21.43369244	chr21	43369244	F	88	1.14	98.86
chr21.43369265	chr21	43369265	R	119	3.36	96.64
chr21.43369265	chr21	43369265	F	87	1.15	98.85
chr21.43369269	chr21	43369269	R	125	0	100
chr21.43369269	chr21	43369269	F	88	1.14	98.86
chr21.43369282	chr21	43369282	F	87	0	100
chr21.43369282	chr21	43369282	R	142	0	100
chr21.43369299	chr21	43369299	R	157	0.64	99.36
chr21.43369307	chr21	43369307	F	23	0	100
chr21.43369312	chr21	43369312	F	23	0	100
chr21.43369315	chr21	43369315	F	23	0	100
chr21.43369327	chr21	43369327	F	22	0	100
chr21.43369327	chr21	43369327	R	24	0	100
chr21.43369339	chr21	43369339	R	37	0	100
chr21.43369339	chr21	43369339	F	22	0	100
chr21.43369349	chr21	43369349	R	36	0	100
chr21.43369349	chr21	43369349	F	17	0	100
chr21.43369353	chr21	43369353	F	16	0	100
chr21.43369353	chr21	43369353	R	36	0	100
chr21.43369358	chr21	43369358	R	42	0	100
chr21.43369511	chr21	43369511	R	33	0	100
chr21.43369513	chr21	43369513	R	33	0	100
chr21.43369519	chr21	43369519	R	33	0	100
chr21.43369526	chr21	43369526	R	33	0	100
chr21.43369532	chr21	43369532	R	33	0	100
chr21.43369538	chr21	43369538	R	33	0	100
chr21.43369545	chr21	43369545	R	33	0	100
chr21.43369547	chr21	43369547	R	33	0	100
chr21.43369553	chr21	43369553	R	33	0	100
chr21.43369606	chr21	43369606	F	42	2.38	97.62
chr21.43369610	chr21	43369610	F	42	0	100
chr21.43369610	chr21	43369610	R	13	0	100
chr21.43369613	chr21	43369613	R	19	0	100
chr21.43369613	chr21	43369613	F	42	2.38	97.62
chr21.43369617	chr21	43369617	R	19	5.26	94.74
chr21.43369617	chr21	43369617	F	41	14.63	85.37
chr21.43369622	chr21	43369622	F	37	2.7	97.3
chr21.43369622	chr21	43369622	R	14	0	100
chr21.43369627	chr21	43369627	R	19	10.53	89.47
chr21.43369627	chr21	43369627	F	42	14.29	85.71
chr21.43369629	chr21	43369629	F	41	2.44	97.56
chr21.43369629	chr21	43369629	R	19	21.05	78.95
chr21.43369635	chr21	43369635	F	42	7.14	92.86
chr21.43369635	chr21	43369635	R	18	5.56	94.44
chr21.43369637	chr21	43369637	R	19	5.26	94.74
chr21.43369637	chr21	43369637	F	41	4.88	95.12
chr21.43369647	chr21	43369647	R	110	0	100
chr21.43369647	chr21	43369647	F	104	0.96	99.04
chr21.43369653	chr21	43369653	F	104	5.77	94.23
chr21.43369653	chr21	43369653	R	93	6.45	93.55
chr21.43369660	chr21	43369660	R	93	4.3	95.7
chr21.43369660	chr21	43369660	F	103	0.97	99.03
chr21.43369665	chr21	43369665	F	102	12.75	87.25
chr21.43369665	chr21	43369665	R	93	0	100
chr21.43369670	chr21	43369670	R	91	0	100
chr21.43369681	chr21	43369681	R	82	0	100
chr21.43369681	chr21	43369681	F	103	5.83	94.17
chr21.43369688	chr21	43369688	R	93	1.08	98.92
chr21.43369688	chr21	43369688	F	102	3.92	96.08
chr21.43369690	chr21	43369690	R	92	0	100
chr21.43369690	chr21	43369690	F	102	0	100
chr21.43369696	chr21	43369696	F	101	0	100
chr21.43369696	chr21	43369696	R	93	7.53	92.47
chr21.43369722	chr21	43369722	F	178	0	100
chr21.43369726	chr21	43369726	F	176	3.41	96.59
chr21.43369732	chr21	43369732	F	178	3.37	96.63
chr21.43369738	chr21	43369738	F	178	0	100
chr21.43369744	chr21	43369744	F	178	1.12	98.88
chr21.43369750	chr21	43369750	F	178	3.37	96.63
chr21.43369752	chr21	43369752	F	172	2.33	97.67
chr21.43369752	chr21	43369752	R	325	1.23	98.77
chr21.43369771	chr21	43369771	R	306	0.98	99.02
chr21.43369776	chr21	43369776	R	325	0.92	99.08
chr21.43369778	chr21	43369778	R	329	0.3	99.7
chr21.43369789	chr21	43369789	R	321	3.74	96.26
chr21.43369799	chr21	43369799	F	19	0	100
chr21.43369799	chr21	43369799	R	327	7.03	92.97
chr21.43369806	chr21	43369806	F	19	0	100
chr21.43369808	chr21	43369808	F	19	0	100
chr21.43369812	chr21	43369812	F	17	0	100
chr21.43369818	chr21	43369818	F	18	0	100
chr21.43369832	chr21	43369832	F	19	15.79	84.21
chr21.43369869	chr21	43369869	R	16	0	100
chr21.43369902	chr21	43369902	R	16	0	100
chr21.43369914	chr21	43369914	R	16	18.75	81.25
chr21.43369914	chr21	43369914	F	295	5.42	94.58
chr21.43369925	chr21	43369925	F	294	16.67	83.33
chr21.43369934	chr21	43369934	F	296	7.77	92.23
chr21.43369938	chr21	43369938	F	296	7.77	92.23
chr21.43369966	chr21	43369966	R	162	10.49	89.51
chr21.43369973	chr21	43369973	R	139	36.69	63.31
chr21.43369979	chr21	43369979	R	162	24.69	75.31
chr21.43369984	chr21	43369984	R	162	13.58	86.42
chr21.43369990	chr21	43369990	F	11	27.27	72.73
chr21.43369990	chr21	43369990	R	161	11.18	88.82
chr21.43370005	chr21	43370005	F	11	45.45	54.55
chr21.43370013	chr21	43370013	F	11	45.45	54.55
chr21.43370043	chr21	43370043	F	165	8.48	91.52
chr21.43370057	chr21	43370057	F	166	3.01	96.99
chr21.43370143	chr21	43370143	F	366	42.9	57.1
chr21.43370146	chr21	43370146	F	367	67.85	32.15
chr21.43370210	chr21	43370210	R	37	24.32	75.68
chr21.43376166	chr21	43376166	F	13	100	0
chr21.43376166	chr21	43376166	R	176	96.02	3.98
chr21.43376173	chr21	43376173	F	13	100	0
chr21.43376199	chr21	43376199	F	12	100	0
chr21.43376205	chr21	43376205	F	13	100	0
chr21.43376356	chr21	43376356	F	22	77.27	22.73
chr21.43376392	chr21	43376392	F	21	90.48	9.52
chr21.43376434	chr21	43376434	R	70	98.57	1.43
chr21.43376448	chr21	43376448	R	72	93.06	6.94
chr21.43376454	chr21	43376454	R	72	93.06	6.94
chr21.43376462	chr21	43376462	R	13	92.31	7.69
chr21.43376465	chr21	43376465	R	13	100	0
chr21.43376467	chr21	43376467	R	14	100	0
chr21.43376470	chr21	43376470	R	14	85.71	14.29
chr21.43376488	chr21	43376488	R	14	85.71	14.29
chr21.43379839	chr21	43379839	F	41	0	100
chr21.43379885	chr21	43379885	F	47	14.89	85.11
chr21.43380063	chr21	43380063	R	10	100	0
chr21.43388422	chr21	43388422	F	40	90	10
chr21.43388425	chr21	43388425	F	41	87.8	12.2
