chrBase	chr	base	strand	coverage	freqC	freqT
chr21.43296227	chr21	43296227	F	15	80	20
chr21.43296434	chr21	43296434	R	22	100	0
chr21.43296508	chr21	43296508	R	10	100	0
chr21.43296531	chr21	43296531	R	10	30	70
chr21.43296547	chr21	43296547	R	10	70	30
chr21.43296728	chr21	43296728	R	72	100	0
chr21.43296731	chr21	43296731	R	72	47.22	52.78
chr21.43296750	chr21	43296750	R	72	95.83	4.17
chr21.43296770	chr21	43296770	R	63	87.3	12.7
chr21.43296775	chr21	43296775	R	63	100	0
chr21.43300767	chr21	43300767	R	11	0	100
chr21.43300806	chr21	43300806	R	11	100	0
chr21.43304407	chr21	43304407	F	60	100	0
chr21.43304438	chr21	43304438	F	59	100	0
chr21.43304449	chr21	43304449	F	56	100	0
chr21.43304543	chr21	43304543	F	24	100	0
chr21.43304546	chr21	43304546	F	24	100	0
chr21.43304770	chr21	43304770	R	61	100	0
chr21.43304805	chr21	43304805	R	61	73.77	26.23
chr21.43307361	chr21	43307361	R	24	95.83	4.17
chr21.43309364	chr21	43309364	F	19	100	0
chr21.43309498	chr21	43309498	R	53	98.11	1.89
chr21.43309508	chr21	43309508	R	53	92.45	7.55
chr21.43309508	chr21	43309508	F	55	100	0
chr21.43309571	chr21	43309571	R	57	89.47	10.53
chr21.43309576	chr21	43309576	R	57	100	0
chr21.43311994	chr21	43311994	F	112	85.71	14.29
chr21.43312000	chr21	43312000	F	112	100	0
chr21.43312006	chr21	43312006	F	112	100	0
chr21.43312050	chr21	43312050	F	111	96.4	3.6
chr21.43315022	chr21	43315022	F	85	100	0
chr21.43315046	chr21	43315046	F	85	91.76	8.24
chr21.43315046	chr21	43315046	R	35	100	0
chr21.43315064	chr21	43315064	R	36	100	0
chr21.43315064	chr21	43315064	F	80	97.5	2.5
chr21.43315066	chr21	43315066	F	83	96.39	3.61
chr21.43315066	chr21	43315066	R	36	100	0
chr21.43315069	chr21	43315069	R	35	100	0
chr21.43315069	chr21	43315069	F	81	100	0
chr21.43315083	chr21	43315083	R	36	100	0
chr21.43315093	chr21	43315093	R	34	100	0
chr21.43315106	chr21	43315106	F	10	100	0
chr21.43315117	chr21	43315117	F	10	90	10
chr21.43315119	chr21	43315119	F	10	90	10
chr21.43315292	chr21	43315292	R	11	100	0
chr21.43315304	chr21	43315304	R	11	100	0
chr21.43321972	chr21	43321972	F	46	91.3	8.7
chr21.43322016	chr21	43322016	R	22	100	0
chr21.43322016	chr21	43322016	F	45	100	0
chr21.43322027	chr21	43322027	F	45	100	0
chr21.43322027	chr21	43322027	R	22	90.91	9.09
chr21.43322030	chr21	43322030	F	44	93.18	6.82
chr21.43322030	chr21	43322030	R	21	100	0
chr21.43322034	chr21	43322034	R	22	90.91	9.09
chr21.43322048	chr21	43322048	R	22	68.18	31.82
chr21.43322065	chr21	43322065	R	22	81.82	18.18
chr21.43322852	chr21	43322852	R	11	100	0
chr21.43322899	chr21	43322899	R	11	100	0
chr21.43322901	chr21	43322901	R	11	100	0
chr21.43322905	chr21	43322905	R	11	100	0
chr21.43325201	chr21	43325201	F	21	80.95	19.05
chr21.43325247	chr21	43325247	F	21	100	0
chr21.43325258	chr21	43325258	F	20	100	0
chr21.43327732	chr21	43327732	F	14	100	0
chr21.43327736	chr21	43327736	F	14	100	0
chr21.43327738	chr21	43327738	F	13	84.62	15.38
chr21.43327748	chr21	43327748	F	14	100	0
chr21.43327785	chr21	43327785	F	13	100	0
chr21.43329804	chr21	43329804	F	46	100	0
chr21.43330104	chr21	43330104	F	71	100	0
chr21.43330225	chr21	43330225	R	57	75.44	24.56
chr21.43330238	chr21	43330238	R	58	75.86	24.14
chr21.43330244	chr21	43330244	R	76	76.32	23.68
chr21.43330249	chr21	43330249	R	81	82.72	17.28
chr21.43330280	chr21	43330280	R	26	100	0
chr21.43330285	chr21	43330285	R	26	100	0
chr21.43330290	chr21	43330290	R	26	92.31	7.69
chr21.43330297	chr21	43330297	R	26	57.69	42.31
chr21.43330297	chr21	43330297	F	16	31.25	68.75
chr21.43330301	chr21	43330301	F	16	100	0
chr21.43330337	chr21	43330337	F	16	100	0
chr21.43330347	chr21	43330347	F	16	100	0
chr21.43331372	chr21	43331372	F	20	100	0
chr21.43331726	chr21	43331726	F	96	95.83	4.17
chr21.43331726	chr21	43331726	R	20	85	15
chr21.43331737	chr21	43331737	F	96	100	0
chr21.43331760	chr21	43331760	F	120	96.67	3.33
chr21.43331795	chr21	43331795	F	23	0	100
chr21.43331853	chr21	43331853	R	184	99.46	0.54
chr21.43331910	chr21	43331910	F	25	64	36
chr21.43331910	chr21	43331910	R	186	63.44	36.56
chr21.43332035	chr21	43332035	F	17	76.47	23.53
chr21.43332082	chr21	43332082	F	13	100	0
chr21.43332380	chr21	43332380	F	31	93.55	6.45
chr21.43332409	chr21	43332409	F	30	93.33	6.67
chr21.43332411	chr21	43332411	F	31	100	0
chr21.43332615	chr21	43332615	R	12	91.67	8.33
chr21.43332640	chr21	43332640	R	12	100	0
chr21.43332654	chr21	43332654	F	23	65.22	34.78
chr21.43332654	chr21	43332654	R	12	83.33	16.67
chr21.43332698	chr21	43332698	R	26	0	100
chr21.43332698	chr21	43332698	F	24	66.67	33.33
chr21.43332701	chr21	43332701	F	24	87.5	12.5
chr21.43332701	chr21	43332701	R	26	0	100
chr21.43332769	chr21	43332769	R	48	100	0
chr21.43332776	chr21	43332776	R	48	100	0
chr21.43332779	chr21	43332779	R	48	100	0
chr21.43332779	chr21	43332779	F	128	94.53	5.47
chr21.43332782	chr21	43332782	F	128	100	0
chr21.43332811	chr21	43332811	F	135	98.52	1.48
chr21.43332875	chr21	43332875	R	16	100	0
chr21.43333578	chr21	43333578	F	18	100	0
chr21.43333605	chr21	43333605	F	18	100	0
chr21.43333766	chr21	43333766	F	45	100	0
chr21.43333816	chr21	43333816	F	45	100	0
chr21.43333819	chr21	43333819	F	45	100	0
chr21.43333823	chr21	43333823	F	44	100	0
chr21.43333944	chr21	43333944	R	37	91.89	8.11
chr21.43333950	chr21	43333950	R	37	100	0
chr21.43334884	chr21	43334884	F	82	100	0
chr21.43334889	chr21	43334889	F	82	100	0
chr21.43334903	chr21	43334903	F	82	91.46	8.54
chr21.43334987	chr21	43334987	R	51	100	0
chr21.43335567	chr21	43335567	F	89	0	100
chr21.43335586	chr21	43335586	F	89	0	100
chr21.43337826	chr21	43337826	F	44	100	0
chr21.43337898	chr21	43337898	R	138	66.67	33.33
chr21.43337898	chr21	43337898	F	109	54.13	45.87
chr21.43337918	chr21	43337918	F	110	60.91	39.09
chr21.43337918	chr21	43337918	R	102	51.96	48.04
chr21.43337926	chr21	43337926	R	101	81.19	18.81
chr21.43337926	chr21	43337926	F	99	66.67	33.33
chr21.43337957	chr21	43337957	R	102	95.1	4.9
chr21.43337957	chr21	43337957	F	107	79.44	20.56
chr21.43337978	chr21	43337978	R	53	90.57	9.43
chr21.43337978	chr21	43337978	F	106	96.23	3.77
chr21.43337988	chr21	43337988	F	107	96.26	3.74
chr21.43337988	chr21	43337988	R	53	83.02	16.98
chr21.43338004	chr21	43338004	R	53	50.94	49.06
chr21.43338750	chr21	43338750	R	15	0	100
chr21.43338750	chr21	43338750	F	14	0	100
chr21.43338775	chr21	43338775	F	14	0	100
chr21.43339148	chr21	43339148	R	12	0	100
chr21.43339161	chr21	43339161	R	13	0	100
chr21.43339168	chr21	43339168	R	13	0	100
chr21.43347053	chr21	43347053	F	42	78.57	21.43
chr21.43347072	chr21	43347072	F	42	100	0
chr21.43347082	chr21	43347082	F	42	100	0
chr21.43347088	chr21	43347088	F	42	100	0
chr21.43347109	chr21	43347109	F	50	100	0
chr21.43347109	chr21	43347109	R	57	87.72	12.28
chr21.43347121	chr21	43347121	R	59	96.61	3.39
chr21.43347135	chr21	43347135	R	58	91.38	8.62
chr21.43347151	chr21	43347151	R	58	100	0
chr21.43347730	chr21	43347730	F	15	73.33	26.67
chr21.43347789	chr21	43347789	R	21	100	0
chr21.43347801	chr21	43347801	R	21	100	0
chr21.43347801	chr21	43347801	F	92	94.57	5.43
chr21.43347832	chr21	43347832	F	90	75.56	24.44
chr21.43347832	chr21	43347832	R	88	88.64	11.36
chr21.43347869	chr21	43347869	R	90	95.56	4.44
chr21.43348180	chr21	43348180	R	11	100	0
chr21.43348188	chr21	43348188	R	11	90.91	9.09
chr21.43348188	chr21	43348188	F	56	100	0
chr21.43348204	chr21	43348204	F	56	57.14	42.86
chr21.43348273	chr21	43348273	R	18	100	0
chr21.43348298	chr21	43348298	R	18	88.89	11.11
chr21.43348301	chr21	43348301	R	19	89.47	10.53
chr21.43348327	chr21	43348327	R	18	100	0
chr21.43348327	chr21	43348327	F	103	99.03	0.97
chr21.43348358	chr21	43348358	F	103	95.15	4.85
chr21.43348461	chr21	43348461	R	55	65.45	34.55
chr21.43348469	chr21	43348469	R	22	100	0
chr21.43348505	chr21	43348505	R	22	0	100
chr21.43349501	chr21	43349501	F	207	72.46	27.54
chr21.43349509	chr21	43349509	F	206	84.47	15.53
chr21.43349547	chr21	43349547	F	175	79.43	20.57
chr21.43349699	chr21	43349699	R	122	87.7	12.3
chr21.43349699	chr21	43349699	F	84	100	0
chr21.43350164	chr21	43350164	F	31	100	0
chr21.43350181	chr21	43350181	F	32	100	0
chr21.43350185	chr21	43350185	F	32	84.38	15.62
chr21.43350196	chr21	43350196	F	32	93.75	6.25
chr21.43350204	chr21	43350204	F	32	100	0
chr21.43350211	chr21	43350211	F	32	93.75	6.25
chr21.43350216	chr21	43350216	F	32	100	0
chr21.43350410	chr21	43350410	F	37	100	0
chr21.43350424	chr21	43350424	F	37	94.59	5.41
chr21.43350509	chr21	43350509	R	40	97.5	2.5
chr21.43350530	chr21	43350530	F	64	100	0
chr21.43350546	chr21	43350546	F	64	89.06	10.94
chr21.43350548	chr21	43350548	F	63	100	0
chr21.43350576	chr21	43350576	F	64	100	0
chr21.43350576	chr21	43350576	R	91	92.31	7.69
chr21.43350618	chr21	43350618	R	91	100	0
chr21.43350840	chr21	43350840	R	11	100	0
chr21.43350852	chr21	43350852	R	11	36.36	63.64
chr21.43350854	chr21	43350854	R	11	100	0
chr21.43350883	chr21	43350883	R	11	100	0
chr21.43350976	chr21	43350976	R	55	100	0
chr21.43350978	chr21	43350978	R	55	96.36	3.64
chr21.43350984	chr21	43350984	R	69	75.36	24.64
chr21.43351007	chr21	43351007	R	70	80	20
chr21.43351015	chr21	43351015	R	14	100	0
chr21.43351038	chr21	43351038	R	14	100	0
chr21.43351077	chr21	43351077	F	47	100	0
chr21.43351100	chr21	43351100	F	46	100	0
chr21.43351102	chr21	43351102	F	47	100	0
chr21.43351108	chr21	43351108	F	46	93.48	6.52
chr21.43351108	chr21	43351108	R	55	100	0
chr21.43351131	chr21	43351131	R	59	86.44	13.56
chr21.43351133	chr21	43351133	R	58	94.83	5.17
chr21.43351162	chr21	43351162	R	59	100	0
chr21.43351162	chr21	43351162	F	30	93.33	6.67
chr21.43351193	chr21	43351193	R	34	100	0
chr21.43351193	chr21	43351193	F	30	36.67	63.33
chr21.43351224	chr21	43351224	R	53	28.3	71.7
chr21.43351226	chr21	43351226	R	55	100	0
chr21.43351243	chr21	43351243	R	22	100	0
chr21.43351255	chr21	43351255	R	22	100	0
chr21.43351366	chr21	43351366	R	16	81.25	18.75
chr21.43351380	chr21	43351380	R	16	100	0
chr21.43351622	chr21	43351622	F	15	100	0
chr21.43351650	chr21	43351650	F	15	100	0
chr21.43351661	chr21	43351661	F	15	0	100
chr21.43351849	chr21	43351849	F	65	100	0
chr21.43351875	chr21	43351875	F	71	77.46	22.54
chr21.43351888	chr21	43351888	F	71	95.77	4.23
chr21.43351897	chr21	43351897	F	62	85.48	14.52
chr21.43352015	chr21	43352015	R	136	83.82	16.18
chr21.43352029	chr21	43352029	R	148	100	0
chr21.43352033	chr21	43352033	R	149	100	0
chr21.43352041	chr21	43352041	R	149	90.6	9.4
chr21.43352055	chr21	43352055	R	147	100	0
chr21.43352055	chr21	43352055	F	53	100	0
chr21.43352065	chr21	43352065	F	53	94.34	5.66
chr21.43352090	chr21	43352090	F	52	100	0
chr21.43352098	chr21	43352098	F	52	100	0
chr21.43352105	chr21	43352105	F	52	100	0
chr21.43352208	chr21	43352208	F	169	100	0
chr21.43352239	chr21	43352239	F	167	83.23	16.77
chr21.43352380	chr21	43352380	R	173	100	0
chr21.43352388	chr21	43352388	R	173	100	0
chr21.43352388	chr21	43352388	F	27	59.26	40.74
chr21.43352392	chr21	43352392	F	27	70.37	29.63
chr21.43352392	chr21	43352392	R	19	100	0
chr21.43352396	chr21	43352396	R	18	100	0
chr21.43352396	chr21	43352396	F	26	76.92	23.08
chr21.43352419	chr21	43352419	F	26	69.23	30.77
chr21.43352466	chr21	43352466	R	25	100	0
chr21.43352486	chr21	43352486	R	34	73.53	26.47
chr21.43352503	chr21	43352503	R	34	70.59	29.41
chr21.43352511	chr21	43352511	R	35	71.43	28.57
chr21.43352524	chr21	43352524	R	35	100	0
chr21.43353048	chr21	43353048	F	97	100	0
chr21.43353069	chr21	43353069	R	51	100	0
chr21.43353069	chr21	43353069	F	97	96.91	3.09
chr21.43353091	chr21	43353091	R	51	100	0
chr21.43353091	chr21	43353091	F	115	100	0
chr21.43353101	chr21	43353101	F	114	70.18	29.82
chr21.43353113	chr21	43353113	F	97	87.63	12.37
chr21.43353123	chr21	43353123	F	99	85.86	14.14
chr21.43353250	chr21	43353250	F	27	100	0
chr21.43353250	chr21	43353250	R	11	100	0
chr21.43353263	chr21	43353263	F	27	100	0
chr21.43353289	chr21	43353289	F	27	77.78	22.22
chr21.43353301	chr21	43353301	F	27	85.19	14.81
chr21.43355800	chr21	43355800	F	70	100	0
chr21.43355808	chr21	43355808	R	22	22.73	77.27
chr21.43355808	chr21	43355808	F	68	100	0
chr21.43355864	chr21	43355864	R	102	97.06	2.94
chr21.43355864	chr21	43355864	F	31	100	0
chr21.43355883	chr21	43355883	F	31	100	0
chr21.43356099	chr21	43356099	R	47	100	0
chr21.43356111	chr21	43356111	F	31	100	0
chr21.43356124	chr21	43356124	F	31	93.55	6.45
chr21.43356132	chr21	43356132	F	31	83.87	16.13
chr21.43356147	chr21	43356147	F	29	93.1	6.9
chr21.43356161	chr21	43356161	F	30	100	0
chr21.43356161	chr21	43356161	R	127	93.7	6.3
chr21.43356167	chr21	43356167	R	129	96.9	3.1
chr21.43356167	chr21	43356167	F	30	100	0
chr21.43356182	chr21	43356182	R	129	87.6	12.4
chr21.43356198	chr21	43356198	R	127	96.85	3.15
chr21.43356216	chr21	43356216	R	128	100	0
chr21.43356868	chr21	43356868	F	33	100	0
chr21.43356875	chr21	43356875	F	33	81.82	18.18
chr21.43356898	chr21	43356898	F	33	100	0
chr21.43356905	chr21	43356905	F	33	100	0
chr21.43356975	chr21	43356975	R	20	100	0
chr21.43356977	chr21	43356977	R	20	100	0
chr21.43356987	chr21	43356987	R	21	80.95	19.05
chr21.43357001	chr21	43357001	R	22	100	0
chr21.43357032	chr21	43357032	R	23	82.61	17.39
chr21.43357444	chr21	43357444	F	20	100	0
chr21.43357457	chr21	43357457	F	20	100	0
chr21.43357466	chr21	43357466	F	18	100	0
chr21.43357498	chr21	43357498	F	20	75	25
chr21.43357767	chr21	43357767	F	37	100	0
chr21.43357780	chr21	43357780	R	60	95	5
chr21.43357780	chr21	43357780	F	42	100	0
chr21.43357814	chr21	43357814	R	62	100	0
chr21.43357915	chr21	43357915	R	64	98.44	1.56
chr21.43357943	chr21	43357943	R	64	79.69	20.31
chr21.43358632	chr21	43358632	F	15	100	0
chr21.43358640	chr21	43358640	F	15	100	0
chr21.43358659	chr21	43358659	F	15	100	0
chr21.43358687	chr21	43358687	F	15	100	0
chr21.43358963	chr21	43358963	F	113	100	0
chr21.43359102	chr21	43359102	R	30	80	20
chr21.43359105	chr21	43359105	R	31	100	0
chr21.43359140	chr21	43359140	R	31	83.87	16.13
chr21.43359170	chr21	43359170	R	26	96.15	3.85
chr21.43359170	chr21	43359170	F	116	100	0
chr21.43359178	chr21	43359178	F	122	80.33	19.67
chr21.43359210	chr21	43359210	F	121	86.78	13.22
chr21.43359215	chr21	43359215	F	123	100	0
chr21.43359224	chr21	43359224	F	116	100	0
chr21.43359224	chr21	43359224	R	37	100	0
chr21.43359236	chr21	43359236	R	38	86.84	13.16
chr21.43359274	chr21	43359274	F	85	100	0
chr21.43359274	chr21	43359274	R	39	100	0
chr21.43359280	chr21	43359280	F	82	93.9	6.1
chr21.43359305	chr21	43359305	R	92	96.74	3.26
chr21.43359305	chr21	43359305	F	85	97.65	2.35
chr21.43359313	chr21	43359313	R	95	91.58	8.42
chr21.43359313	chr21	43359313	F	85	98.82	1.18
chr21.43359327	chr21	43359327	F	72	97.22	2.78
chr21.43359327	chr21	43359327	R	102	95.1	4.9
chr21.43359351	chr21	43359351	R	98	83.67	16.33
chr21.43359358	chr21	43359358	F	83	100	0
chr21.43359367	chr21	43359367	R	109	66.06	33.94
chr21.43359367	chr21	43359367	F	82	86.59	13.41
chr21.43359422	chr21	43359422	R	115	100	0
chr21.43359431	chr21	43359431	F	12	100	0
chr21.43359438	chr21	43359438	F	12	100	0
chr21.43359443	chr21	43359443	F	12	100	0
chr21.43359450	chr21	43359450	F	12	75	25
chr21.43359932	chr21	43359932	R	21	0	100
chr21.43359986	chr21	43359986	R	44	52.27	47.73
chr21.43360045	chr21	43360045	R	39	61.54	38.46
chr21.43360056	chr21	43360056	R	40	100	0
chr21.43360442	chr21	43360442	F	95	100	0
chr21.43360452	chr21	43360452	F	96	96.88	3.12
chr21.43360470	chr21	43360470	F	96	92.71	7.29
chr21.43360490	chr21	43360490	F	93	94.62	5.38
chr21.43360567	chr21	43360567	R	124	100	0
chr21.43360569	chr21	43360569	R	123	100	0
chr21.43360576	chr21	43360576	R	124	85.48	14.52
chr21.43360580	chr21	43360580	R	121	85.95	14.05
chr21.43360621	chr21	43360621	F	39	100	0
chr21.43360621	chr21	43360621	R	125	84	16
chr21.43360673	chr21	43360673	F	39	100	0
chr21.43360755	chr21	43360755	R	108	73.15	26.85
chr21.43360760	chr21	43360760	R	103	56.31	43.69
chr21.43360784	chr21	43360784	R	124	99.19	0.81
chr21.43360811	chr21	43360811	R	127	77.17	22.83
chr21.43360987	chr21	43360987	R	13	100	0
chr21.43360993	chr21	43360993	R	17	100	0
chr21.43361036	chr21	43361036	R	16	100	0
chr21.43361100	chr21	43361100	R	36	100	0
chr21.43361121	chr21	43361121	R	36	100	0
chr21.43361146	chr21	43361146	R	37	100	0
chr21.43361146	chr21	43361146	F	15	100	0
chr21.43361181	chr21	43361181	F	14	100	0
chr21.43361192	chr21	43361192	F	15	100	0
chr21.43361356	chr21	43361356	R	41	92.68	7.32
chr21.43361400	chr21	43361400	R	42	92.86	7.14
chr21.43361400	chr21	43361400	F	21	100	0
chr21.43361416	chr21	43361416	F	22	100	0
chr21.43361416	chr21	43361416	R	25	96	4
chr21.43361430	chr21	43361430	R	25	100	0
chr21.43362614	chr21	43362614	R	11	100	0
chr21.43362895	chr21	43362895	F	51	100	0
chr21.43363042	chr21	43363042	R	44	100	0
chr21.43363045	chr21	43363045	R	44	100	0
chr21.43363199	chr21	43363199	F	26	100	0
chr21.43363545	chr21	43363545	R	12	100	0
chr21.43363589	chr21	43363589	R	18	100	0
chr21.43363598	chr21	43363598	R	18	100	0
chr21.43364023	chr21	43364023	R	37	100	0
chr21.43364030	chr21	43364030	R	38	92.11	7.89
chr21.43365163	chr21	43365163	R	12	100	0
chr21.43365189	chr21	43365189	R	12	100	0
chr21.43365200	chr21	43365200	R	12	100	0
chr21.43365200	chr21	43365200	F	75	86.67	13.33
chr21.43365226	chr21	43365226	F	76	85.53	14.47
chr21.43365226	chr21	43365226	R	43	100	0
chr21.43365234	chr21	43365234	R	43	90.7	9.3
chr21.43365234	chr21	43365234	F	76	92.11	7.89
chr21.43365239	chr21	43365239	R	42	76.19	23.81
chr21.43365239	chr21	43365239	F	85	100	0
chr21.43365402	chr21	43365402	R	101	99.01	0.99
chr21.43365405	chr21	43365405	R	102	99.02	0.98
chr21.43365416	chr21	43365416	R	105	90.48	9.52
chr21.43365436	chr21	43365436	R	105	87.62	12.38
chr21.43365451	chr21	43365451	F	22	100	0
chr21.43365451	chr21	43365451	R	105	100	0
chr21.43365468	chr21	43365468	F	22	95.45	4.55
chr21.43365602	chr21	43365602	R	56	100	0
chr21.43365928	chr21	43365928	F	13	100	0
chr21.43365977	chr21	43365977	F	14	100	0
chr21.43366445	chr21	43366445	F	175	100	0
chr21.43366473	chr21	43366473	F	175	91.43	8.57
chr21.43366494	chr21	43366494	F	168	81.55	18.45
chr21.43366608	chr21	43366608	R	21	100	0
chr21.43366642	chr21	43366642	R	21	100	0
chr21.43367141	chr21	43367141	F	55	87.27	12.73
chr21.43367189	chr21	43367189	R	174	98.28	1.72
chr21.43367189	chr21	43367189	F	53	84.91	15.09
chr21.43367193	chr21	43367193	R	173	82.08	17.92
chr21.43367193	chr21	43367193	F	53	100	0
chr21.43367205	chr21	43367205	R	178	93.26	6.74
chr21.43367287	chr21	43367287	R	15	100	0
chr21.43367291	chr21	43367291	R	38	100	0
chr21.43367335	chr21	43367335	R	39	61.54	38.46
chr21.43367339	chr21	43367339	R	49	55.1	44.9
chr21.43367339	chr21	43367339	F	25	68	32
chr21.43367390	chr21	43367390	F	19	100	0
chr21.43367390	chr21	43367390	R	15	100	0
chr21.43367397	chr21	43367397	R	16	100	0
chr21.43367397	chr21	43367397	F	23	0	100
chr21.43367841	chr21	43367841	F	84	3.57	96.43
chr21.43367848	chr21	43367848	F	82	1.22	98.78
chr21.43367854	chr21	43367854	F	74	0	100
chr21.43367862	chr21	43367862	F	79	27.85	72.15
chr21.43367881	chr21	43367881	R	78	16.67	83.33
chr21.43367881	chr21	43367881	F	83	36.14	63.86
chr21.43367886	chr21	43367886	R	90	13.33	86.67
chr21.43367886	chr21	43367886	F	84	2.38	97.62
chr21.43367904	chr21	43367904	R	111	0	100
chr21.43367922	chr21	43367922	F	92	9.78	90.22
chr21.43367922	chr21	43367922	R	113	0	100
chr21.43367928	chr21	43367928	F	92	0	100
chr21.43367935	chr21	43367935	F	93	3.23	96.77
chr21.43367942	chr21	43367942	F	91	0	100
chr21.43367945	chr21	43367945	F	93	0	100
chr21.43367968	chr21	43367968	F	61	18.03	81.97
chr21.43367972	chr21	43367972	F	88	0	100
chr21.43367975	chr21	43367975	F	80	10	90
chr21.43367975	chr21	43367975	R	97	2.06	97.94
chr21.43367984	chr21	43367984	R	77	0	100
chr21.43367991	chr21	43367991	R	95	0	100
chr21.43368002	chr21	43368002	R	100	0	100
chr21.43368008	chr21	43368008	R	98	0	100
chr21.43368010	chr21	43368010	R	101	0	100
chr21.43368030	chr21	43368030	R	96	0	100
chr21.43368033	chr21	43368033	R	101	0	100
chr21.43368058	chr21	43368058	F	41	4.88	95.12
chr21.43368066	chr21	43368066	R	13	0	100
chr21.43368066	chr21	43368066	F	38	0	100
chr21.43368082	chr21	43368082	R	11	0	100
chr21.43368082	chr21	43368082	F	40	0	100
chr21.43368090	chr21	43368090	R	14	0	100
chr21.43368090	chr21	43368090	F	63	1.59	98.41
chr21.43368096	chr21	43368096	R	119	0	100
chr21.43368096	chr21	43368096	F	63	0	100
chr21.43368100	chr21	43368100	R	99	0	100
chr21.43368100	chr21	43368100	F	61	0	100
chr21.43368133	chr21	43368133	F	62	0	100
chr21.43368133	chr21	43368133	R	127	0	100
chr21.43368136	chr21	43368136	R	127	0	100
chr21.43368136	chr21	43368136	F	61	0	100
chr21.43368142	chr21	43368142	F	59	0	100
chr21.43368142	chr21	43368142	R	128	0	100
chr21.43368159	chr21	43368159	R	48	6.25	93.75
chr21.43368159	chr21	43368159	F	60	0	100
chr21.43368161	chr21	43368161	R	48	6.25	93.75
chr21.43368161	chr21	43368161	F	58	0	100
chr21.43368163	chr21	43368163	F	57	5.26	94.74
chr21.43368163	chr21	43368163	R	47	23.4	76.6
chr21.43368175	chr21	43368175	R	49	6.12	93.88
chr21.43368175	chr21	43368175	F	129	18.6	81.4
chr21.43368197	chr21	43368197	F	125	21.6	78.4
chr21.43368199	chr21	43368199	F	123	26.02	73.98
chr21.43368203	chr21	43368203	R	88	3.41	96.59
chr21.43368203	chr21	43368203	F	126	21.43	78.57
chr21.43368210	chr21	43368210	F	97	24.74	75.26
chr21.43368210	chr21	43368210	R	90	22.22	77.78
chr21.43368261	chr21	43368261	R	92	0	100
chr21.43368612	chr21	43368612	R	36	0	100
chr21.43368631	chr21	43368631	R	35	0	100
chr21.43368636	chr21	43368636	R	36	0	100
chr21.43368649	chr21	43368649	R	36	0	100
chr21.43368649	chr21	43368649	F	110	1.82	98.18
chr21.43368662	chr21	43368662	R	112	2.68	97.32
chr21.43368662	chr21	43368662	F	111	0	100
chr21.43368664	chr21	43368664	F	110	0	100
chr21.43368664	chr21	43368664	R	114	2.63	97.37
chr21.43368677	chr21	43368677	F	107	0	100
chr21.43368677	chr21	43368677	R	103	0	100
chr21.43368689	chr21	43368689	R	116	1.72	98.28
chr21.43368689	chr21	43368689	F	108	0	100
chr21.43368692	chr21	43368692	R	123	7.32	92.68
chr21.43368692	chr21	43368692	F	109	0.92	99.08
chr21.43368710	chr21	43368710	R	128	3.12	96.88
chr21.43368713	chr21	43368713	R	135	2.22	97.78
chr21.43368738	chr21	43368738	F	256	0	100
chr21.43368746	chr21	43368746	R	105	0	100
chr21.43368746	chr21	43368746	F	257	0	100
chr21.43368752	chr21	43368752	F	254	0	100
chr21.43368752	chr21	43368752	R	103	0	100
chr21.43368774	chr21	43368774	F	197	0	100
chr21.43368774	chr21	43368774	R	106	0	100
chr21.43368784	chr21	43368784	F	251	0	100
chr21.43368784	chr21	43368784	R	105	0	100
chr21.43368790	chr21	43368790	F	224	0	100
chr21.43368790	chr21	43368790	R	107	0	100
chr21.43368796	chr21	43368796	F	205	7.8	92.2
chr21.43368796	chr21	43368796	R	103	0	100
chr21.43368799	chr21	43368799	F	115	0	100
chr21.43368799	chr21	43368799	R	107	0	100
chr21.43368807	chr21	43368807	F	95	0	100
chr21.43368831	chr21	43368831	F	114	0	100
chr21.43368834	chr21	43368834	F	114	0	100
chr21.43368841	chr21	43368841	F	115	0	100
chr21.43368841	chr21	43368841	R	61	0	100
chr21.43368865	chr21	43368865	R	69	0	100
chr21.43368871	chr21	43368871	R	45	0	100
chr21.43368873	chr21	43368873	R	69	0	100
chr21.43368886	chr21	43368886	F	191	0	100
chr21.43368923	chr21	43368923	R	58	0	100
chr21.43368923	chr21	43368923	F	123	0	100
chr21.43368930	chr21	43368930	R	58	0	100
chr21.43368930	chr21	43368930	F	187	0	100
chr21.43368939	chr21	43368939	F	111	4.5	95.5
chr21.43368939	chr21	43368939	R	58	0	100
chr21.43368954	chr21	43368954	F	115	0	100
chr21.43368975	chr21	43368975	F	73	0	100
chr21.43368975	chr21	43368975	R	80	0	100
chr21.43368979	chr21	43368979	F	93	9.68	90.32
chr21.43368979	chr21	43368979	R	78	0	100
chr21.43368988	chr21	43368988	R	79	0	100
chr21.43368988	chr21	43368988	F	112	0	100
chr21.43368994	chr21	43368994	R	80	0	100
chr21.43368994	chr21	43368994	F	110	0	100
chr21.43368997	chr21	43368997	F	102	0	100
chr21.43368997	chr21	43368997	R	82	0	100
chr21.43369002	chr21	43369002	R	83	0	100
chr21.43369008	chr21	43369008	R	82	0	100
chr21.43369011	chr21	43369011	R	83	0	100
chr21.43369017	chr21	43369017	R	83	0	100
chr21.43369017	chr21	43369017	F	158	0.63	99.37
chr21.43369025	chr21	43369025	F	138	0	100
chr21.43369031	chr21	43369031	F	159	0	100
chr21.43369033	chr21	43369033	F	148	0.68	99.32
