chrBase	chr	base	strand	coverage	freqC	freqT
chr21.43368997	chr21	43368997	F	88	0	100
chr21.43368997	chr21	43368997	R	79	0	100
chr21.43369002	chr21	43369002	R	79	0	100
chr21.43369008	chr21	43369008	R	78	0	100
chr21.43369011	chr21	43369011	R	78	0	100
chr21.43369017	chr21	43369017	R	79	0	100
chr21.43369017	chr21	43369017	F	230	0	100
chr21.43369025	chr21	43369025	F	202	0	100
chr21.43369031	chr21	43369031	F	227	0	100
chr21.43369033	chr21	43369033	F	222	0	100
chr21.43369043	chr21	43369043	R	27	0	100
chr21.43369043	chr21	43369043	F	225	0	100
chr21.43369046	chr21	43369046	R	28	0	100
chr21.43369046	chr21	43369046	F	193	0	100
chr21.43369059	chr21	43369059	R	28	3.57	96.43
chr21.43369059	chr21	43369059	F	162	6.17	93.83
chr21.43369063	chr21	43369063	R	28	3.57	96.43
chr21.43369063	chr21	43369063	F	89	14.61	85.39
chr21.43369073	chr21	43369073	R	28	3.57	96.43
chr21.43369073	chr21	43369073	F	185	3.78	96.22
chr21.43369081	chr21	43369081	R	28	0	100
chr21.43369087	chr21	43369087	R	27	0	100
chr21.43369094	chr21	43369094	R	27	0	100
chr21.43369100	chr21	43369100	F	10	0	100
chr21.43369112	chr21	43369112	R	46	0	100
chr21.43369112	chr21	43369112	F	10	0	100
chr21.43369126	chr21	43369126	R	13	0	100
chr21.43369126	chr21	43369126	F	10	0	100
chr21.43369160	chr21	43369160	R	50	0	100
chr21.43369191	chr21	43369191	R	169	0	100
chr21.43369194	chr21	43369194	R	183	0	100
chr21.43369211	chr21	43369211	R	191	2.09	97.91
chr21.43369244	chr21	43369244	F	82	0	100
chr21.43369265	chr21	43369265	R	87	10.34	89.66
chr21.43369265	chr21	43369265	F	82	0	100
chr21.43369269	chr21	43369269	R	93	0	100
chr21.43369269	chr21	43369269	F	83	0	100
chr21.43369282	chr21	43369282	F	83	0	100
chr21.43369282	chr21	43369282	R	116	0	100
chr21.43369299	chr21	43369299	F	82	0	100
chr21.43369299	chr21	43369299	R	146	0	100
chr21.43369307	chr21	43369307	R	148	0	100
chr21.43369312	chr21	43369312	R	39	0	100
chr21.43369327	chr21	43369327	R	106	0	100
chr21.43369339	chr21	43369339	R	135	0	100
chr21.43369349	chr21	43369349	R	125	0.8	99.2
chr21.43369353	chr21	43369353	R	122	0	100
chr21.43369358	chr21	43369358	R	147	0	100
chr21.43369358	chr21	43369358	F	42	0	100
chr21.43369379	chr21	43369379	F	42	0	100
chr21.43369379	chr21	43369379	R	41	0	100
chr21.43369381	chr21	43369381	F	40	0	100
chr21.43369381	chr21	43369381	R	39	0	100
chr21.43369388	chr21	43369388	F	273	0	100
chr21.43369388	chr21	43369388	R	42	0	100
chr21.43369413	chr21	43369413	F	272	2.57	97.43
chr21.43369511	chr21	43369511	R	122	0	100
chr21.43369513	chr21	43369513	R	129	0	100
chr21.43369519	chr21	43369519	R	134	0	100
chr21.43369526	chr21	43369526	R	131	0	100
chr21.43369532	chr21	43369532	R	133	0	100
chr21.43369538	chr21	43369538	R	133	0	100
chr21.43369545	chr21	43369545	R	131	0	100
chr21.43369547	chr21	43369547	R	133	0	100
chr21.43369553	chr21	43369553	R	134	0	100
chr21.43369571	chr21	43369571	F	77	0	100
chr21.43369576	chr21	43369576	F	62	0	100
chr21.43369576	chr21	43369576	R	54	0	100
chr21.43369583	chr21	43369583	R	55	0	100
chr21.43369583	chr21	43369583	F	77	0	100
chr21.43369590	chr21	43369590	R	53	0	100
chr21.43369590	chr21	43369590	F	75	0	100
chr21.43369592	chr21	43369592	F	73	1.37	98.63
chr21.43369592	chr21	43369592	R	50	0	100
chr21.43369603	chr21	43369603	F	77	0	100
chr21.43369606	chr21	43369606	R	55	0	100
chr21.43369606	chr21	43369606	F	70	0	100
chr21.43369610	chr21	43369610	F	72	0	100
chr21.43369610	chr21	43369610	R	95	0	100
chr21.43369613	chr21	43369613	R	119	0	100
chr21.43369613	chr21	43369613	F	72	0	100
chr21.43369617	chr21	43369617	R	113	6.19	93.81
chr21.43369617	chr21	43369617	F	70	0	100
chr21.43369622	chr21	43369622	F	70	2.86	97.14
chr21.43369622	chr21	43369622	R	88	1.14	98.86
chr21.43369627	chr21	43369627	R	116	0.86	99.14
chr21.43369627	chr21	43369627	F	72	0	100
chr21.43369629	chr21	43369629	F	67	0	100
chr21.43369629	chr21	43369629	R	119	0	100
chr21.43369635	chr21	43369635	F	69	0	100
chr21.43369635	chr21	43369635	R	114	0	100
chr21.43369637	chr21	43369637	R	104	0.96	99.04
chr21.43369637	chr21	43369637	F	68	0	100
chr21.43369647	chr21	43369647	R	120	0	100
chr21.43369647	chr21	43369647	F	136	0	100
chr21.43369653	chr21	43369653	F	133	0	100
chr21.43369653	chr21	43369653	R	145	2.76	97.24
chr21.43369660	chr21	43369660	R	147	0	100
chr21.43369660	chr21	43369660	F	135	0	100
chr21.43369665	chr21	43369665	F	135	0	100
chr21.43369665	chr21	43369665	R	149	0	100
chr21.43369670	chr21	43369670	R	143	0	100
chr21.43369670	chr21	43369670	F	117	0	100
chr21.43369681	chr21	43369681	R	125	0	100
chr21.43369681	chr21	43369681	F	134	3.73	96.27
chr21.43369688	chr21	43369688	R	147	5.44	94.56
chr21.43369688	chr21	43369688	F	121	4.13	95.87
chr21.43369690	chr21	43369690	R	147	0	100
chr21.43369690	chr21	43369690	F	127	0	100
chr21.43369696	chr21	43369696	R	149	5.37	94.63
chr21.43369701	chr21	43369701	R	16	0	100
chr21.43369708	chr21	43369708	R	16	0	100
chr21.43369722	chr21	43369722	F	138	1.45	98.55
chr21.43369722	chr21	43369722	R	16	0	100
chr21.43369726	chr21	43369726	F	136	3.68	96.32
chr21.43369732	chr21	43369732	F	138	0	100
chr21.43369738	chr21	43369738	F	137	0	100
chr21.43369744	chr21	43369744	F	139	1.44	98.56
chr21.43369744	chr21	43369744	R	167	4.79	95.21
chr21.43369750	chr21	43369750	F	138	1.45	98.55
chr21.43369750	chr21	43369750	R	155	1.94	98.06
chr21.43369752	chr21	43369752	F	130	0	100
chr21.43369752	chr21	43369752	R	157	0	100
chr21.43369771	chr21	43369771	F	37	0	100
chr21.43369776	chr21	43369776	F	132	0	100
chr21.43369776	chr21	43369776	R	161	0	100
chr21.43369778	chr21	43369778	R	170	0	100
chr21.43369778	chr21	43369778	F	129	0	100
chr21.43369789	chr21	43369789	R	161	2.48	97.52
chr21.43369799	chr21	43369799	F	51	0	100
chr21.43369799	chr21	43369799	R	170	4.71	95.29
chr21.43369806	chr21	43369806	F	50	0	100
chr21.43369808	chr21	43369808	F	45	11.11	88.89
chr21.43369812	chr21	43369812	F	42	0	100
chr21.43369818	chr21	43369818	F	51	0	100
chr21.43369832	chr21	43369832	F	50	0	100
chr21.43369869	chr21	43369869	R	35	8.57	91.43
chr21.43369902	chr21	43369902	R	98	0	100
chr21.43369914	chr21	43369914	R	100	0	100
chr21.43369914	chr21	43369914	F	175	0	100
chr21.43369925	chr21	43369925	F	176	0.57	99.43
chr21.43369934	chr21	43369934	R	97	0	100
chr21.43369934	chr21	43369934	F	172	0	100
chr21.43369938	chr21	43369938	R	97	0	100
chr21.43369938	chr21	43369938	F	171	0	100
chr21.43369966	chr21	43369966	R	101	5.94	94.06
chr21.43369966	chr21	43369966	F	162	17.28	82.72
chr21.43369973	chr21	43369973	R	86	17.44	82.56
chr21.43369979	chr21	43369979	R	98	8.16	91.84
chr21.43369984	chr21	43369984	R	100	0	100
chr21.43369990	chr21	43369990	F	17	0	100
chr21.43369990	chr21	43369990	R	100	4	96
chr21.43370005	chr21	43370005	R	29	0	100
chr21.43370005	chr21	43370005	F	14	0	100
chr21.43370013	chr21	43370013	F	17	29.41	70.59
chr21.43370013	chr21	43370013	R	28	21.43	78.57
chr21.43370025	chr21	43370025	R	29	13.79	86.21
chr21.43370043	chr21	43370043	F	102	3.92	96.08
chr21.43370057	chr21	43370057	F	109	0	100
chr21.43370088	chr21	43370088	F	105	0.95	99.05
chr21.43370143	chr21	43370143	F	127	4.72	95.28
chr21.43370146	chr21	43370146	F	122	49.18	50.82
chr21.43370210	chr21	43370210	R	41	34.15	65.85
chr21.43373404	chr21	43373404	F	50	70	30
chr21.43373443	chr21	43373443	R	30	70	30
chr21.43375240	chr21	43375240	R	34	100	0
chr21.43375265	chr21	43375265	R	35	100	0
chr21.43375272	chr21	43375272	R	35	100	0
chr21.43376103	chr21	43376103	F	40	100	0
chr21.43376166	chr21	43376166	F	187	96.79	3.21
chr21.43376166	chr21	43376166	R	111	89.19	10.81
chr21.43376173	chr21	43376173	F	187	68.98	31.02
chr21.43376199	chr21	43376199	F	183	94.54	5.46
chr21.43376205	chr21	43376205	F	188	88.83	11.17
chr21.43376300	chr21	43376300	R	16	100	0
chr21.43376340	chr21	43376340	R	21	100	0
chr21.43376356	chr21	43376356	F	86	83.72	16.28
chr21.43376392	chr21	43376392	F	87	74.71	25.29
chr21.43376434	chr21	43376434	R	27	100	0
chr21.43376448	chr21	43376448	R	26	100	0
chr21.43376454	chr21	43376454	F	46	100	0
chr21.43376454	chr21	43376454	R	27	100	0
chr21.43376462	chr21	43376462	F	46	100	0
chr21.43376462	chr21	43376462	R	22	100	0
chr21.43376465	chr21	43376465	R	23	78.26	21.74
chr21.43376465	chr21	43376465	F	45	100	0
chr21.43376467	chr21	43376467	F	46	100	0
chr21.43376467	chr21	43376467	R	23	82.61	17.39
chr21.43376470	chr21	43376470	R	23	100	0
chr21.43376470	chr21	43376470	F	46	100	0
chr21.43376488	chr21	43376488	R	23	100	0
chr21.43379785	chr21	43379785	R	89	96.63	3.37
chr21.43379807	chr21	43379807	R	88	100	0
chr21.43379839	chr21	43379839	F	41	100	0
chr21.43379839	chr21	43379839	R	88	80.68	19.32
chr21.43379885	chr21	43379885	R	31	74.19	25.81
chr21.43380005	chr21	43380005	R	219	100	0
chr21.43380063	chr21	43380063	R	230	91.3	8.7
chr21.43381345	chr21	43381345	F	22	0	100
chr21.43381352	chr21	43381352	F	24	70.83	29.17
chr21.43385940	chr21	43385940	R	26	100	0
chr21.43385950	chr21	43385950	R	26	100	0
chr21.43388377	chr21	43388377	R	19	100	0
chr21.43388381	chr21	43388381	R	19	100	0
chr21.43388397	chr21	43388397	R	19	100	0
chr21.43388409	chr21	43388409	R	19	100	0
chr21.43388422	chr21	43388422	F	46	82.61	17.39
chr21.43388425	chr21	43388425	F	46	100	0
chr21.43388453	chr21	43388453	F	46	100	0
chr21.43388485	chr21	43388485	R	86	93.02	6.98
chr21.43388507	chr21	43388507	R	88	100	0
chr21.43388519	chr21	43388519	R	89	98.88	1.12
chr21.43388519	chr21	43388519	F	51	100	0
chr21.43388531	chr21	43388531	F	51	100	0
chr21.43388548	chr21	43388548	F	50	100	0
chr21.43388554	chr21	43388554	F	51	100	0
chr21.43390016	chr21	43390016	F	29	100	0
chr21.43390592	chr21	43390592	F	21	100	0
chr21.43390718	chr21	43390718	F	12	100	0
chr21.43390718	chr21	43390718	R	39	100	0
chr21.43390743	chr21	43390743	F	12	100	0
chr21.43390767	chr21	43390767	F	12	100	0
chr21.43391084	chr21	43391084	R	17	100	0
chr21.43393196	chr21	43393196	F	53	67.92	32.08
chr21.43393206	chr21	43393206	F	52	100	0
chr21.43393396	chr21	43393396	F	13	100	0
chr21.43393554	chr21	43393554	R	27	100	0
chr21.43393590	chr21	43393590	R	27	100	0
chr21.43393606	chr21	43393606	R	27	100	0
chr21.43393606	chr21	43393606	F	30	100	0
chr21.43393634	chr21	43393634	F	30	100	0
chr21.43393641	chr21	43393641	F	30	100	0
chr21.43393712	chr21	43393712	R	54	100	0
chr21.43393756	chr21	43393756	R	54	100	0
chr21.43400098	chr21	43400098	F	184	0	100
chr21.43400106	chr21	43400106	F	175	0	100
chr21.43400110	chr21	43400110	F	183	0	100
chr21.43400153	chr21	43400153	F	179	0	100
chr21.43400215	chr21	43400215	R	130	0	100
chr21.43400233	chr21	43400233	R	136	0	100
chr21.43400249	chr21	43400249	R	133	0	100
chr21.43400257	chr21	43400257	R	135	0	100
chr21.43400270	chr21	43400270	F	60	1.67	98.33
chr21.43400270	chr21	43400270	R	135	0	100
chr21.43400293	chr21	43400293	F	55	0	100
chr21.43400293	chr21	43400293	R	59	0	100
chr21.43400295	chr21	43400295	R	62	0	100
chr21.43400295	chr21	43400295	F	48	0	100
chr21.43400300	chr21	43400300	F	61	0	100
chr21.43400300	chr21	43400300	R	64	0	100
chr21.43400305	chr21	43400305	F	40	0	100
chr21.43400305	chr21	43400305	R	63	0	100
chr21.43400312	chr21	43400312	R	64	0	100
chr21.43400335	chr21	43400335	F	49	0	100
chr21.43400339	chr21	43400339	F	49	0	100
chr21.43400339	chr21	43400339	R	35	0	100
chr21.43400342	chr21	43400342	F	49	0	100
chr21.43400342	chr21	43400342	R	36	0	100
chr21.43400346	chr21	43400346	F	42	0	100
chr21.43400346	chr21	43400346	R	35	0	100
chr21.43400359	chr21	43400359	R	35	0	100
chr21.43400359	chr21	43400359	F	49	0	100
chr21.43400372	chr21	43400372	R	35	0	100
chr21.43400372	chr21	43400372	F	58	0	100
chr21.43400383	chr21	43400383	F	58	0	100
chr21.43400387	chr21	43400387	F	58	0	100
chr21.43400389	chr21	43400389	F	54	0	100
chr21.43400392	chr21	43400392	F	54	0	100
chr21.43400397	chr21	43400397	F	58	0	100
chr21.43400423	chr21	43400423	R	58	0	100
chr21.43400423	chr21	43400423	F	57	0	100
chr21.43400436	chr21	43400436	R	76	0	100
chr21.43400439	chr21	43400439	R	85	0	100
chr21.43400441	chr21	43400441	R	87	0	100
chr21.43400443	chr21	43400443	R	91	0	100
chr21.43400450	chr21	43400450	R	91	0	100
chr21.43400455	chr21	43400455	R	92	0	100
chr21.43400458	chr21	43400458	R	92	0	100
chr21.43400464	chr21	43400464	R	91	0	100
chr21.43400483	chr21	43400483	F	54	0	100
chr21.43400495	chr21	43400495	F	53	0	100
chr21.43400505	chr21	43400505	F	54	0	100
chr21.43400508	chr21	43400508	R	11	0	100
chr21.43400508	chr21	43400508	F	53	0	100
chr21.43400510	chr21	43400510	F	50	0	100
chr21.43400510	chr21	43400510	R	10	0	100
chr21.43400512	chr21	43400512	F	39	0	100
chr21.43400523	chr21	43400523	R	13	0	100
chr21.43400523	chr21	43400523	F	45	0	100
chr21.43400529	chr21	43400529	R	14	0	100
chr21.43400532	chr21	43400532	R	16	0	100
chr21.43400534	chr21	43400534	R	16	0	100
chr21.43400537	chr21	43400537	R	17	0	100
chr21.43400556	chr21	43400556	F	70	0	100
chr21.43400560	chr21	43400560	R	25	0	100
chr21.43400560	chr21	43400560	F	69	0	100
chr21.43400571	chr21	43400571	R	76	0	100
chr21.43400571	chr21	43400571	F	70	0	100
chr21.43400587	chr21	43400587	R	90	0	100
chr21.43400587	chr21	43400587	F	67	0	100
chr21.43400592	chr21	43400592	F	69	0	100
chr21.43400592	chr21	43400592	R	102	0	100
chr21.43400596	chr21	43400596	F	70	0	100
chr21.43400596	chr21	43400596	R	95	0	100
chr21.43400598	chr21	43400598	R	91	0	100
chr21.43400598	chr21	43400598	F	62	0	100
chr21.43400609	chr21	43400609	F	91	0	100
chr21.43400609	chr21	43400609	R	103	0	100
chr21.43400612	chr21	43400612	F	86	0	100
chr21.43400640	chr21	43400640	F	86	0	100
chr21.43400646	chr21	43400646	F	86	0	100
chr21.43400697	chr21	43400697	R	47	0	100
chr21.43400700	chr21	43400700	R	48	0	100
chr21.43400712	chr21	43400712	R	48	0	100
chr21.43400715	chr21	43400715	R	41	0	100
chr21.43400718	chr21	43400718	R	43	0	100
chr21.43400721	chr21	43400721	R	50	0	100
chr21.43400730	chr21	43400730	R	49	0	100
chr21.43400733	chr21	43400733	R	45	0	100
chr21.43400739	chr21	43400739	R	50	0	100
chr21.43400746	chr21	43400746	R	50	0	100
chr21.43400753	chr21	43400753	F	143	0	100
chr21.43400753	chr21	43400753	R	49	0	100
chr21.43400757	chr21	43400757	F	145	0	100
chr21.43400759	chr21	43400759	F	140	0	100
chr21.43400762	chr21	43400762	F	144	0	100
chr21.43400765	chr21	43400765	F	143	0	100
chr21.43400775	chr21	43400775	F	145	0	100
chr21.43400780	chr21	43400780	F	143	0	100
chr21.43400783	chr21	43400783	F	137	0	100
chr21.43400791	chr21	43400791	F	109	0	100
chr21.43400852	chr21	43400852	R	145	0	100
chr21.43400859	chr21	43400859	R	135	0	100
chr21.43400861	chr21	43400861	R	140	0	100
chr21.43400873	chr21	43400873	R	110	0	100
chr21.43400881	chr21	43400881	R	145	0	100
chr21.43400895	chr21	43400895	R	140	0	100
chr21.43400907	chr21	43400907	R	150	0	100
chr21.43400923	chr21	43400923	F	28	0	100
chr21.43400938	chr21	43400938	R	45	0	100
chr21.43400938	chr21	43400938	F	28	0	100
chr21.43400946	chr21	43400946	R	48	0	100
chr21.43400946	chr21	43400946	F	28	0	100
chr21.43400950	chr21	43400950	R	48	0	100
chr21.43400950	chr21	43400950	F	28	0	100
chr21.43400954	chr21	43400954	R	51	0	100
chr21.43400954	chr21	43400954	F	27	0	100
chr21.43400957	chr21	43400957	F	27	0	100
chr21.43400957	chr21	43400957	R	28	0	100
chr21.43400978	chr21	43400978	F	27	0	100
chr21.43400978	chr21	43400978	R	29	0	100
chr21.43400980	chr21	43400980	R	29	0	100
chr21.43400980	chr21	43400980	F	26	0	100
chr21.43400983	chr21	43400983	R	29	0	100
chr21.43400983	chr21	43400983	F	34	0	100
chr21.43401010	chr21	43401010	R	25	0	100
chr21.43401010	chr21	43401010	F	32	0	100
chr21.43401016	chr21	43401016	F	83	0	100
chr21.43401016	chr21	43401016	R	25	0	100
chr21.43401022	chr21	43401022	F	82	0	100
chr21.43401043	chr21	43401043	F	80	0	100
chr21.43401054	chr21	43401054	F	82	0	100
chr21.43401073	chr21	43401073	F	75	0	100
chr21.43401224	chr21	43401224	F	40	0	100
chr21.43401362	chr21	43401362	R	22	0	100
chr21.43401414	chr21	43401414	R	25	0	100
chr21.43401420	chr21	43401420	F	92	0	100
chr21.43401420	chr21	43401420	R	25	0	100
chr21.43401465	chr21	43401465	R	82	8.54	91.46
chr21.43401465	chr21	43401465	F	91	0	100
chr21.43401474	chr21	43401474	F	89	0	100
chr21.43401492	chr21	43401492	R	87	0	100
chr21.43401497	chr21	43401497	F	16	6.25	93.75
chr21.43401508	chr21	43401508	F	16	0	100
chr21.43401512	chr21	43401512	F	16	25	75
chr21.43401526	chr21	43401526	F	16	0	100
chr21.43401530	chr21	43401530	F	16	0	100
chr21.43401566	chr21	43401566	R	131	25.19	74.81
chr21.43401584	chr21	43401584	R	145	17.24	82.76
chr21.43401597	chr21	43401597	R	143	5.59	94.41
chr21.43401606	chr21	43401606	R	143	0.7	99.3
chr21.43405381	chr21	43405381	F	26	100	0
chr21.43407944	chr21	43407944	F	52	80.77	19.23
chr21.43407961	chr21	43407961	F	51	100	0
chr21.43407996	chr21	43407996	F	51	100	0
chr21.43410471	chr21	43410471	F	63	50.79	49.21
chr21.43410493	chr21	43410493	F	63	50.79	49.21
chr21.43410514	chr21	43410514	F	59	50.85	49.15
chr21.43410528	chr21	43410528	F	40	65	35
chr21.43417746	chr21	43417746	F	36	61.11	38.89
chr21.43424033	chr21	43424033	F	77	70.13	29.87
chr21.43424062	chr21	43424062	R	31	61.29	38.71
chr21.43424062	chr21	43424062	F	73	69.86	30.14
chr21.43424075	chr21	43424075	R	31	64.52	35.48
chr21.43426838	chr21	43426838	F	11	100	0
chr21.43426918	chr21	43426918	R	68	100	0
chr21.43426924	chr21	43426924	R	67	100	0
chr21.43427305	chr21	43427305	F	54	90.74	9.26
chr21.43427305	chr21	43427305	R	123	2.44	97.56
chr21.43427361	chr21	43427361	R	122	100	0
chr21.43427361	chr21	43427361	F	51	0	100
chr21.43428732	chr21	43428732	F	33	100	0
chr21.43428789	chr21	43428789	F	33	100	0
chr21.43429365	chr21	43429365	F	84	100	0
chr21.43429371	chr21	43429371	F	84	98.81	1.19
chr21.43429380	chr21	43429380	F	81	97.53	2.47
chr21.43429388	chr21	43429388	R	49	100	0
chr21.43429388	chr21	43429388	F	75	98.67	1.33
chr21.43429439	chr21	43429439	R	51	100	0
chr21.43434523	chr21	43434523	R	27	96.3	3.7
chr21.43434564	chr21	43434564	R	28	96.43	3.57
chr21.43434771	chr21	43434771	R	13	0	100
chr21.43434780	chr21	43434780	R	12	0	100
chr21.43434798	chr21	43434798	R	11	0	100
chr21.43434800	chr21	43434800	R	14	0	100
chr21.43434802	chr21	43434802	R	14	0	100
chr21.43434824	chr21	43434824	R	14	0	100
chr21.43435061	chr21	43435061	R	24	58.33	41.67
chr21.43435090	chr21	43435090	R	25	68	32
chr21.43435118	chr21	43435118	R	28	100	0
chr21.43435118	chr21	43435118	F	89	97.75	2.25
chr21.43435122	chr21	43435122	R	45	100	0
chr21.43435122	chr21	43435122	F	89	96.63	3.37
chr21.43435140	chr21	43435140	F	89	100	0
chr21.43435140	chr21	43435140	R	47	87.23	12.77
chr21.43435148	chr21	43435148	R	47	100	0
chr21.43435148	chr21	43435148	F	87	94.25	5.75
chr21.43435151	chr21	43435151	R	48	93.75	6.25
chr21.43435151	chr21	43435151	F	87	83.91	16.09
chr21.43435168	chr21	43435168	F	85	87.06	12.94
chr21.43435168	chr21	43435168	R	48	91.67	8.33
chr21.43435177	chr21	43435177	R	48	91.67	8.33
chr21.43435177	chr21	43435177	F	44	93.18	6.82
chr21.43435191	chr21	43435191	F	43	100	0
chr21.43435240	chr21	43435240	R	56	100	0
chr21.43435252	chr21	43435252	R	56	91.07	8.93
chr21.43435252	chr21	43435252	F	102	93.14	6.86
chr21.43435281	chr21	43435281	F	100	100	0
chr21.43436229	chr21	43436229	F	58	96.55	3.45
chr21.43436289	chr21	43436289	R	15	100	0
chr21.43436372	chr21	43436372	R	75	100	0
chr21.43436398	chr21	43436398	R	76	73.68	26.32
chr21.43436857	chr21	43436857	F	82	95.12	4.88
chr21.43436920	chr21	43436920	R	59	93.22	6.78
chr21.43438479	chr21	43438479	F	41	0	100
chr21.43441390	chr21	43441390	F	44	100	0
chr21.43441394	chr21	43441394	F	44	90.91	9.09
chr21.43441430	chr21	43441430	F	43	100	0
chr21.43441511	chr21	43441511	R	131	93.13	6.87
chr21.43446756	chr21	43446756	F	111	97.3	2.7
chr21.43446796	chr21	43446796	R	52	100	0
chr21.43446796	chr21	43446796	F	111	90.99	9.01
chr21.43446808	chr21	43446808	F	65	73.85	26.15
chr21.43446808	chr21	43446808	R	53	100	0
chr21.43446820	chr21	43446820	F	62	93.55	6.45
chr21.43446834	chr21	43446834	F	62	87.1	12.9
chr21.43446839	chr21	43446839	F	62	93.55	6.45
chr21.43446846	chr21	43446846	F	60	93.33	6.67
chr21.43446853	chr21	43446853	F	62	93.55	6.45
chr21.43446885	chr21	43446885	R	33	84.85	15.15
chr21.43446891	chr21	43446891	R	33	100	0
chr21.43446898	chr21	43446898	R	33	100	0
chr21.43446907	chr21	43446907	R	33	100	0
chr21.43446923	chr21	43446923	R	33	84.85	15.15
chr21.43446938	chr21	43446938	F	72	65.28	34.72
chr21.43446938	chr21	43446938	R	33	93.94	6.06
chr21.43446957	chr21	43446957	R	68	89.71	10.29
chr21.43446957	chr21	43446957	F	72	80.56	19.44
chr21.43446979	chr21	43446979	R	67	73.13	26.87
chr21.43446979	chr21	43446979	F	72	72.22	27.78
chr21.43446986	chr21	43446986	F	57	29.82	70.18
chr21.43446986	chr21	43446986	R	68	94.12	5.88
chr21.43447004	chr21	43447004	F	53	37.74	62.26
chr21.43447016	chr21	43447016	F	41	60.98	39.02
chr21.43447018	chr21	43447018	F	39	23.08	76.92
chr21.43447018	chr21	43447018	R	54	77.78	22.22
chr21.43447023	chr21	43447023	F	36	19.44	80.56
chr21.43447023	chr21	43447023	R	54	83.33	16.67
chr21.43447040	chr21	43447040	F	32	12.5	87.5
chr21.43447040	chr21	43447040	R	53	90.57	9.43
chr21.43447042	chr21	43447042	R	55	94.55	5.45
chr21.43447042	chr21	43447042	F	31	12.9	87.1
chr21.43447071	chr21	43447071	R	54	94.44	5.56
chr21.43447075	chr21	43447075	R	55	94.55	5.45
chr21.43447075	chr21	43447075	F	44	86.36	13.64
chr21.43447084	chr21	43447084	R	39	76.92	23.08
chr21.43447084	chr21	43447084	F	44	90.91	9.09
chr21.43447091	chr21	43447091	R	38	52.63	47.37
chr21.43447091	chr21	43447091	F	44	90.91	9.09
chr21.43447101	chr21	43447101	F	42	57.14	42.86
chr21.43447101	chr21	43447101	R	37	70.27	29.73
chr21.43447113	chr21	43447113	R	32	87.5	12.5
chr21.43447113	chr21	43447113	F	239	69.04	30.96
chr21.43447130	chr21	43447130	F	230	42.17	57.83
chr21.43447137	chr21	43447137	F	227	60.79	39.21
chr21.43447139	chr21	43447139	F	231	73.16	26.84
chr21.43447141	chr21	43447141	F	229	70.31	29.69
chr21.43447271	chr21	43447271	R	49	81.63	18.37
chr21.43447278	chr21	43447278	R	48	31.25	68.75
chr21.43447296	chr21	43447296	R	49	77.55	22.45
chr21.43447304	chr21	43447304	F	68	69.12	30.88
chr21.43447304	chr21	43447304	R	49	81.63	18.37
chr21.43447315	chr21	43447315	F	67	76.12	23.88
chr21.43447346	chr21	43447346	F	65	84.62	15.38
chr21.43447346	chr21	43447346	R	75	90.67	9.33
chr21.43447367	chr21	43447367	R	86	91.86	8.14
chr21.43447381	chr21	43447381	R	85	88.24	11.76
chr21.43447391	chr21	43447391	R	88	85.23	14.77
chr21.43447400	chr21	43447400	R	88	95.45	4.55
chr21.43447400	chr21	43447400	F	63	87.3	12.7
chr21.43447414	chr21	43447414	F	63	84.13	15.87
chr21.43447431	chr21	43447431	F	63	100	0
chr21.43447530	chr21	43447530	F	89	100	0
chr21.43447581	chr21	43447581	F	86	100	0
chr21.43447588	chr21	43447588	F	85	100	0
chr21.43447588	chr21	43447588	R	11	100	0
chr21.43447593	chr21	43447593	R	11	100	0
chr21.43447604	chr21	43447604	R	11	100	0
chr21.43447631	chr21	43447631	R	10	100	0
chr21.43447637	chr21	43447637	R	11	100	0
chr21.43447673	chr21	43447673	R	187	79.68	20.32
chr21.43447694	chr21	43447694	R	189	80.42	19.58
chr21.43447699	chr21	43447699	R	188	100	0
chr21.43447699	chr21	43447699	F	55	96.36	3.64
chr21.43447713	chr21	43447713	F	55	90.91	9.09
chr21.43447764	chr21	43447764	R	37	100	0
chr21.43447790	chr21	43447790	R	37	100	0
chr21.43447795	chr21	43447795	R	38	31.58	68.42
chr21.43447820	chr21	43447820	R	38	100	0
chr21.43448209	chr21	43448209	F	63	100	0
chr21.43448217	chr21	43448217	F	62	87.1	12.9
chr21.43448217	chr21	43448217	R	58	87.93	12.07
chr21.43448250	chr21	43448250	R	59	84.75	15.25
chr21.43448250	chr21	43448250	F	62	91.94	8.06
chr21.43448253	chr21	43448253	R	60	90	10
chr21.43448253	chr21	43448253	F	61	98.36	1.64
chr21.43448257	chr21	43448257	F	38	78.95	21.05
chr21.43448257	chr21	43448257	R	60	100	0
chr21.43448270	chr21	43448270	F	38	84.21	15.79
chr21.43448288	chr21	43448288	F	38	73.68	26.32
chr21.43448313	chr21	43448313	F	35	85.71	14.29
chr21.43448352	chr21	43448352	R	21	100	0
chr21.43448355	chr21	43448355	R	21	100	0
chr21.43448374	chr21	43448374	R	21	71.43	28.57
chr21.43449521	chr21	43449521	F	66	77.27	22.73
chr21.43449537	chr21	43449537	F	66	86.36	13.64
chr21.43449564	chr21	43449564	F	67	94.03	5.97
chr21.43449601	chr21	43449601	R	20	100	0
chr21.43449616	chr21	43449616	R	21	100	0
chr21.43449621	chr21	43449621	R	21	71.43	28.57
chr21.43449631	chr21	43449631	R	21	100	0
chr21.43449636	chr21	43449636	R	21	100	0
